"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-1.72725917445569
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.64589717233849
"3",2,"logit_CFP_min",0,0,-3.89182029811063,-5.21095855326144
"4",3,"logit_CFP_max",0,0,-3.66356164612965,-3.16747714213639
"5",4,"log_disp",0,0,1,3.49098128305751
"6",5,"log_CFP_mid",0,0,7.77770883564793,7.83897500134339
"7",6,"log_CFP_rate",0,0,-3.91202300542815,-3.81275028039618
"8",7,"b0",0,0,0,0.987996552187481
"9",8,"log_rbf_beta_sd",0,0,0,-1.84135873744221
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.05808160374963
"11",10,"c",0,0,0,0.105011172087814
"12",11,"c",1,0,0,-0.0260906572284828
"13",12,"c",2,0,0,0.137607922845438
"14",13,"c",3,0,0,-0.038352992637257
"15",14,"c",4,0,0,-0.0344022257394918
"16",15,"c",5,0,0,0.298365272522204
"17",16,"c",6,0,0,-0.193159072158521
"18",17,"c",7,0,0,0.221789099434483
"19",18,"c",8,0,0,-0.0942045358679668
"20",19,"c",9,0,0,0.051268728048316
"21",20,"c",10,0,0,-0.0609016405985447
"22",21,"c",11,0,0,0.123570618725517
"23",22,"c",12,0,0,-0.150995256296566
"24",23,"c",13,0,0,0.0217147206708356
"25",24,"c",14,0,0,-0.0614561282316367
"26",25,"c",15,0,0,-0.0693551813106886
"27",26,"c",16,0,0,-0.0737266963911393
"28",27,"c",17,0,0,-0.0193073852621671
"29",28,"c",18,0,0,-0.114126217713216
"30",29,"c",19,0,0,-0.0300510207163984
"31",30,"c",20,0,0,-0.0578761129887774
"32",31,"c",21,0,0,-0.0663746485470147
"33",32,"c",22,0,0,-0.212275038065361
"34",33,"c",23,0,0,-0.0069347656031492
"35",34,"c",24,0,0,-0.150760067150703
"36",35,"c",25,0,0,-0.141535852027207
"37",36,"c",26,0,0,-0.119292086577525
"38",37,"c",27,0,0,-0.277370983307621
"39",38,"c",28,0,0,-0.10932595812106
"40",39,"c",29,0,0,-0.293403872077283
"41",40,"c",30,0,0,-0.184080064824412
"42",41,"c",31,0,0,-0.277329949451501
"43",42,"c",32,0,0,-0.083749915037473
"44",43,"c",33,0,0,-0.216252704691046
"45",44,"c",34,0,0,-0.0794716505116337
"46",45,"c",35,0,0,0.0142994025017341
"47",46,"c",36,0,0,-0.00550441249202764
"48",47,"c",37,0,0,-0.0953428841884324
"49",48,"c",38,0,0,0.344217051213314
"50",49,"c",39,0,0,-0.014069335829749
"51",50,"c",40,0,0,0.421907366504627
"52",51,"c",41,0,0,0.058903103787481
"53",52,"c",42,0,0,0.257228745518125
"54",53,"c",43,0,0,0.0633295887808026
"55",54,"c",44,0,0,0.201135778403271
"56",55,"c",45,0,0,0.0108868468696173
"57",56,"c",46,0,0,0.16299685220328
"58",57,"c",47,0,0,0.0564275934679732
"59",58,"c",48,0,0,0.121091266881346
"60",59,"c",49,0,0,-0.0351491876943827
"61",60,"c",50,0,0,0.0656760133220499
"62",61,"c",51,0,0,-0.0441521948597323
"63",62,"c",52,0,0,-0.0829231276829398
"64",63,"c",53,0,0,0.00914615234216006
"65",64,"c",54,0,0,-0.13291770754146
"66",65,"c",55,0,0,-0.0196661259601794
"67",66,"c",56,0,0,-0.228011755014403
"68",67,"c",57,0,0,0.0112257151590641
"69",68,"c",58,0,0,-0.278475613149813
"70",69,"c",59,0,0,-0.0467911697808128
"71",70,"c",60,0,0,-0.214699265033377
"72",71,"c",61,0,0,-0.201906391357517
"73",72,"c",62,0,0,-0.0951561515656973
"74",73,"c",63,0,0,-0.371939984967808
"75",74,"cos_coeffs_mat",0,0,0,-0.0694191845357378
"76",75,"cos_coeffs_mat",1,0,0,-0.0261051915513997
"77",76,"cos_coeffs_mat",2,0,0,-0.0312359554802283
"78",77,"cos_coeffs_mat",3,0,0,-0.0390600832866259
"79",78,"cos_coeffs_mat",4,0,0,-0.0141230836540841
"80",79,"cos_coeffs_mat",5,0,0,-0.0226699549010964
"81",80,"cos_coeffs_mat",6,0,0,-0.0331877405160792
"82",81,"cos_coeffs_mat",7,0,0,-0.0279084584592528
"83",82,"cos_coeffs_mat",8,0,0,-0.0113618550513186
"84",83,"cos_coeffs_mat",9,0,0,-0.0185796090110158
"85",84,"cos_coeffs_mat",10,0,0,-0.0464083130125693
"86",85,"cos_coeffs_mat",11,0,0,-0.0420754242391194
"87",86,"cos_coeffs_mat",12,0,0,-0.0281927950246364
"88",87,"cos_coeffs_mat",13,0,0,-0.023023792574624
"89",88,"cos_coeffs_mat",14,0,0,-0.02838027249489
"90",89,"cos_coeffs_mat",15,0,0,-0.0288317751767284
"91",90,"cos_coeffs_mat",16,0,0,-0.0660414441993142
"92",91,"cos_coeffs_mat",17,0,0,-0.0493044312766913
"93",92,"cos_coeffs_mat",18,0,0,-0.0145341203603912
"94",93,"cos_coeffs_mat",19,0,0,-0.0268011917980065
"95",94,"cos_coeffs_mat",20,0,0,-0.0534623355762734
"96",95,"cos_coeffs_mat",21,0,0,-0.0269563290328122
"97",96,"cos_coeffs_mat",22,0,0,-0.0349569511112169
"98",97,"cos_coeffs_mat",23,0,0,-0.034937516625093
