"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101844911
"3","I",1,0,0,1010.65405328402
"4","R",1,0,0,1912032.75329779
"5","D",1,0,0,19.6714616059062
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.20852025212
"8","mu_S",1,0,0,60.639446902748
"9","mu_I",1,0,0,0.183810547353394
"10","mu_R",1,0,0,340.530481466704
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656429897
"13","I",2,0,0,952.037274631155
"14","R",2,0,0,1911776.46418692
"15","D",2,0,0,38.1705505738786
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624129409
"18","mu_S",2,0,0,124.056848665397
"19","mu_I",2,0,0,0.356251132996999
"20","mu_R",2,0,0,695.596173556036
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700521742
"23","I",3,0,0,900.486649281135
"24","R",3,0,0,1911361.97921095
"25","D",3,0,0,55.6317942029604
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.97287446023
"28","mu_S",3,0,0,148.140091476615
"29","mu_I",3,0,0,0.401422734983758
"30","mu_R",3,0,0,829.145809412204
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053157475
"33","I",4,0,0,855.762954253434
"34","R",4,0,0,1910875.53706479
"35","D",4,0,0,72.1862069005171
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549224714
"38","mu_S",4,0,0,157.443872824228
"39","mu_I",4,0,0,0.403963077301762
"40","mu_R",4,0,0,879.568014643439
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403004408
"43","I",5,0,0,817.621931960164
"44","R",5,0,0,1910351.37820084
"45","D",5,0,0,87.9601697364417
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542315497
"48","mu_S",5,0,0,161.188668532806
"49","mu_I",5,0,0,0.393464165885764
"50","mu_R",5,0,0,898.751001550317
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.01382669
"53","I",6,0,0,785.873607305012
"54","R",6,0,0,1909804.18817397
"55","D",6,0,0,103.075940078115
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431761021
"58","mu_S",6,0,0,162.836803738497
"59","mu_I",6,0,0,0.380272853785675
"60","mu_R",6,0,0,906.151740089544
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838156622
"63","I",7,0,0,760.406544939403
"64","R",7,0,0,1909241.2873383
"65","D",7,0,0,117.652917071778
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568742
"68","mu_S",7,0,0,163.688083281184
"69","mu_I",7,0,0,0.368010220284404
"70","mu_R",7,0,0,909.067555390611
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292505981
"73","I",8,0,0,741.190110456869
"74","R",8,0,0,1908667.22611482
"75","D",8,0,0,131.809144561209
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720778135
"78","mu_S",8,0,0,164.229987643664
"79","mu_I",8,0,0,0.357955706547047
"80","mu_R",8,0,0,910.236195549588
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540925904
"83","I",9,0,0,728.26221606809
"84","R",9,0,0,1908085.52854278
"85","D",9,0,0,145.662715861563
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.26390428017
"88","mu_S",9,0,0,164.64473357899
"89","mu_I",9,0,0,0.350582293677225
"90","mu_R",9,0,0,910.685217116735
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605471578
"93","I",10,0,0,721.707171461164
"94","R",10,0,0,1907499.35974938
"95","D",10,0,0,159.332855034918
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775964583
"98","mu_S",10,0,0,164.999736142415
"99","mu_I",10,0,0,0.346090237723055
"100","mu_R",10,0,0,910.800384556691
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424316556
"103","I",11,0,0,721.626095130623
"104","R",11,0,0,1906911.78115426
"105","D",11,0,0,172.94051439701
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021643863
"108","mu_S",11,0,0,165.319191159736
"109","mu_I",11,0,0,0.344586592266374
"110","mu_R",11,0,0,910.726447141187
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904838226
"113","I",12,0,0,728.1005797179
"114","R",12,0,0,1906325.84050935
"115","D",12,0,0,186.608356565614
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507612634
"118","mu_S",12,0,0,165.611028499416
"119","mu_I",12,0,0,0.346137810109921
"120","mu_R",12,0,0,910.517687956124
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991949632
"123","I",13,0,0,741.149320939611
"124","R",13,0,0,1905744.58745756
"125","D",13,0,0,200.459991937525
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823514185
"128","mu_S",13,0,0,165.87712286088
"129","mu_I",13,0,0,0.350775300849061
"130","mu_R",13,0,0,910.194723414076
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761195324
"133","I",14,0,0,760.677767213702
"134","R",14,0,0,1905171.0465381
"135","D",14,0,0,214.618338687338
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574331968
"138","mu_S",14,0,0,166.117237757331
"139","mu_I",14,0,0,0.3584821134781
"140","mu_R",14,0,0,909.766218649336
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539614767
"143","I",15,0,0,786.422948518647
"144","R",15,0,0,1904608.15802594
"145","D",15,0,0,229.202991274171
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.0480010637
"148","mu_S",15,0,0,166.330637275044
"149","mu_I",15,0,0,0.369171324527306
"150","mu_R",15,0,0,909.23750801339
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050192058
"153","I",16,0,0,817.899496990876
"154","R",16,0,0,1904058.69055381
"155","D",16,0,0,244.32655833756
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.129643081934
"158","mu_S",16,0,0,166.516837409082
"159","mu_I",16,0,0,0.38266169882591
"160","mu_R",16,0,0,908.614337969282
"161","N",17,0,0,2253055.37733873
"162","S",17,0,0,349750.566395952
"163","I",17,0,0,854.357742096226
"164","R",17,0,0,1903525.1301935
"165","D",17,0,0,260.090088547446
"166","model_pop",17,0,0,2254130.06656184
"167","infection",17,0,0,426.964820134493
"168","mu_S",17,0,0,166.676033753108
"169","mu_I",17,0,0,0.39865596948858
"170","mu_R",17,0,0,907.904749162286
"171","N",18,0,0,2253055.37733873
"172","S",18,0,0,350225.052885302
"173","I",18,0,0,894.768955389014
"174","R",18,0,0,1903009.55546179
"175","D",18,0,0,276.577947706284
"176","model_pop",18,0,0,2254129.38519733
"177","infection",18,0,0,448.861189345238
"178","mu_S",18,0,0,166.809379085456
"179","mu_I",18,0,0,0.416728387606356
"180","mu_R",18,0,0,907.120120215497
"181","N",19,0,0,2253055.37733873
"182","S",19,0,0,350677.260088441
"183","I",19,0,0,937.853818748679
"184","R",19,0,0,1902513.51451322
"185","D",19,0,0,293.852806709149
"186","model_pop",19,0,0,2254128.6314469
"187","infection",19,0,0,471.030716486871
"188","mu_S",19,0,0,166.919138155749
"189","mu_I",19,0,0,0.436329059420494
"190","mu_R",19,0,0,906.275613633694
"191","N",20,0,0,2253055.37733873
"192","S",20,0,0,351107.738574243
"193","I",20,0,0,982.165470389228
"194","R",20,0,0,1902037.9271041
"195","D",20,0,0,311.951663958617
"196","model_pop",20,0,0,2254127.82905426
"197","infection",20,0,0,492.669881458416
"198","mu_S",20,0,0,167.00869052149
"199","mu_I",20,0,0,0.456811484559886
"200","mu_R",20,0,0,905.389970208004
"201","N",21,0,0,2253055.37733873
"202","S",21,0,0,351517.747862308
"203","I",21,0,0,1026.22700510449
"204","R",21,0,0,1901583.03669272
"205","D",21,0,0,330.883938315387
"206","model_pop",21,0,0,2254127.0044739
"207","infection",21,0,0,513.065426238507
"208","mu_S",21,0,0,167.082343478301
"209","mu_I",21,0,0,0.477485696073373
"210","mu_R",21,0,0,904.484542850804
"211","N",22,0,0,2253055.37733873
"212","S",22,0,0,351909.054326652
"213","I",22,0,0,1068.70705035657
"214","R",22,0,0,1901148.43447106
"215","D",22,0,0,350.632517758609
"216","model_pop",22,0,0,2254126.18435381
"217","infection",22,0,0,531.705651616747
"218","mu_S",22,0,0,167.144941820985
"219","mu_I",22,0,0,0.497692730967048
"220","mu_R",22,0,0,903.581555845779
"221","N",23,0,0,2253055.37733873
"222","S",23,0,0,352283.639819073
"223","I",23,0,0,1108.60135733369
"224","R",23,0,0,1900733.16609348
"225","D",23,0,0,371.158191848745
"226","model_pop",23,0,0,2254125.39242292
"227","infection",23,0,0,548.370256815115
"228","mu_S",23,0,0,167.201308545034
"229","mu_I",23,0,0,0.516888638757496
"230","mu_R",23,0,0,902.701764691978
"231","N",24,0,0,2253055.37733873
"232","S",24,0,0,352643.367823121
"233","I",24,0,0,1145.38012545537
"234","R",24,0,0,1900335.91513752
"235","D",24,0,0,392.407207766058
"236","model_pop",24,0,0,2254124.64635073
"237","infection",24,0,0,563.173449938185
"238","mu_S",24,0,0,167.255603795195
"239","mu_I",24,0,0,0.534720805394752
"240","mu_R",24,0,0,901.861901049248
"241","N",25,0,0,2253055.37733873
"242","S",25,0,0,352989.667834927
"243","I",25,0,0,1179.06486218204
"244","R",25,0,0,1899955.23946326
"245","D",25,0,0,414.320959295316
"246","model_pop",25,0,0,2254123.95525805
"247","infection",25,0,0,576.546319153521
"248","mu_S",25,0,0,167.310726822512
"249","mu_I",25,0,0,0.551078748685777
"250","mu_R",25,0,0,901.072426417577
"251","N",26,0,0,2253055.37733873
"252","S",26,0,0,353323.295935054
"253","I",26,0,0,1210.21454405266
"254","R",26,0,0,1899589.82330924
"255","D",26,0,0,436.846278764082
"256","model_pop",26,0,0,2254123.31847114
"257","infection",26,0,0,589.161068004204
"258","mu_S",26,0,0,167.367889650038
"259","mu_I",26,0,0,0.566106610906524
"260","mu_R",26,0,0,900.336114072471
"261","N",27,0,0,2253055.37733873
"262","S",27,0,0,353644.212030185
"263","I",27,0,0,1239.82262885807
"264","R",27,0,0,1899238.70339506
"265","D",27,0,0,459.944624565475
"266","model_pop",27,0,0,2254122.72584193
"267","infection",27,0,0,601.81450548841
"268","mu_S",27,0,0,167.426457161522
"269","mu_I",27,0,0,0.580173622525446
"270","mu_R",27,0,0,899.647815432408
"271","N",28,0,0,2253055.37733873
"272","S",28,0,0,353951.589863938
"273","I",28,0,0,1269.14551468392
"274","R",28,0,0,1898901.43229069
"275","D",28,0,0,483.59867077159
"276","model_pop",28,0,0,2254122.15960397
"277","infection",28,0,0,615.29513538473
"278","mu_S",28,0,0,167.484088644566
"279","mu_I",28,0,0,0.593808312176237
"280","mu_R",28,0,0,898.995499410822
