"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101778419
"3","I",1,0,0,1010.65405325559
"4","R",1,0,0,1912032.75336431
"5","D",1,0,0,19.6714616068443
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520234985
"8","mu_S",1,0,0,60.6394468908805
"9","mu_I",1,0,0,0.18381054734854
"10","mu_R",1,0,0,340.530481478421
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656363448
"13","I",2,0,0,952.037274598763
"14","R",2,0,0,1911776.4642534
"15","D",2,0,0,38.1705505755855
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624111214
"18","mu_S",2,0,0,124.056848641131
"19","mu_I",2,0,0,0.356251132985631
"20","mu_R",2,0,0,695.596173579769
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700455341
"23","I",3,0,0,900.486649245677
"24","R",3,0,0,1911361.97927739
"25","D",3,0,0,55.6317942052946
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874441296
"28","mu_S",3,0,0,148.140091447733
"29","mu_I",3,0,0,0.401422734968817
"30","mu_R",3,0,0,829.145809440635
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053091123
"33","I",4,0,0,855.762954215655
"34","R",4,0,0,1910875.53713117
"35","D",4,0,0,72.1862069033623
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549205269
"38","mu_S",4,0,0,157.443872793585
"39","mu_I",4,0,0,0.403963077284645
"40","mu_R",4,0,0,879.568014673479
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.402938108
"43","I",5,0,0,817.621931920645
"44","R",5,0,0,1910351.37826718
"45","D",5,0,0,87.9601697397029
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542295688
"48","mu_S",5,0,0,161.188668501535
"49","mu_I",5,0,0,0.393464165867395
"50","mu_R",5,0,0,898.75100158114
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013760441
"53","I",6,0,0,785.873607264175
"54","R",6,0,0,1909804.18824026
"55","D",6,0,0,103.075940081716
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431740923
"58","mu_S",6,0,0,162.836803706985
"59","mu_I",6,0,0,0.380272853766437
"60","mu_R",6,0,0,906.15174012061
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838090425
"63","I",7,0,0,760.40654489753
"64","R",7,0,0,1909241.28740454
"65","D",7,0,0,117.652917075657
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644548377
"68","mu_S",7,0,0,163.688083249586
"69","mu_I",7,0,0,0.368010220264547
"70","mu_R",7,0,0,909.067555421763
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292439837
"73","I",8,0,0,741.190110414117
"74","R",8,0,0,1908667.22618101
"75","D",8,0,0,131.809144565318
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720757482
"78","mu_S",8,0,0,164.229987612065
"79","mu_I",8,0,0,0.35795570652676
"80","mu_R",8,0,0,910.236195580897
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540859812
"83","I",9,0,0,728.262216024516
"84","R",9,0,0,1908085.52860891
"85","D",9,0,0,145.662715865864
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904259178
"88","mu_S",9,0,0,164.644733547414
"89","mu_I",9,0,0,0.350582293656571
"90","mu_R",9,0,0,910.685217148176
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605405539
"93","I",10,0,0,721.70717141675
"94","R",10,0,0,1907499.35981546
"95","D",10,0,0,159.332855039382
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775943186
"98","mu_S",10,0,0,164.999736110827
"99","mu_I",10,0,0,0.346090237701946
"100","mu_R",10,0,0,910.800384587989
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424250571
"103","I",11,0,0,721.626095085299
"104","R",11,0,0,1906911.78122029
"105","D",11,0,0,172.940514401615
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021621987
"108","mu_S",11,0,0,165.319191128178
"109","mu_I",11,0,0,0.344586592244869
"110","mu_R",11,0,0,910.726447172534
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904772294
"113","I",12,0,0,728.100579671566
"114","R",12,0,0,1906325.84057533
"115","D",12,0,0,186.608356570348
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507590213
"118","mu_S",12,0,0,165.611028467905
"119","mu_I",12,0,0,0.346137810088006
"120","mu_R",12,0,0,910.517687987579
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991883755
"123","I",13,0,0,741.149320892164
"124","R",13,0,0,1905744.58752348
"125","D",13,0,0,200.45999194238
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823491163
"128","mu_S",13,0,0,165.877122829373
"129","mu_I",13,0,0,0.35077530082659
"130","mu_R",13,0,0,910.194723445373
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761129502
"133","I",14,0,0,760.677767165047
"134","R",14,0,0,1905171.04660397
"135","D",14,0,0,214.618338692315
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574308309
"138","mu_S",14,0,0,166.117237725855
"139","mu_I",14,0,0,0.358482113455077
"140","mu_R",14,0,0,909.766218680602
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539549001
"143","I",15,0,0,786.422948468711
"144","R",15,0,0,1904608.15809175
"145","D",15,0,0,229.202991279277
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001039387
"148","mu_S",15,0,0,166.330637243627
"149","mu_I",15,0,0,0.369171324503745
"150","mu_R",15,0,0,909.237508044753
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050126348
"153","I",16,0,0,817.899496939614
"154","R",16,0,0,1904058.69061957
"155","D",16,0,0,244.32655834281
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.129643056966
"158","mu_S",16,0,0,166.516837377692
"159","mu_I",16,0,0,0.382661698801709
"160","mu_R",16,0,0,908.61433800054
"161","N",17,0,0,2253055.37733873
"162","S",17,0,0,349750.566330299
"163","I",17,0,0,854.357742043616
"164","R",17,0,0,1903525.13025921
"165","D",17,0,0,260.090088552862
"166","model_pop",17,0,0,2254130.06656184
"167","infection",17,0,0,426.96482010888
"168","mu_S",17,0,0,166.67603372176
"169","mu_I",17,0,0,0.39865596946375
"170","mu_R",17,0,0,907.904749193503
"171","N",18,0,0,2253055.37733873
"172","S",18,0,0,350225.052819707
"173","I",18,0,0,894.768955335045
"174","R",18,0,0,1903009.55552744
"175","D",18,0,0,276.577947711892
"176","model_pop",18,0,0,2254129.38519733
"177","infection",18,0,0,448.86118931898
"178","mu_S",18,0,0,166.809379054131
"179","mu_I",18,0,0,0.416728387580832
"180","mu_R",18,0,0,907.120120246538
"181","N",19,0,0,2253055.37733873
"182","S",19,0,0,350677.260022904
"183","I",19,0,0,937.853818693324
"184","R",19,0,0,1902513.51457882
"185","D",19,0,0,293.85280671498
"186","model_pop",19,0,0,2254128.6314469
"187","infection",19,0,0,471.030716459945
"188","mu_S",19,0,0,166.919138124484
"189","mu_I",19,0,0,0.436329059394358
"190","mu_R",19,0,0,906.275613664752
"191","N",20,0,0,2253055.37733873
"192","S",20,0,0,351107.738508765
"193","I",20,0,0,982.165470332416
"194","R",20,0,0,1902037.92716963
"195","D",20,0,0,311.951663964705
"196","model_pop",20,0,0,2254127.82905426
"197","infection",20,0,0,492.669881430754
"198","mu_S",20,0,0,167.008690490312
"199","mu_I",20,0,0,0.456811484533187
"200","mu_R",20,0,0,905.389970239209
"201","N",21,0,0,2253055.37733873
"202","S",21,0,0,351517.747796889
"203","I",21,0,0,1026.22700504608
"204","R",21,0,0,1901583.0367582
"205","D",21,0,0,330.883938321763
"206","model_pop",21,0,0,2254127.0044739
"207","infection",21,0,0,513.065426209987
"208","mu_S",21,0,0,167.082343447114
"209","mu_I",21,0,0,0.477485696045796
"210","mu_R",21,0,0,904.484542881631
"211","N",22,0,0,2253055.37733873
"212","S",22,0,0,351909.054261293
"213","I",22,0,0,1068.70705029632
"214","R",22,0,0,1901148.43453648
"215","D",22,0,0,350.6325177653
"216","model_pop",22,0,0,2254126.18435381
"217","infection",22,0,0,531.70565158719
"218","mu_S",22,0,0,167.144941789874
"219","mu_I",22,0,0,0.497692730938739
"220","mu_R",22,0,0,903.581555876686
"221","N",23,0,0,2253055.37733873
"222","S",23,0,0,352283.639753777
"223","I",23,0,0,1108.60135727127
"224","R",23,0,0,1900733.16615884
"225","D",23,0,0,371.15819185577
"226","model_pop",23,0,0,2254125.39242292
"227","infection",23,0,0,548.370256784294
"228","mu_S",23,0,0,167.201308514
"229","mu_I",23,0,0,0.516888638728329
"230","mu_R",23,0,0,902.701764722964
"231","N",24,0,0,2253055.37733873
"232","S",24,0,0,352643.367757888
"233","I",24,0,0,1145.38012539038
"234","R",24,0,0,1900335.91520282
"235","D",24,0,0,392.407207773424
"236","model_pop",24,0,0,2254124.64635073
"237","infection",24,0,0,563.173449905854
"238","mu_S",24,0,0,167.255603764152
"239","mu_I",24,0,0,0.534720805364289
"240","mu_R",24,0,0,901.861901079856
"241","N",25,0,0,2253055.37733873
"242","S",25,0,0,352989.667769759
"243","I",25,0,0,1179.06486211404
"244","R",25,0,0,1899955.23952849
"245","D",25,0,0,414.32095930302
"246","model_pop",25,0,0,2254123.95525805
"247","infection",25,0,0,576.54631911944
