"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101869212
"3","I",1,0,0,1010.65405331313
"4","R",1,0,0,1912032.75327346
"5","D",1,0,0,19.6714616060127
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520264498
"8","mu_S",1,0,0,60.6394469070772
"9","mu_I",1,0,0,0.183810547358672
"10","mu_R",1,0,0,340.530481462369
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656454178
"13","I",2,0,0,952.037274658791
"14","R",2,0,0,1911776.46416261
"15","D",2,0,0,38.17055057409
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624141185
"18","mu_S",2,0,0,124.056848674234
"19","mu_I",2,0,0,0.356251133007304
"20","mu_R",2,0,0,695.596173547188
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700546001
"23","I",3,0,0,900.486649307406
"24","R",3,0,0,1911361.97918667
"25","D",3,0,0,55.6317942032741
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874471455
"28","mu_S",3,0,0,148.140091487142
"29","mu_I",3,0,0,0.401422734995442
"30","mu_R",3,0,0,829.145809401665
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053181712
"33","I",4,0,0,855.762954278459
"34","R",4,0,0,1910875.53704052
"35","D",4,0,0,72.1862069009296
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549235448
"38","mu_S",4,0,0,157.443872835365
"39","mu_I",4,0,0,0.403963077313503
"40","mu_R",4,0,0,879.568014632136
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403028623
"43","I",5,0,0,817.62193198407
"44","R",5,0,0,1910351.3781766
"45","D",5,0,0,87.9601697369487
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542325807
"48","mu_S",5,0,0,161.18866854419
"49","mu_I",5,0,0,0.393464165897244
"50","mu_R",5,0,0,898.751001538843
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013850884
"53","I",6,0,0,785.873607327935
"54","R",6,0,0,1909804.18814976
"55","D",6,0,0,103.075940078712
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431770977
"58","mu_S",6,0,0,162.836803749956
"59","mu_I",6,0,0,0.380272853796728
"60","mu_R",6,0,0,906.151740077919
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838180794
"63","I",7,0,0,760.406544961486
"64","R",7,0,0,1909241.28731411
"65","D",7,0,0,117.652917072461
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644578414
"68","mu_S",7,0,0,163.688083292673
"69","mu_I",7,0,0,0.368010220295065
"70","mu_R",7,0,0,909.067555378956
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292530133
"73","I",8,0,0,741.190110478255
"74","R",8,0,0,1908667.22609065
"75","D",8,0,0,131.809144561973
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720787591
"78","mu_S",8,0,0,164.229987655138
"79","mu_I",8,0,0,0.357955706557308
"80","mu_R",8,0,0,910.236195537794
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540950035
"83","I",9,0,0,728.262216088915
"84","R",9,0,0,1908085.52851863
"85","D",9,0,0,145.662715862403
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.26390428947
"88","mu_S",9,0,0,164.64473359051
"89","mu_I",9,0,0,0.350582293687298
"90","mu_R",9,0,0,910.685217105205
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605495689
"93","I",10,0,0,721.707171481557
"94","R",10,0,0,1907499.35972525
"95","D",10,0,0,159.332855035829
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.09277597378
"98","mu_S",10,0,0,164.999736153895
"99","mu_I",10,0,0,0.34609023773282
"100","mu_R",10,0,0,910.800384544969
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424340646
"103","I",11,0,0,721.626095150695
"104","R",11,0,0,1906911.78113015
"105","D",11,0,0,172.940514397985
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021652995
"108","mu_S",11,0,0,165.319191171268
"109","mu_I",11,0,0,0.344586592276087
"110","mu_R",11,0,0,910.7264471298
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904862295
"113","I",12,0,0,728.100579737742
"114","R",12,0,0,1906325.84048526
"115","D",12,0,0,186.608356566648
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.06550762173
"118","mu_S",12,0,0,165.611028510904
"119","mu_I",12,0,0,0.346137810119429
"120","mu_R",12,0,0,910.517687944549
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991973681
"123","I",13,0,0,741.149320959292
"124","R",13,0,0,1905744.58743349
"125","D",13,0,0,200.45999193861
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823523257
"128","mu_S",13,0,0,165.877122872357
"129","mu_I",13,0,0,0.350775300858476
"130","mu_R",13,0,0,910.194723402512
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761219353
"133","I",14,0,0,760.677767233263
"134","R",14,0,0,1905171.04651405
"135","D",14,0,0,214.618338688464
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574341017
"138","mu_S",14,0,0,166.117237768784
"139","mu_I",14,0,0,0.35848211348742
"140","mu_R",14,0,0,909.766218637718
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539638775
"143","I",15,0,0,786.422948538104
"144","R",15,0,0,1904608.15800191
"145","D",15,0,0,229.202991275326
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001072712
"148","mu_S",15,0,0,166.330637286496
"149","mu_I",15,0,0,0.369171324536594
"150","mu_R",15,0,0,909.237508001851
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050216045
"153","I",16,0,0,817.899497010221
"154","R",16,0,0,1904058.69052981
