"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-0.841201178643524
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.85827779250585
"3",2,"logit_CFP_min",0,0,-4.36944785246702,-5.02650078620348
"4",3,"logit_CFP_max",0,0,-5.29330482472449,-3.47933469049071
"5",4,"log_disp",0,0,1,3.13930718043369
"6",5,"log_CFP_mid",0,0,7.18992217074581,7.85390556174231
"7",6,"log_CFP_rate",0,0,-3.91202300542815,-4.32645011613462
"8",7,"b0",0,0,0,0.982491458668116
"9",8,"log_rbf_beta_sd",0,0,0,-1.59689263703098
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.18254220554783
"11",10,"c",0,0,0,-0.429234234768829
"12",11,"c",1,0,0,-0.0690185420665938
"13",12,"c",2,0,0,-0.262190329957403
"14",13,"c",3,0,0,-0.115239970266247
"15",14,"c",4,0,0,-0.250088411120099
"16",15,"c",5,0,0,0.09351008258802
"17",16,"c",6,0,0,-0.241218620860343
"18",17,"c",7,0,0,0.00896039433255305
"19",18,"c",8,0,0,-0.0327595072409234
"20",19,"c",9,0,0,-0.136531484948717
"21",20,"c",10,0,0,0.0357409241439554
"22",21,"c",11,0,0,0.000783243518220955
"23",22,"c",12,0,0,-0.0487543413541271
"24",23,"c",13,0,0,-0.0582514673505388
"25",24,"c",14,0,0,0.11016905325492
"26",25,"c",15,0,0,-0.0329374558313502
"27",26,"c",16,0,0,-0.0450408774713214
"28",27,"c",17,0,0,0.26788084830759
"29",28,"c",18,0,0,-0.171959498586144
"30",29,"c",19,0,0,0.338230255226904
"31",30,"c",20,0,0,0.0981864544531857
"32",31,"c",21,0,0,0.311788368782997
"33",32,"c",22,0,0,-0.284489006651134
"34",33,"c",23,0,0,0.704798553682756
"35",34,"c",24,0,0,0.135009583458351
"36",35,"c",25,0,0,0.176537152690023
"37",36,"c",26,0,0,0.0288921355407991
"38",37,"c",27,0,0,0.201525638379189
"39",38,"c",28,0,0,-0.0348685004202282
"40",39,"c",29,0,0,0.0590170007257316
"41",40,"c",30,0,0,0.0110576572826382
"42",41,"c",31,0,0,-0.0101951705000638
"43",42,"c",32,0,0,0.10915625779466
"44",43,"c",33,0,0,-0.0724999487131696
"45",44,"c",34,0,0,0.0625437543044089
"46",45,"c",35,0,0,0.125130696540429
"47",46,"c",36,0,0,0.0913199122432536
"48",47,"c",37,0,0,-0.0189720033019909
"49",48,"c",38,0,0,0.410248143587852
"50",49,"c",39,0,0,0.00964946216893598
"51",50,"c",40,0,0,0.439809727905156
"52",51,"c",41,0,0,0.0113973411480566
"53",52,"c",42,0,0,0.28379748109355
"54",53,"c",43,0,0,-0.013156970511433
"55",54,"c",44,0,0,0.197677335518061
"56",55,"c",45,0,0,-0.0558274541722636
"57",56,"c",46,0,0,0.1391366010289
"58",57,"c",47,0,0,-0.040855415634593
"59",58,"c",48,0,0,0.0837577241217066
"60",59,"c",49,0,0,-0.115166634937097
"61",60,"c",50,0,0,0.0371485334794252
"62",61,"c",51,0,0,-0.1208442391486
"63",62,"c",52,0,0,-0.124256557543962
"64",63,"c",53,0,0,-0.0495855964967302
"65",64,"c",54,0,0,-0.177537550741752
"66",65,"c",55,0,0,-0.0688353859780115
"67",66,"c",56,0,0,-0.285175777327862
"68",67,"c",57,0,0,-0.0277451624256197
"69",68,"c",58,0,0,-0.333466725353647
"70",69,"c",59,0,0,-0.0852645393049823
"71",70,"c",60,0,0,-0.258222573251956
"72",71,"c",61,0,0,-0.25317152903111
"73",72,"c",62,0,0,-0.115825276513109
"74",73,"c",63,0,0,-0.44711933487782
"75",74,"cos_coeffs_mat",0,0,0,-0.0439924207709598
"76",75,"cos_coeffs_mat",1,0,0,-0.0350194181276613
