"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101827681
"3","I",1,0,0,1010.65405327521
"4","R",1,0,0,1912032.75331503
"5","D",1,0,0,19.6714616060918
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520247202
"8","mu_S",1,0,0,60.639446899679
"9","mu_I",1,0,0,0.183810547351884
"10","mu_R",1,0,0,340.530481469774
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656412679
"13","I",2,0,0,952.037274621544
"14","R",2,0,0,1911776.46420415
"15","D",2,0,0,38.170550574212
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624124296
"18","mu_S",2,0,0,124.056848659119
"19","mu_I",2,0,0,0.356251132993601
"20","mu_R",2,0,0,695.59617356224
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700504537
"23","I",3,0,0,900.486649270922
"24","R",3,0,0,1911361.97922817
"25","D",3,0,0,55.6317942034103
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874454994
"28","mu_S",3,0,0,148.140091469138
"29","mu_I",3,0,0,0.401422734979418
"30","mu_R",3,0,0,829.145809419608
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053140283
"33","I",4,0,0,855.762954242786
"34","R",4,0,0,1910875.53708199
"35","D",4,0,0,72.1862069010581
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549219403
"38","mu_S",4,0,0,157.443872816277
"39","mu_I",4,0,0,0.403963077296865
"40","mu_R",4,0,0,879.568014651162
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.402987229
"43","I",5,0,0,817.621931949208
"44","R",5,0,0,1910351.37821803
"45","D",5,0,0,87.9601697370531
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.61854231014
"48","mu_S",5,0,0,161.188668524722
"49","mu_I",5,0,0,0.393464165880679
"50","mu_R",5,0,0,898.751001558406
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013809525
"53","I",6,0,0,785.873607293836
"54","R",6,0,0,1909804.18819115
"55","D",6,0,0,103.075940078781
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.70943175563
"58","mu_S",6,0,0,162.836803730327
"59","mu_I",6,0,0,0.380272853780368
"60","mu_R",6,0,0,906.151740097564
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.83813947
"63","I",7,0,0,760.406544928064
"64","R",7,0,0,1909241.28735547
"65","D",7,0,0,117.652917072485
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644563318
"68","mu_S",7,0,0,163.688083272992
"69","mu_I",7,0,0,0.36801022027899
"70","mu_R",7,0,0,909.067555398653
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292488843
"73","I",8,0,0,741.190110445395
"74","R",8,0,0,1908667.22613197
"75","D",8,0,0,131.809144561947
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720772669
"78","mu_S",8,0,0,164.229987635454
"79","mu_I",8,0,0,0.357955706541528
"80","mu_R",8,0,0,910.236195557571
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540908779
"83","I",9,0,0,728.262216056486
"84","R",9,0,0,1908085.52855991
"85","D",9,0,0,145.662715862324
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904274648
"88","mu_S",9,0,0,164.644733570815
"89","mu_I",9,0,0,0.350582293671718
"90","mu_R",9,0,0,910.685217124916
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605454468
"93","I",10,0,0,721.707171449421
"94","R",10,0,0,1907499.3597665
