"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340662.492731199
"3","I",1,0,0,1005.10322717149
"4","R",1,0,0,1912057.00231676
"5","D",1,0,0,19.5267463179247
"6","model_pop",1,0,0,2253858.18257734
"7","infection",1,0,0,419.418855919981
"8","mu_S",1,0,0,60.6444381025746
"9","mu_I",1,0,0,0.182787651617576
"10","mu_R",1,0,0,340.582149310737
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341230.524603337
"13","I",2,0,0,947.380184581224
"14","R",2,0,0,1911798.36327404
"15","D",2,0,0,37.9011237692452
"16","model_pop",2,0,0,2254026.36971072
"17","infection",2,0,0,398.059141767028
"18","mu_S",2,0,0,124.066043876689
"19","mu_I",2,0,0,0.354451812028403
"20","mu_R",2,0,0,695.692397811959
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341792.793697464
"23","I",3,0,0,896.589930035446
"24","R",3,0,0,1911381.89028359
"25","D",3,0,0,55.2548145357632
"26","model_pop",3,0,0,2254090.07084415
"27","infection",3,0,0,379.738333389548
"28","mu_S",3,0,0,148.149630265113
"29","mu_I",3,0,0,0.399618503548094
"30","mu_R",3,0,0,829.248269109498
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342361.164219283
"33","I",4,0,0,852.507956857533
"34","R",4,0,0,1910893.77857891
"35","D",4,0,0,71.7162593108695
"36","model_pop",4,0,0,2254114.50927778
"37","infection",4,0,0,364.334127510957
"38","mu_S",4,0,0,157.452408451863
"39","mu_I",4,0,0,0.402360456985629
"40","mu_R",4,0,0,879.66400014078
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342938.361802215
"43","I",5,0,0,814.905131609102
"44","R",5,0,0,1910368.22249981
"45","D",5,0,0,87.4095542484002
"46","model_pop",5,0,0,2254124.14676058
"47","infection",5,0,0,351.763631475663
"48","mu_S",5,0,0,161.195843373371
"49","mu_I",5,0,0,0.392095633562419
"50","mu_R",5,0,0,898.837145249556
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343523.679920456
"53","I",6,0,0,783.606500382868
"54","R",6,0,0,1909819.86493026
"55","D",6,0,0,102.454962124263
"56","model_pop",6,0,0,2254128.15891618
"57","infection",6,0,0,341.996307310551
"58","mu_S",6,0,0,162.842632229832
"59","mu_I",6,0,0,0.379120720575049
"60","mu_R",6,0,0,906.227979489729
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344115.094210166
"63","I",7,0,0,758.515231841358
"64","R",7,0,0,1909255.9891128
"65","D",7,0,0,116.970170676552
"66","model_pop",7,0,0,2254129.9881657
"67","infection",7,0,0,335.050062515956
"68","mu_S",7,0,0,163.692705556091
"69","mu_I",7,0,0,0.367045593699718
"70","mu_R",7,0,0,909.134894374234
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344710.038242182
"73","I",8,0,0,739.61465370119
"74","R",8,0,0,1908681.11450259
"75","D",8,0,0,131.071783049771
"76","model_pop",8,0,0,2254130.92598445
"77","infection",8,0,0,330.979453691926
"78","mu_S",8,0,0,164.233572072873
"79","mu_I",8,0,0,0.357150559943359
"80","mu_R",8,0,0,910.295879114507
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345305.687630501
"83","I",9,0,0,726.955826903631
"84","R",9,0,0,1908098.74028999
"85","D",9,0,0,144.876706568957
"86","model_pop",9,0,0,2254131.45634824
"87","infection",9,0,0,329.86023088968
"88","mu_S",9,0,0,164.647438573176
"89","mu_I",9,0,0,0.349913020412273
"90","mu_R",9,0,0,910.738433744275
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345899.071049545
"93","I",10,0,0,720.63526896874
"94","R",10,0,0,1907512.01257715
"95","D",10,0,0,158.503215742453
"96","model_pop",10,0,0,2254131.75975726
"97","infection",10,0,0,331.771943237504
"98","mu_S",10,0,0,165.001695499803
"99","mu_I",10,0,0,0.345538488419377
"100","mu_R",10,0,0,910.848166350785
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346487.128905697
"103","I",11,0,0,720.765274436374
"104","R",11,0,0,1906923.97916632
"105","D",11,0,0,172.071530237782
"106","model_pop",11,0,0,2254131.90257079
"107","infection",11,0,0,336.77869277571
"108","mu_S",11,0,0,165.320508853862
"109","mu_I",11,0,0,0.344139225306314
"110","mu_R",11,0,0,910.76964441942
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347066.766996312
"113","I",12,0,0,727.437506372427
"114","R",12,0,0,1906337.67911916
"115","D",12,0,0,185.703776865187
"116","model_pop",12,0,0,2254131.90841185
"117","infection",12,0,0,344.907189816511
"118","mu_S",12,0,0,165.611777349693
"119","mu_I",12,0,0,0.345786534916737
"120","mu_R",12,0,0,910.55697187807
