"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101745711
"3","I",1,0,0,1010.65405325002
"4","R",1,0,0,1912032.75339703
"5","D",1,0,0,19.6714616075319
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520229234
"8","mu_S",1,0,0,60.6394468849723
"9","mu_I",1,0,0,0.183810547347527
"10","mu_R",1,0,0,340.530481483787
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656330758
"13","I",2,0,0,952.03727458985
"14","R",2,0,0,1911776.4642861
"15","D",2,0,0,38.1705505768459
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624104471
"18","mu_S",2,0,0,124.056848629176
"19","mu_I",2,0,0,0.356251132982772
"20","mu_R",2,0,0,695.59617359134
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700422673
"23","I",3,0,0,900.486649234076
"24","R",3,0,0,1911361.97931007
"25","D",3,0,0,55.6317942070313
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.9728744338
"28","mu_S",3,0,0,148.140091433464
"29","mu_I",3,0,0,0.401422734964087
"30","mu_R",3,0,0,829.145809454288
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053058479
"33","I",4,0,0,855.762954201917
"34","R",4,0,0,1910875.53716383
"35","D",4,0,0,72.1862069054951
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549197201
"38","mu_S",4,0,0,157.443872778473
"39","mu_I",4,0,0,0.403963077278586
"40","mu_R",4,0,0,879.568014688053
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.402905487
"43","I",5,0,0,817.621931905217
"44","R",5,0,0,1910351.37829982
"45","D",5,0,0,87.9601697421659
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542287176
"48","mu_S",5,0,0,161.188668486114
"49","mu_I",5,0,0,0.393464165860352
"50","mu_R",5,0,0,898.751001596102
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013727845
"53","I",6,0,0,785.873607247405
"54","R",6,0,0,1909804.18827288
"55","D",6,0,0,103.075940084455
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431732053
"58","mu_S",6,0,0,162.836803691468
"59","mu_I",6,0,0,0.380272853758681
"60","mu_R",6,0,0,906.151740135824
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838057853
"63","I",7,0,0,760.40654487967
"64","R",7,0,0,1909241.28743713
"65","D",7,0,0,117.652917078629
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644539193
"68","mu_S",7,0,0,163.688083234038
"69","mu_I",7,0,0,0.368010220256218
"70","mu_R",7,0,0,909.067555437086
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.29240729
"73","I",8,0,0,741.190110395339
"74","R",8,0,0,1908667.22621357
"75","D",8,0,0,131.809144568488
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720748001
"78","mu_S",8,0,0,164.229987596505
"79","mu_I",8,0,0,0.357955706517942
"80","mu_R",8,0,0,910.236195596234
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.54082729
"83","I",9,0,0,728.262216004919
"84","R",9,0,0,1908085.52864145
"85","D",9,0,0,145.662715869204
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904249393
"88","mu_S",9,0,0,164.64473353183
"89","mu_I",9,0,0,0.350582293647284
"90","mu_R",9,0,0,910.685217163382
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605373044
"93","I",10,0,0,721.70717139638
"94","R",10,0,0,1907499.35984798
"95","D",10,0,0,159.33285504287
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775933074
"98","mu_S",10,0,0,164.999736095284
"99","mu_I",10,0,0,0.346090237692353
"100","mu_R",10,0,0,910.800384603388
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424218101
"103","I",11,0,0,721.626095064157
"104","R",11,0,0,1906911.78125278
"105","D",11,0,0,172.940514405234
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021611518
"108","mu_S",11,0,0,165.319191112679
"109","mu_I",11,0,0,0.34458659223498
"110","mu_R",11,0,0,910.72644718812
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904739851
"113","I",12,0,0,728.100579649627
"114","R",12,0,0,1906325.84060779
"115","D",12,0,0,186.608356574085
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507579349
"118","mu_S",12,0,0,165.61102845237
"119","mu_I",12,0,0,0.346137810077642
"120","mu_R",12,0,0,910.517688002892
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991851338
"123","I",13,0,0,741.149320869382
"124","R",13,0,0,1905744.58755592
"125","D",13,0,0,200.459991946227
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823479872
"128","mu_S",13,0,0,165.877122813874
"129","mu_I",13,0,0,0.350775300815885
"130","mu_R",13,0,0,910.194723460804
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761097113
"133","I",14,0,0,760.67776714137
"134","R",14,0,0,1905171.04663638
"135","D",14,0,0,214.618338696268
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574296562
"138","mu_S",14,0,0,166.11723771036
"139","mu_I",14,0,0,0.358482113443933
"140","mu_R",14,0,0,909.766218695953
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539516639
"143","I",15,0,0,786.422948444092
"144","R",15,0,0,1904608.15812414
"145","D",15,0,0,229.202991283335
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001027163
"148","mu_S",15,0,0,166.33063722815
"149","mu_I",15,0,0,0.369171324492164
"150","mu_R",15,0,0,909.237508060086
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050094014
"153","I",16,0,0,817.899496914012
"154","R",16,0,0,1904058.69065193
"155","D",16,0,0,244.326558346975
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.129643044252
"158","mu_S",16,0,0,166.516837362246
"159","mu_I",16,0,0,0.382661698789699
"160","mu_R",16,0,0,908.614338015921
"161","N",17,0,0,2253055.37733873
"162","S",17,0,0,349750.566297994
"163","I",17,0,0,854.357742017
"164","R",17,0,0,1903525.13029154
"165","D",17,0,0,260.090088557139
"166","model_pop",17,0,0,2254130.06656184
"167","infection",17,0,0,426.964820095667
"168","mu_S",17,0,0,166.676033706324
"169","mu_I",17,0,0,0.39865596945124
"170","mu_R",17,0,0,907.904749208797
"171","N",18,0,0,2253055.37733873
"172","S",18,0,0,350225.052787431
"173","I",18,0,0,894.768955307389
"174","R",18,0,0,1903009.55555974
"175","D",18,0,0,276.57794771629
"176","model_pop",18,0,0,2254129.38519733
"177","infection",18,0,0,448.861189305261
"178","mu_S",18,0,0,166.809379038705
"179","mu_I",18,0,0,0.416728387567807
"180","mu_R",18,0,0,907.120120261744
"181","N",19,0,0,2253055.37733873
"182","S",19,0,0,350677.259990658
"183","I",19,0,0,937.8538186646
"184","R",19,0,0,1902513.51461109
"185","D",19,0,0,293.85280671951
"186","model_pop",19,0,0,2254128.6314469
"187","infection",19,0,0,471.030716445706
"188","mu_S",19,0,0,166.91913810907
"189","mu_I",19,0,0,0.436329059380803
"190","mu_R",19,0,0,906.275613679869
"191","N",20,0,0,2253055.37733873
"192","S",20,0,0,351107.738476549
"193","I",20,0,0,982.165470302582
"194","R",20,0,0,1902037.92720188
"195","D",20,0,0,311.951663969378
"196","model_pop",20,0,0,2254127.82905426
"197","infection",20,0,0,492.669881415966
"198","mu_S",20,0,0,167.008690474947
"199","mu_I",20,0,0,0.456811484519184
"200","mu_R",20,0,0,905.389970254433
"201","N",21,0,0,2253055.37733873
"202","S",21,0,0,351517.747764704
"203","I",21,0,0,1026.22700501507
"204","R",21,0,0,1901583.03679041
"205","D",21,0,0,330.883938326589
"206","model_pop",21,0,0,2254127.0044739
"207","infection",21,0,0,513.065426194598
"208","mu_S",21,0,0,167.082343431787
"209","mu_I",21,0,0,0.477485696031291
"210","mu_R",21,0,0,904.484542896894
"211","N",22,0,0,2253055.37733873
"212","S",22,0,0,351909.05422914
"213","I",22,0,0,1068.70705026403
"214","R",22,0,0,1901148.43456867
"215","D",22,0,0,350.632517770287
"216","model_pop",22,0,0,2254126.18435381
"217","infection",22,0,0,531.705651571127
"218","mu_S",22,0,0,167.144941774574
"219","mu_I",22,0,0,0.497692730923661
"220","mu_R",22,0,0,903.581555891923
"221","N",23,0,0,2253055.37733873
"222","S",23,0,0,352283.639721655
"223","I",23,0,0,1108.60135723757
"224","R",23,0,0,1900733.16619099
"225","D",23,0,0,371.158191860923
"226","model_pop",23,0,0,2254125.39242292
"227","infection",23,0,0,548.370256767464
"228","mu_S",23,0,0,167.201308498678
"229","mu_I",23,0,0,0.516888638712472
"230","mu_R",23,0,0,902.701764737914
"231","N",24,0,0,2253055.37733873
"232","S",24,0,0,352643.3677258
"233","I",24,0,0,1145.38012535509
"234","R",24,0,0,1900335.91523495
"235","D",24,0,0,392.407207778743
"236","model_pop",24,0,0,2254124.64635073
"237","infection",24,0,0,563.173449888151
"238","mu_S",24,0,0,167.255603748893
"239","mu_I",24,0,0,0.534720805347841
"240","mu_R",24,0,0,901.861901094976
"241","N",25,0,0,2253055.37733873
"242","S",25,0,0,352989.667737704
"243","I",25,0,0,1179.06486207697
"244","R",25,0,0,1899955.23956058
"245","D",25,0,0,414.320959308497
"246","model_pop",25,0,0,2254123.95525805
"247","infection",25,0,0,576.546319100759
"248","mu_S",25,0,0,167.310726776312
"249","mu_I",25,0,0,0.551078748636845
"250","mu_R",25,0,0,901.072426463361
"251","N",26,0,0,2253055.37733873
"252","S",26,0,0,353323.295837933
"253","I",26,0,0,1210.21454394216
"254","R",26,0,0,1899589.82340647
"255","D",26,0,0,436.846278777731
"256","model_pop",26,0,0,2254123.31847114
"257","infection",26,0,0,589.161067948423
"258","mu_S",26,0,0,167.367889603914
"259","mu_I",26,0,0,0.566106610855193
"260","mu_R",26,0,0,900.336114118181
"261","N",27,0,0,2253055.37733873
"262","S",27,0,0,353644.21193317
"263","I",27,0,0,1239.82262874159
"264","R",27,0,0,1899238.7034922
"265","D",27,0,0,459.944624579548
"266","model_pop",27,0,0,2254122.72584193
"267","infection",27,0,0,601.814505429408
"268","mu_S",27,0,0,167.426457115473
"269","mu_I",27,0,0,0.580173622471437
"270","mu_R",27,0,0,899.647815478045
"271","N",28,0,0,2253055.37733873
"272","S",28,0,0,353951.58976703
"273","I",28,0,0,1269.14551456104
"274","R",28,0,0,1898901.43238772
"275","D",28,0,0,483.598670786032
"276","model_pop",28,0,0,2254122.15960397
"277","infection",28,0,0,615.295135322421
"278","mu_S",28,0,0,167.484088598629
"279","mu_I",28,0,0,0.593808312119451
"280","mu_R",28,0,0,898.995499456583
"281","N",29,0,0,2253055.37733873
"282","S",29,0,0,354243.953781495
"283","I",29,0,0,1299.49295811396
"284","R",29,0,0,1898578.15422024
"285","D",29,0,0,507.815294962568
"286","model_pop",29,0,0,2254121.59742574
"287","infection",29,0,0,630.255890207715
"288","mu_S",29,0,0,167.53715310931
"289","mu_I",29,0,0,0.60760875081955
"290","mu_R",29,0,0,898.362381212888
"291","N",30,0,0,2253055.37733873
"292","S",30,0,0,354519.423031283
"293","I",30,0,0,1332.01060834619
"294","R",30,0,0,1898269.58187323
