"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-1.52995920161825
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.99547270926681
"3",2,"logit_CFP_min",0,0,-2.94443897916644,-6.29684556518329
"4",3,"logit_CFP_max",0,0,-5.29330482472449,-3.26598684483578
"5",4,"log_disp",0,0,1,3.1096586359755
"6",5,"log_CFP_mid",0,0,7.18992217074581,7.74051040737181
"7",6,"log_CFP_rate",0,0,-5.29831736654804,-6.20422330643403
"8",7,"b0",0,0,0,1.45918122113967
"9",8,"log_rbf_beta_sd",0,0,0,-1.63696027461821
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.21239724099673
"11",10,"c",0,0,0,-0.345084684090221
"12",11,"c",1,0,0,-0.162304153620818
"13",12,"c",2,0,0,-0.162700319021191
"14",13,"c",3,0,0,-0.22623468679762
"15",14,"c",4,0,0,-0.262228656044887
"16",15,"c",5,0,0,0.0515740574673944
"17",16,"c",6,0,0,-0.355948989186235
"18",17,"c",7,0,0,-0.056455276610205
"19",18,"c",8,0,0,-0.156457303146612
"20",19,"c",9,0,0,-0.254817261069114
"21",20,"c",10,0,0,-0.110030338352738
"22",21,"c",11,0,0,-0.146618185285553
"23",22,"c",12,0,0,-0.221216448385209
"24",23,"c",13,0,0,-0.224708153304274
"25",24,"c",14,0,0,-0.0934107898368024
"26",25,"c",15,0,0,-0.238891382336979
"27",26,"c",16,0,0,-0.222454337584197
"28",27,"c",17,0,0,0.0279461117411001
"29",28,"c",18,0,0,-0.342469701355426
"30",29,"c",19,0,0,0.0656965009295628
"31",30,"c",20,0,0,-0.0960368724748664
"32",31,"c",21,0,0,0.0475616881529792
"33",32,"c",22,0,0,-0.422322570430528
"34",33,"c",23,0,0,0.366264106472322
"35",34,"c",24,0,0,0.144820973475505
"36",35,"c",25,0,0,-0.131000132480149
"37",36,"c",26,0,0,-0.0677024954687745
"38",37,"c",27,0,0,0.199075847341793
"39",38,"c",28,0,0,-0.184832299654097
"40",39,"c",29,0,0,0.0307938045262549
"41",40,"c",30,0,0,0.152012755974882
"42",41,"c",31,0,0,0.00760390761509518
"43",42,"c",32,0,0,0.348108302806772
"44",43,"c",33,0,0,-0.208223317311584
"45",44,"c",34,0,0,0.168748380741873
"46",45,"c",35,0,0,-0.0100955047313897
"47",46,"c",36,0,0,0.0429166091886132
"48",47,"c",37,0,0,-0.172545858209502
"49",48,"c",38,0,0,0.269923821800542
"50",49,"c",39,0,0,-0.0964359575442733
"51",50,"c",40,0,0,0.238464794524834
"52",51,"c",41,0,0,0.125874179247612
"53",52,"c",42,0,0,-0.0323461410563137
"54",53,"c",43,0,0,0.183835031184794
"55",54,"c",44,0,0,-0.0419764254278334
"56",55,"c",45,0,0,0.124447334584519
"57",56,"c",46,0,0,-0.0432080289945711
"58",57,"c",47,0,0,0.464455383830838
"59",58,"c",48,0,0,0.0581401566014619
"60",59,"c",49,0,0,0.320319209395983
"61",60,"c",50,0,0,-0.109615496485035
"62",61,"c",51,0,0,0.363171772875499
"63",62,"c",52,0,0,-0.0551547982593508
"64",63,"c",53,0,0,0.279150660654889
"65",64,"c",54,0,0,-0.095057308183012
"66",65,"c",55,0,0,0.199500658980974
"67",66,"c",56,0,0,0.126668216665643
"68",67,"c",57,0,0,0.103567573302471
"69",68,"c",58,0,0,0.0648314383469354
"70",69,"c",59,0,0,0.0409109755381537
"71",70,"c",60,0,0,0.0461126176194161
"72",71,"c",61,0,0,-0.026768743528012
"73",72,"c",62,0,0,0.0482546584566046
"74",73,"c",63,0,0,-0.0835977289326577
"75",74,"cos_coeffs_mat",0,0,0,-0.043927363653292
"76",75,"cos_coeffs_mat",1,0,0,-0.0332132362880566
"77",76,"cos_coeffs_mat",2,0,0,-0.0333384708325716
"78",77,"cos_coeffs_mat",3,0,0,-0.033424809330391
"79",78,"cos_coeffs_mat",4,0,0,-0.0129409558390588
"80",79,"cos_coeffs_mat",5,0,0,-0.0220194492234732
"81",80,"cos_coeffs_mat",6,0,0,-0.0315006801874204
"82",81,"cos_coeffs_mat",7,0,0,-0.0260787620819659
"83",82,"cos_coeffs_mat",8,0,0,-0.0165154350554147
"84",83,"cos_coeffs_mat",9,0,0,-0.0139258516653202
"85",84,"cos_coeffs_mat",10,0,0,-0.0321640529843602
"86",85,"cos_coeffs_mat",11,0,0,-0.0444287888013606
"87",86,"cos_coeffs_mat",12,0,0,-0.0279110796841582
"88",87,"cos_coeffs_mat",13,0,0,-0.021917963269486
"89",88,"cos_coeffs_mat",14,0,0,-0.0286279933760066
"90",89,"cos_coeffs_mat",15,0,0,-0.0289382461194959
"91",90,"cos_coeffs_mat",16,0,0,-0.048665971342359
"92",91,"cos_coeffs_mat",17,0,0,-0.0501653643298699
"93",92,"cos_coeffs_mat",18,0,0,-0.0164026370341491
"94",93,"cos_coeffs_mat",19,0,0,-0.0244598024208924
"95",94,"cos_coeffs_mat",20,0,0,-0.0379654841087264
"96",95,"cos_coeffs_mat",21,0,0,-0.0342290072235879
"97",96,"cos_coeffs_mat",22,0,0,-0.0660073839399646
"98",97,"cos_coeffs_mat",23,0,0,-0.0206315755140709
"99",98,"cos_coeffs_mat",24,0,0,-0.0106134259945086
"100",99,"cos_coeffs_mat",25,0,0,-0.0314356009416633
"101",100,"cos_coeffs_mat",26,0,0,-0.0419712733886108
"102",101,"cos_coeffs_mat",27,0,0,-0.0189831983538054
"103",102,"cos_coeffs_mat",28,0,0,-0.0379256774009395
"104",103,"cos_coeffs_mat",29,0,0,-0.0215671069508467
"105",104,"cos_coeffs_mat",30,0,0,-0.0202529689254357
"106",105,"cos_coeffs_mat",31,0,0,-0.0274655758527582
"107",106,"cos_coeffs_mat",32,0,0,-0.0049012375209861
"108",107,"cos_coeffs_mat",33,0,0,-0.0260711233390074
"109",108,"cos_coeffs_mat",34,0,0,-0.0435498985598561
"110",109,"cos_coeffs_mat",35,0,0,-0.0246214148164627
"111",110,"cos_coeffs_mat",36,0,0,-0.010464066631692
"112",111,"cos_coeffs_mat",37,0,0,-0.0079963991956097
"113",112,"cos_coeffs_mat",38,0,0,0.00333733525565184
"114",113,"cos_coeffs_mat",39,0,0,-0.000886314044904533
"115",114,"cos_coeffs_mat",40,0,0,-0.0251968948797035
"116",115,"cos_coeffs_mat",41,0,0,-0.0157212519041868
"117",116,"cos_coeffs_mat",42,0,0,0.0120022370996402
"118",117,"cos_coeffs_mat",43,0,0,0.00461880785450344
"119",118,"cos_coeffs_mat",44,0,0,-0.0133305475445581
"120",119,"cos_coeffs_mat",45,0,0,-0.00755538349269216
"121",120,"cos_coeffs_mat",46,0,0,-0.0112893797786773
"122",121,"cos_coeffs_mat",47,0,0,-0.0120194752511432
"123",122,"cos_coeffs_mat",48,0,0,0.00542002400750943
"124",123,"cos_coeffs_mat",49,0,0,0.00491569290470133
"125",124,"cos_coeffs_mat",50,0,0,-0.00587434382232728
"126",125,"cos_coeffs_mat",51,0,0,-0.0106195351351726
"127",126,"cos_coeffs_mat",52,0,0,-0.00974913015217023
"128",127,"cos_coeffs_mat",53,0,0,-0.0178120997210465
"129",128,"cos_coeffs_mat",54,0,0,-0.0282031007889496
"130",129,"cos_coeffs_mat",55,0,0,-0.0210348652297622
"131",130,"cos_coeffs_mat",56,0,0,-0.00730358676037126
"132",131,"cos_coeffs_mat",57,0,0,-0.00428829369375189
"133",132,"cos_coeffs_mat",58,0,0,-0.00649391577514774
"134",133,"cos_coeffs_mat",59,0,0,-0.0135553277142236
"135",134,"cos_coeffs_mat",60,0,0,-0.015607435359855
"136",135,"cos_coeffs_mat",61,0,0,-0.0107346272460356
"137",136,"cos_coeffs_mat",62,0,0,-0.0138547938643071
"138",137,"cos_coeffs_mat",63,0,0,-0.0150891341121088
"139",138,"cos_coeffs_mat",0,1,0,-0.0124852845626608
