"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-1.72725917470735
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.64589717223716
"3",2,"logit_CFP_min",0,0,-4.59511985013459,-5.21095855393279
"4",3,"logit_CFP_max",0,0,-3.66356164612965,-3.16747714201592
"5",4,"log_disp",0,0,1,3.49098128333325
"6",5,"log_CFP_mid",0,0,7.77770883564793,7.83897500145265
"7",6,"log_CFP_rate",0,0,-4.60517018598809,-3.81275028079829
"8",7,"b0",0,0,0,0.987996552191521
"9",8,"log_rbf_beta_sd",0,0,0,-1.84135873762772
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.05808160367515
"11",10,"c",0,0,0,0.105011172242262
"12",11,"c",1,0,0,-0.0260906572046241
"13",12,"c",2,0,0,0.137607922935483
"14",13,"c",3,0,0,-0.0383529926149351
"15",14,"c",4,0,0,-0.0344022256960261
"16",15,"c",5,0,0,0.298365272564957
"17",16,"c",6,0,0,-0.193159072167784
"18",17,"c",7,0,0,0.221789099495716
"19",18,"c",8,0,0,-0.0942045359501927
"20",19,"c",9,0,0,0.0512687281321496
"21",20,"c",10,0,0,-0.0609016406923139
"22",21,"c",11,0,0,0.123570618753364
"23",22,"c",12,0,0,-0.150995256359436
"24",23,"c",13,0,0,0.0217147206770484
"25",24,"c",14,0,0,-0.0614561283130622
"26",25,"c",15,0,0,-0.0693551813336512
"27",26,"c",16,0,0,-0.0737266964225077
"28",27,"c",17,0,0,-0.0193073854061211
"29",28,"c",18,0,0,-0.114126217698602
"30",29,"c",19,0,0,-0.0300510208631361
"31",30,"c",20,0,0,-0.0578761130225831
"32",31,"c",21,0,0,-0.0663746486619413
"33",32,"c",22,0,0,-0.212275038097607
"34",33,"c",23,0,0,-0.0069347656735123
"35",34,"c",24,0,0,-0.150760067291091
"36",35,"c",25,0,0,-0.141535852006285
"37",36,"c",26,0,0,-0.119292086731609
"38",37,"c",27,0,0,-0.277370983259676
"39",38,"c",28,0,0,-0.10932595835817
"40",39,"c",29,0,0,-0.293403871844703
"41",40,"c",30,0,0,-0.184080065368117
"42",41,"c",31,0,0,-0.277329948945309
"43",42,"c",32,0,0,-0.0837499164182869
"44",43,"c",33,0,0,-0.216252704469817
"45",44,"c",34,0,0,-0.0794716514889246
"46",45,"c",35,0,0,0.0142994022866757
"47",46,"c",36,0,0,-0.00550441311648178
"48",47,"c",37,0,0,-0.0953428843764462
"49",48,"c",38,0,0,0.344217050771612
"50",49,"c",39,0,0,-0.0140693359171943
"51",50,"c",40,0,0,0.421907366308691
"52",51,"c",41,0,0,0.0589031039122517
