"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101838209
"3","I",1,0,0,1010.65405329439
"4","R",1,0,0,1912032.75330448
"5","D",1,0,0,19.6714616061579
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520254928
"8","mu_S",1,0,0,60.6394469015427
"9","mu_I",1,0,0,0.183810547355357
"10","mu_R",1,0,0,340.530481467829
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656423196
"13","I",2,0,0,952.037274639302
"14","R",2,0,0,1911776.46419361
"15","D",2,0,0,38.1705505743344
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.5456241315
"18","mu_S",2,0,0,124.056848662958
"19","mu_I",2,0,0,0.356251133000334
"20","mu_R",2,0,0,695.596173558471
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700515042
"23","I",3,0,0,900.486649287429
"24","R",3,0,0,1911361.97921765
"25","D",3,0,0,55.6317942035802
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874461743
"28","mu_S",3,0,0,148.14009147372
"29","mu_I",3,0,0,0.401422734986907
"30","mu_R",3,0,0,829.145809415173
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053150776
"33","I",4,0,0,855.762954258198
"34","R",4,0,0,1910875.53707148
"35","D",4,0,0,72.1862069012677
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.36054922576
"38","mu_S",4,0,0,157.443872821121
"39","mu_I",4,0,0,0.403963077304238
"40","mu_R",4,0,0,879.568014646388
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.402997712
"43","I",5,0,0,817.62193196367
"44","R",5,0,0,1910351.37820753
"45","D",5,0,0,87.9601697372955
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542316166
"48","mu_S",5,0,0,161.188668529644
"49","mu_I",5,0,0,0.393464165887675
"50","mu_R",5,0,0,898.751001553399
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013819997
"53","I",6,0,0,785.873607307486
"54","R",6,0,0,1909804.18818066
"55","D",6,0,0,103.07594007905
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431761383
"58","mu_S",6,0,0,162.836803735286
"59","mu_I",6,0,0,0.380272853787006
"60","mu_R",6,0,0,906.151740092521
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838149932
"63","I",7,0,0,760.406544941031
"64","R",7,0,0,1909241.28734499
"65","D",7,0,0,117.652917072774
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568851
"68","mu_S",7,0,0,163.688083277974
"69","mu_I",7,0,0,0.368010220285325
"70","mu_R",7,0,0,909.067555393664
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292499295
"73","I",8,0,0,741.190110457803
"74","R",8,0,0,1908667.2261215
"75","D",8,0,0,131.809144562253
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720778037
"78","mu_S",8,0,0,164.229987640475
"79","mu_I",8,0,0,0.357955706547656
"80","mu_R",8,0,0,910.236195552777
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.54091922
"83","I",9,0,0,728.262216068451
"84","R",9,0,0,1908085.52854946
"85","D",9,0,0,145.662715862641
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904279898
"88","mu_S",9,0,0,164.644733575788
"89","mu_I",9,0,0,0.350582293677507
"90","mu_R",9,0,0,910.685217119859
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605464899
"93","I",10,0,0,721.707171461053
"94","R",10,0,0,1907499.35975606
"95","D",10,0,0,159.332855036021
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775964168
"98","mu_S",10,0,0,164.99973613919
"99","mu_I",10,0,0,0.346090237723038
"100","mu_R",10,0,0,910.800384559684
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.42430988
"103","I",11,0,0,721.626095130124
"104","R",11,0,0,1906911.78116094
"105","D",11,0,0,172.940514398128
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021643332
"108","mu_S",11,0,0,165.319191156583
"109","mu_I",11,0,0,0.344586592266302
"110","mu_R",11,0,0,910.726447144573
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904831553
"113","I",12,0,0,728.100579717086
"114","R",12,0,0,1906325.84051602
"115","D",12,0,0,186.608356566742
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507612012
"118","mu_S",12,0,0,165.611028496229
"119","mu_I",12,0,0,0.346137810109607
"120","mu_R",12,0,0,910.517687959312
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991942964
"123","I",13,0,0,741.14932093855
"124","R",13,0,0,1905744.58746423
"125","D",13,0,0,200.459991938658
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823513499
"128","mu_S",13,0,0,165.877122857659
"129","mu_I",13,0,0,0.350775300848538
"130","mu_R",13,0,0,910.194723417065
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.76118866
"133","I",14,0,0,760.677767212458
"134","R",14,0,0,1905171.04654477
"135","D",14,0,0,214.618338688472
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574331246
"138","mu_S",14,0,0,166.117237754136
"139","mu_I",14,0,0,0.358482113477524
"140","mu_R",14,0,0,909.766218652454
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539608107
"143","I",15,0,0,786.422948517281
"144","R",15,0,0,1904608.1580326
"145","D",15,0,0,229.202991275304
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001062968
