"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101909945
"3","I",1,0,0,1010.65405337929
"4","R",1,0,0,1912032.75323266
"5","D",1,0,0,19.6714616068474
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520289646
"8","mu_S",1,0,0,60.6394469142868
"9","mu_I",1,0,0,0.183810547370746
"10","mu_R",1,0,0,340.530481454837
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656494874
"13","I",2,0,0,952.037274718411
"14","R",2,0,0,1911776.46412185
"15","D",2,0,0,38.1705505756563
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624163998
"18","mu_S",2,0,0,124.056848688941
"19","mu_I",2,0,0,0.356251133029794
"20","mu_R",2,0,0,695.596173531761
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700586659
"23","I",3,0,0,900.486649361334
"24","R",3,0,0,1911361.97914595
"25","D",3,0,0,55.6317942054823
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874492268
"28","mu_S",3,0,0,148.140091504692
"29","mu_I",3,0,0,0.401422735019776
"30","mu_R",3,0,0,829.14580938347
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053222332
"33","I",4,0,0,855.762954327473
"34","R",4,0,0,1910875.53699985
"35","D",4,0,0,72.186206903702
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549254566
"38","mu_S",4,0,0,157.443872853974
"39","mu_I",4,0,0,0.403963077336932
"40","mu_R",4,0,0,879.568014612883
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403069206
"43","I",5,0,0,817.621932028879
"44","R",5,0,0,1910351.37813597
"45","D",5,0,0,87.9601697402186
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542343508
"48","mu_S",5,0,0,161.188668563194
"49","mu_I",5,0,0,0.393464165919068
"50","mu_R",5,0,0,898.751001519196
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013891431
"53","I",6,0,0,785.873607369178
"54","R",6,0,0,1909804.18810917
"55","D",6,0,0,103.075940082423
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431787505
"58","mu_S",6,0,0,162.83680376913
"59","mu_I",6,0,0,0.380272853816968
"60","mu_R",6,0,0,906.151740058259
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838221307
"63","I",7,0,0,760.406544999733
"64","R",7,0,0,1909241.28727356
"65","D",7,0,0,117.652917076563
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644593982
"68","mu_S",7,0,0,163.688083311885
"69","mu_I",7,0,0,0.368010220313796
"70","mu_R",7,0,0,909.067555359181
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292570612
"73","I",8,0,0,741.190110514004
"74","R",8,0,0,1908667.22605013
"75","D",8,0,0,131.809144566425
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720802376
"78","mu_S",8,0,0,164.229987674412
"79","mu_I",8,0,0,0.35795570657487
"80","mu_R",8,0,0,910.236195518269
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.54099048
"83","I",9,0,0,728.262216122592
"84","R",9,0,0,1908085.52847815
"85","D",9,0,0,145.662715867171
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904303614
"88","mu_S",9,0,0,164.644733609736
"89","mu_I",9,0,0,0.350582293703687
"90","mu_R",9,0,0,910.68521708542
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605536101
"93","I",10,0,0,721.707171513512
"94","R",10,0,0,1907499.35968481
"95","D",10,0,0,159.33285504088
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775987389
"98","mu_S",10,0,0,164.999736173161
"99","mu_I",10,0,0,0.346090237748414
"100","mu_R",10,0,0,910.800384525455
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424381026
"103","I",11,0,0,721.626095181203
"104","R",11,0,0,1906911.78108974
"105","D",11,0,0,172.940514403292
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021666141
"108","mu_S",11,0,0,165.319191190486
"109","mu_I",11,0,0,0.344586592290854
"110","mu_R",11,0,0,910.726447110102
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904902643
"113","I",12,0,0,728.100579767003
"114","R",12,0,0,1906325.84044488
