"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-1.72725917464717
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.64589717238995
"3",2,"logit_CFP_min",0,0,-3.66356164612965,-5.21095855166966
"4",3,"logit_CFP_max",0,0,-5.29330482472449,-3.16747714208128
"5",4,"log_disp",0,0,1,3.49098128319864
"6",5,"log_CFP_mid",0,0,7.88306935130575,7.83897500062562
"7",6,"log_CFP_rate",0,0,-5.29831736654804,-3.81275029277615
"8",7,"b0",0,0,0,0.987996552460084
"9",8,"log_rbf_beta_sd",0,0,0,-1.84135873666021
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.05808160367583
"11",10,"c",0,0,0,0.105011172021363
"12",11,"c",1,0,0,-0.0260906572859123
"13",12,"c",2,0,0,0.137607922801858
"14",13,"c",3,0,0,-0.0383529927179322
"15",14,"c",4,0,0,-0.0344022258140548
"16",15,"c",5,0,0,0.298365272461267
"17",16,"c",6,0,0,-0.193159072270031
"18",17,"c",7,0,0,0.221789099376386
"19",18,"c",8,0,0,-0.0942045360048387
"20",19,"c",9,0,0,0.0512687279892779
"21",20,"c",10,0,0,-0.0609016407437297
"22",21,"c",11,0,0,0.123570618643125
"23",22,"c",12,0,0,-0.15099525643605
"24",23,"c",13,0,0,0.0217147205813866
"25",24,"c",14,0,0,-0.0614561283833414
"26",25,"c",15,0,0,-0.0693551814101523
"27",26,"c",16,0,0,-0.073726696529913
"28",27,"c",17,0,0,-0.0193073853975489
"29",28,"c",18,0,0,-0.114126217844495
"30",29,"c",19,0,0,-0.0300510208422272
"31",30,"c",20,0,0,-0.0578761131632109
"32",31,"c",21,0,0,-0.0663746486338377
"33",32,"c",22,0,0,-0.212275038276679
"34",33,"c",23,0,0,-0.00693476562098062
"35",34,"c",24,0,0,-0.150760067488418
"36",35,"c",25,0,0,-0.141535851910199
"37",36,"c",26,0,0,-0.119292087016022
"38",37,"c",27,0,0,-0.2773709831148
"39",38,"c",28,0,0,-0.109325958517594
"40",39,"c",29,0,0,-0.293403872116235
"41",40,"c",30,0,0,-0.1840800640196
"42",41,"c",31,0,0,-0.277329949570045
"43",42,"c",32,0,0,-0.0837499116792363
"44",43,"c",33,0,0,-0.216252705291372
"45",44,"c",34,0,0,-0.0794716479949918
"46",45,"c",35,0,0,0.0142994029867255
"47",46,"c",36,0,0,-0.00550441084443957
"48",47,"c",37,0,0,-0.0953428838441174
"49",48,"c",38,0,0,0.344217052407319
"50",49,"c",39,0,0,-0.0140693356615245
"51",50,"c",40,0,0,0.421907367037597
"52",51,"c",41,0,0,0.0589031035630886
"53",52,"c",42,0,0,0.257228745843746
"54",53,"c",43,0,0,0.0633295882658105
"55",54,"c",44,0,0,0.201135778417577
"56",55,"c",45,0,0,0.0108868463319543
"57",56,"c",46,0,0,0.162996852021614
"58",57,"c",47,0,0,0.0564275926025765
"59",58,"c",48,0,0,0.121091266534362
"60",59,"c",49,0,0,-0.0351491884415695
"61",60,"c",50,0,0,0.065676013038478
"62",61,"c",51,0,0,-0.0441521956071391
"63",62,"c",52,0,0,-0.0829231280962611
"64",63,"c",53,0,0,0.009146151732906
"65",64,"c",54,0,0,-0.132917707976026
"66",65,"c",55,0,0,-0.0196661265096262
"67",66,"c",56,0,0,-0.22801175557063
"68",67,"c",57,0,0,0.0112257146915037
"69",68,"c",58,0,0,-0.27847561369466
"70",69,"c",59,0,0,-0.0467911702352971
"71",70,"c",60,0,0,-0.214699265505265
"72",71,"c",61,0,0,-0.201906391900396
"73",72,"c",62,0,0,-0.0951561518528868
"74",73,"c",63,0,0,-0.371939985760456
"75",74,"cos_coeffs_mat",0,0,0,-0.0694191845424458
"76",75,"cos_coeffs_mat",1,0,0,-0.0261051915470847
"77",76,"cos_coeffs_mat",2,0,0,-0.0312359554802035
"78",77,"cos_coeffs_mat",3,0,0,-0.0390600832902527
"79",78,"cos_coeffs_mat",4,0,0,-0.0141230836531061
"80",79,"cos_coeffs_mat",5,0,0,-0.0226699548995538
"81",80,"cos_coeffs_mat",6,0,0,-0.0331877405172041
"82",81,"cos_coeffs_mat",7,0,0,-0.027908458460205
"83",82,"cos_coeffs_mat",8,0,0,-0.011361855049673
"84",83,"cos_coeffs_mat",9,0,0,-0.0185796090112657
"85",84,"cos_coeffs_mat",10,0,0,-0.0464083130161997
"86",85,"cos_coeffs_mat",11,0,0,-0.0420754242384257
"87",86,"cos_coeffs_mat",12,0,0,-0.0281927950245231
"88",87,"cos_coeffs_mat",13,0,0,-0.0230237925749251
"89",88,"cos_coeffs_mat",14,0,0,-0.0283802724963313
"90",89,"cos_coeffs_mat",15,0,0,-0.0288317751744853
"91",90,"cos_coeffs_mat",16,0,0,-0.0660414442013176
"92",91,"cos_coeffs_mat",17,0,0,-0.0493044312777953
"93",92,"cos_coeffs_mat",18,0,0,-0.0145341203608755
"94",93,"cos_coeffs_mat",19,0,0,-0.0268011917966795
"95",94,"cos_coeffs_mat",20,0,0,-0.0534623355795869
"96",95,"cos_coeffs_mat",21,0,0,-0.0269563290314235
"97",96,"cos_coeffs_mat",22,0,0,-0.0349569511131093
"98",97,"cos_coeffs_mat",23,0,0,-0.0349375166245087
"99",98,"cos_coeffs_mat",24,0,0,-0.0402128190982426
"100",99,"cos_coeffs_mat",25,0,0,-0.0166979106408463
"101",100,"cos_coeffs_mat",26,0,0,-0.0270183648812463
"102",101,"cos_coeffs_mat",27,0,0,-0.0328164927571814
"103",102,"cos_coeffs_mat",28,0,0,-0.0487073689007511
"104",103,"cos_coeffs_mat",29,0,0,-0.0244399287089722
