"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101881158
"3","I",1,0,0,1010.65405331867
"4","R",1,0,0,1912032.75326151
"5","D",1,0,0,19.671461605834
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520267681
"8","mu_S",1,0,0,60.6394469092051
"9","mu_I",1,0,0,0.183810547359616
"10","mu_R",1,0,0,340.53048146024
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656466116
"13","I",2,0,0,952.037274664944
"14","R",2,0,0,1911776.46415067
"15","D",2,0,0,38.1705505737621
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624144532
"18","mu_S",2,0,0,124.056848678614
"19","mu_I",2,0,0,0.356251133009542
"20","mu_R",2,0,0,695.596173543039
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700557931
"23","I",3,0,0,900.486649314032
"24","R",3,0,0,1911361.97917473
"25","D",3,0,0,55.6317942028217
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874474916
"28","mu_S",3,0,0,148.14009149233
"29","mu_I",3,0,0,0.401422734998252
"30","mu_R",3,0,0,829.145809396552
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053193632
"33","I",4,0,0,855.762954285443
"34","R",4,0,0,1910875.5370286
"35","D",4,0,0,72.1862069003733
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549238988
"38","mu_S",4,0,0,157.443872840876
"39","mu_I",4,0,0,0.403963077316699
"40","mu_R",4,0,0,879.568014626776
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403040534
"43","I",5,0,0,817.621931991323
"44","R",5,0,0,1910351.37816468
"45","D",5,0,0,87.9601697363053
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542329404
"48","mu_S",5,0,0,161.188668549807
"49","mu_I",5,0,0,0.393464165900623
"50","mu_R",5,0,0,898.751001533301
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013862786
"53","I",6,0,0,785.873607335394
"54","R",6,0,0,1909804.18813785
"55","D",6,0,0,103.075940077996
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431774621
"58","mu_S",6,0,0,162.836803755617
"59","mu_I",6,0,0,0.380272853800248
"60","mu_R",6,0,0,906.151740072332
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838192687
"63","I",7,0,0,760.40654496911
"64","R",7,0,0,1909241.28730221
"65","D",7,0,0,117.652917071681
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644582104
"68","mu_S",7,0,0,163.688083298361
"69","mu_I",7,0,0,0.36801022029871
