"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101845223
"3","I",1,0,0,1010.65405328415
"4","R",1,0,0,1912032.75329748
"5","D",1,0,0,19.6714616059018
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520252199
"8","mu_S",1,0,0,60.6394469028154
"9","mu_I",1,0,0,0.183810547353454
"10","mu_R",1,0,0,340.530481466714
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656430209
"13","I",2,0,0,952.037274631306
"14","R",2,0,0,1911776.46418661
"15","D",2,0,0,38.1705505738705
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624129493
"18","mu_S",2,0,0,124.056848665534
"19","mu_I",2,0,0,0.356251132997118
"20","mu_R",2,0,0,695.596173556054
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700522054
"23","I",3,0,0,900.486649281299
"24","R",3,0,0,1911361.97921064
"25","D",3,0,0,55.6317942029493
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874460317
"28","mu_S",3,0,0,148.140091476774
"29","mu_I",3,0,0,0.40142273498389
"30","mu_R",3,0,0,829.1458094122
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053157786
"33","I",4,0,0,855.762954253608
"34","R",4,0,0,1910875.53706447
"35","D",4,0,0,72.1862069005035
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549224803
"38","mu_S",4,0,0,157.443872824383
"39","mu_I",4,0,0,0.403963077301869
"40","mu_R",4,0,0,879.568014643361
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403004719
"43","I",5,0,0,817.621931960345
"44","R",5,0,0,1910351.37820053
"45","D",5,0,0,87.960169736426
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542315588
"48","mu_S",5,0,0,161.188668532952
"49","mu_I",5,0,0,0.393464165885848
"50","mu_R",5,0,0,898.75100155017
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013827001
"53","I",6,0,0,785.873607305198
"54","R",6,0,0,1909804.18817366
"55","D",6,0,0,103.075940078098
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431761112
"58","mu_S",6,0,0,162.836803738645
"59","mu_I",6,0,0,0.380272853785762
"60","mu_R",6,0,0,906.151740089397
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838156932
"63","I",7,0,0,760.406544939594
"64","R",7,0,0,1909241.28733799
"65","D",7,0,0,117.652917071759
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568834
"68","mu_S",7,0,0,163.688083281308
"69","mu_I",7,0,0,0.368010220284441
"70","mu_R",7,0,0,909.067555390331
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292506292
"73","I",8,0,0,741.190110457064
"74","R",8,0,0,1908667.22611451
"75","D",8,0,0,131.809144561189
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720778229
"78","mu_S",8,0,0,164.229987643801
"79","mu_I",8,0,0,0.357955706547113
"80","mu_R",8,0,0,910.236195549374
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540926214
"83","I",9,0,0,728.262216068288
"84","R",9,0,0,1908085.52854247
"85","D",9,0,0,145.662715861542
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904280265
"88","mu_S",9,0,0,164.644733579126
"89","mu_I",9,0,0,0.350582293677294
"90","mu_R",9,0,0,910.685217116521
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605471888
"93","I",10,0,0,721.707171461367
"94","R",10,0,0,1907499.35974907
"95","D",10,0,0,159.332855034896
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775964681
"98","mu_S",10,0,0,164.99973614254
"99","mu_I",10,0,0,0.3460902377231
"100","mu_R",10,0,0,910.800384556412
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424316866
"103","I",11,0,0,721.62609513083
"104","R",11,0,0,1906911.78115395
"105","D",11,0,0,172.940514396987
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021643963
"108","mu_S",11,0,0,165.319191159896
"109","mu_I",11,0,0,0.344586592266497
"110","mu_R",11,0,0,910.726447141105
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904838535
"113","I",12,0,0,728.10057971811
"114","R",12,0,0,1906325.84050904
"115","D",12,0,0,186.60835656559
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507612736
"118","mu_S",12,0,0,165.611028499564
"119","mu_I",12,0,0,0.346137810110021
"120","mu_R",12,0,0,910.517687955976
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991949941
"123","I",13,0,0,741.149320939827
"124","R",13,0,0,1905744.58745725
"125","D",13,0,0,200.459991937501
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823514289
"128","mu_S",13,0,0,165.877122861028
"129","mu_I",13,0,0,0.350775300849163
"130","mu_R",13,0,0,910.194723413928
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761195633
"133","I",14,0,0,760.677767213923
"134","R",14,0,0,1905171.04653779
"135","D",14,0,0,214.618338687313
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574332076
"138","mu_S",14,0,0,166.117237757455
"139","mu_I",14,0,0,0.358482113478153
"140","mu_R",14,0,0,909.766218649057
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539615076
"143","I",15,0,0,786.422948518874
"144","R",15,0,0,1904608.15802563
"145","D",15,0,0,229.202991274145
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001063811
"148","mu_S",15,0,0,166.330637275191
"149","mu_I",15,0,0,0.369171324527413
"150","mu_R",15,0,0,909.237508013243
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050192366
"153","I",16,0,0,817.899496991109
"154","R",16,0,0,1904058.6905535
"155","D",16,0,0,244.326558337533
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.129643082047
"158","mu_S",16,0,0,166.516837409229
"159","mu_I",16,0,0,0.38266169882602
"160","mu_R",16,0,0,908.614337969134
"161","N",17,0,0,2253055.37733873
"162","S",17,0,0,349750.56639626
"163","I",17,0,0,854.357742096465
"164","R",17,0,0,1903525.13019319
"165","D",17,0,0,260.090088547419
"166","model_pop",17,0,0,2254130.06656184
"167","infection",17,0,0,426.964820134609
"168","mu_S",17,0,0,166.676033753243
"169","mu_I",17,0,0,0.398655969488663
"170","mu_R",17,0,0,907.904749162074
"171","N",18,0,0,2253055.37733873
"172","S",18,0,0,350225.05288561
"173","I",18,0,0,894.768955389259
"174","R",18,0,0,1903009.55546148
"175","D",18,0,0,276.577947706255
"176","model_pop",18,0,0,2254129.38519733
"177","infection",18,0,0,448.861189345357
"178","mu_S",18,0,0,166.809379085579
"179","mu_I",18,0,0,0.416728387606411
"180","mu_R",18,0,0,907.120120215219
"181","N",19,0,0,2253055.37733873
"182","S",19,0,0,350677.260088749
"183","I",19,0,0,937.85381874893
"184","R",19,0,0,1902513.51451292
"185","D",19,0,0,293.852806709119
"186","model_pop",19,0,0,2254128.6314469
"187","infection",19,0,0,471.030716486993
"188","mu_S",19,0,0,166.919138155872
"189","mu_I",19,0,0,0.436329059420548
"190","mu_R",19,0,0,906.275613633416
"191","N",20,0,0,2253055.37733873
"192","S",20,0,0,351107.73857455
"193","I",20,0,0,982.165470389485
"194","R",20,0,0,1902037.92710379
"195","D",20,0,0,311.951663958586
"196","model_pop",20,0,0,2254127.82905426
"197","infection",20,0,0,492.669881458541
"198","mu_S",20,0,0,167.008690521661
"199","mu_I",20,0,0,0.456811484560073
"200","mu_R",20,0,0,905.389970207989
"201","N",21,0,0,2253055.37733873
"202","S",21,0,0,351517.747862615
"203","I",21,0,0,1026.22700510476
"204","R",21,0,0,1901583.03669241
