"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.099385744
"3","I",1,0,0,1010.65405184621
"4","R",1,0,0,1912032.75575838
"5","D",1,0,0,19.6714616307247
"6","model_pop",1,0,0,2253858.07094203
"7","infection",1,0,0,421.208519492703
"8","mu_S",1,0,0,60.6394464632511
"9","mu_I",1,0,0,0.183810547099179
"10","mu_R",1,0,0,340.530481896909
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.653972406
"13","I",2,0,0,952.037273107738
"14","R",2,0,0,1911776.46664592
"15","D",2,0,0,38.1705506186104
"16","model_pop",2,0,0,2254026.25124201
"17","infection",2,0,0,399.545623351469
"18","mu_S",2,0,0,124.05684776842
"19","mu_I",2,0,0,0.356251132449226
"20","mu_R",2,0,0,695.596174436409
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.698066107
"23","I",3,0,0,900.486647696251
"24","R",3,0,0,1911361.98166816
"25","D",3,0,0,55.63179426354
"26","model_pop",3,0,0,2254089.96037554
"27","infection",3,0,0,380.972873672148
"28","mu_S",3,0,0,148.140090408486
"29","mu_I",3,0,0,0.401422734301711
"30","mu_R",3,0,0,829.145810463863
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.050703764
"33","I",4,0,0,855.76295262649
"34","R",4,0,0,1910875.53952011
"35","D",4,0,0,72.1862069736274
"36","model_pop",4,0,0,2254114.41077177
"37","infection",4,0,0,365.360548431953
"38","mu_S",4,0,0,157.443871692203
"39","mu_I",4,0,0,0.403963076556174
"40","mu_R",4,0,0,879.568015761076
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.400552647
"43","I",5,0,0,817.621930305582
"44","R",5,0,0,1910351.38065425
"45","D",5,0,0,87.9601698194103
"46","model_pop",5,0,0,2254124.06028699
"47","infection",5,0,0,352.61854152097
"48","mu_S",5,0,0,161.188667377156
"49","mu_I",5,0,0,0.393464165108898
"50","mu_R",5,0,0,898.751002694326
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.011376889
"53","I",6,0,0,785.873605632412
"54","R",6,0,0,1909804.19062544
"55","D",6,0,0,103.075940168812
"56","model_pop",6,0,0,2254128.08326801
"57","infection",6,0,0,342.709430965526
"58","mu_S",6,0,0,162.83680257431
"59","mu_I",6,0,0,0.380272852992544
"60","mu_R",6,0,0,906.151741244513
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.835708785
"63","I",7,0,0,760.406543254102
"64","R",7,0,0,1909241.28978782
"65","D",7,0,0,117.652917168521
"66","model_pop",7,0,0,2254129.92183479
"67","infection",7,0,0,335.644643771443
"68","mu_S",7,0,0,163.688082114167
"69","mu_I",7,0,0,0.368010219482099
"70","mu_R",7,0,0,909.067556550514
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.290060114
"73","I",8,0,0,741.190108760567
"74","R",8,0,0,1908667.22856238
"75","D",8,0,0,131.809144662689
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472719977042
"78","mu_S",8,0,0,164.229986475974
"79","mu_I",8,0,0,0.357955705738463
"80","mu_R",8,0,0,910.236196711723
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.538482011
