"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,1572575.40612381
"3","I",1,0,0,966.334989224876
"4","R",1,0,0,680188.416641307
"5","D",1,0,0,10.5137440034487
"6","model_pop",1,0,0,2253865.10398745
"7","infection",1,0,0,447.258379629856
"8","mu_S",1,0,0,282.505977868957
"9","mu_I",1,0,0,0.173914608659413
"10","mu_R",1,0,0,122.183005683397
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,1572643.51496923
"13","I",2,0,0,961.44302537575
"14","R",2,0,0,680378.276251591
"15","D",2,0,0,20.9732514441218
"16","model_pop",2,0,0,2254033.83936574
"17","infection",2,0,0,445.2816466276
"18","mu_S",2,0,0,576.766565736482
"19","mu_I",2,0,0,0.353458542582096
"20","mu_R",2,0,0,249.501034209744
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,1572602.99737985
"23","I",3,0,0,956.969272845839
"24","R",3,0,0,680518.202818844
"25","D",3,0,0,31.3818734899689
"26","model_pop",3,0,0,2254097.14698671
"27","infection",3,0,0,443.577099129775
"28","mu_S",3,0,0,687.097548032465
"29","mu_I",3,0,0,0.419070082533437
"30","mu_R",3,0,0,297.296592277527
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,1572522.29918758
"33","I",4,0,0,953.213492412754
"34","R",4,0,0,680638.284941905
"35","D",4,0,0,41.7458229121831
"36","model_pop",4,0,0,2254120.9151933
"37","infection",4,0,0,442.397238016448
"38","mu_S",4,0,0,728.458012032003
"39","mu_I",4,0,0,0.442421637898802
"40","mu_R",4,0,0,315.264524329117
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,1572426.39127863
"43","I",5,0,0,950.641412275308
"44","R",5,0,0,680750.146146618
"45","D",5,0,0,52.0754365127365
"46","model_pop",5,0,0,2254129.84957042
"47","infection",5,0,0,442.112240467052
"48","mu_S",5,0,0,743.952726263616
"49","mu_I",5,0,0,0.45036546111153
"50","mu_R",5,0,0,322.043136829977
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,1572323.59377503
"53","I",6,0,0,949.932301553278
