"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.102824497
"3","I",1,0,0,1010.65405402498
"4","R",1,0,0,1912032.75231747
"5","D",1,0,0,19.6714615986182
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.20852060607
"8","mu_S",1,0,0,60.6394470776797
"9","mu_I",1,0,0,0.183810547486206
"10","mu_R",1,0,0,340.530481294511
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.657408775
"13","I",2,0,0,952.037275376683
"14","R",2,0,0,1911776.4632073
"15","D",2,0,0,38.1705505607011
"16","model_pop",2,0,0,2254026.25124204
"17","infection",2,0,0,399.545624481307
"18","mu_S",2,0,0,124.056849022432
"19","mu_I",2,0,0,0.356251133269859
"20","mu_R",2,0,0,695.59617320385
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.701499846
"23","I",3,0,0,900.486650026653
"24","R",3,0,0,1911361.97823211
"25","D",3,0,0,55.631794185052
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.97287480863
"28","mu_S",3,0,0,148.140091901845
"29","mu_I",3,0,0,0.401422735309492
"30","mu_R",3,0,0,829.145808992003
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.054134783
"33","I",4,0,0,855.762954995607
"34","R",4,0,0,1910875.53608674
"35","D",4,0,0,72.186206878821
"36","model_pop",4,0,0,2254114.41077179
"37","infection",4,0,0,365.360549568982
"38","mu_S",4,0,0,157.44387327491
"39","mu_I",4,0,0,0.403963077646056
"40","mu_R",4,0,0,879.56801419707
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403980916
"43","I",5,0,0,817.62193269699
"44","R",5,0,0,1910351.3772236
"45","D",5,0,0,87.9601697117151
"46","model_pop",5,0,0,2254124.06028701
"47","infection",5,0,0,352.618542655716
"48","mu_S",5,0,0,161.188668992908
"49","mu_I",5,0,0,0.393464166235121
"50","mu_R",5,0,0,898.75100109359
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.014802398
"53","I",6,0,0,785.873608035798
"54","R",6,0,0,1909804.18719754
"55","D",6,0,0,103.075940050959
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709432097874
"58","mu_S",6,0,0,162.836804202029
"59","mu_I",6,0,0,0.380272854134973
"60","mu_R",6,0,0,906.151739628691
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.83913153
"63","I",7,0,0,760.406545664652
"64","R",7,0,0,1909241.28636267
"65","D",7,0,0,117.652917042662
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644903382
"68","mu_S",7,0,0,163.688083745877
"69","mu_I",7,0,0,0.368010220631933
"70","mu_R",7,0,0,909.067554928053
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.293480091
"73","I",8,0,0,741.190111178094
"74","R",8,0,0,1908667.22513999
"75","D",8,0,0,131.809144530496
"76","model_pop",8,0,0,2254130.8675191
"77","infection",8,0,0,331.472721112049
"78","mu_S",8,0,0,164.22998810863
"79","mu_I",8,0,0,0.357955706892633
"80","mu_R",8,0,0,910.236195086217
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.541899214
"83","I",9,0,0,728.262216787597
"84","R",9,0,0,1908085.52756875
"85","D",9,0,0,145.662715829524
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904615043
"88","mu_S",9,0,0,164.644734043862
"89","mu_I",9,0,0,0.35058229402152
"90","mu_R",9,0,0,910.685216652916
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.606444086
"93","I",10,0,0,721.707172181811
"94","R",10,0,0,1907499.35877615
"95","D",10,0,0,159.332855001745
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092776302175
"98","mu_S",10,0,0,164.999736607094
"99","mu_I",10,0,0,0.346090238067326
"100","mu_R",10,0,0,910.800384092987
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.425288257
"103","I",11,0,0,721.626095855573
"104","R",11,0,0,1906911.78018183
"105","D",11,0,0,172.940514362821
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021985888
"108","mu_S",11,0,0,165.319191624113
"109","mu_I",11,0,0,0.344586592611968
"110","mu_R",11,0,0,910.726446677629
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.905809115
"113","I",12,0,0,728.100580450384
"114","R",12,0,0,1906325.83953773
"115","D",12,0,0,186.608356530457
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507960654
"118","mu_S",12,0,0,165.611028963408
"119","mu_I",12,0,0,0.346137810458294
"120","mu_R",12,0,0,910.517687492715
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.992919702
"123","I",13,0,0,741.149321682711
"124","R",13,0,0,1905744.58648674
"125","D",13,0,0,200.459991901373
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823869523
"128","mu_S",13,0,0,165.87712332446
"129","mu_I",13,0,0,0.350775301201754
"130","mu_R",13,0,0,910.194722951075
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.762164568
"133","I",14,0,0,760.677767970153
"134","R",14,0,0,1905171.0455681
"135","D",14,0,0,214.618338650086
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574695642
"138","mu_S",14,0,0,166.117238220452
"139","mu_I",14,0,0,0.358482113836489
"140","mu_R",14,0,0,909.766218186865
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.540583175
"143","I",15,0,0,786.422949290704
"144","R",15,0,0,1904608.15705676
"145","D",15,0,0,229.202991235634
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001436394
"148","mu_S",15,0,0,166.330637737638
"149","mu_I",15,0,0,0.369171324892516
"150","mu_R",15,0,0,909.23750755144
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.051159622
"153","I",16,0,0,817.899497780251
"154","R",16,0,0,1904058.68958546
"155","D",16,0,0,244.326558297468
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.129643464034
"158","mu_S",16,0,0,166.516837871142
"159","mu_I",16,0,0,0.382661699198959
"160","mu_R",16,0,0,908.614337508168
"161","N",17,0,0,2253055.37733873
"162","S",17,0,0,349750.567362662
"163","I",17,0,0,854.357742904134
"164","R",17,0,0,1903525.12922598
"165","D",17,0,0,260.090088505449
"166","model_pop",17,0,0,2254130.06656184
"167","infection",17,0,0,426.964820526188
"168","mu_S",17,0,0,166.67603421457
"169","mu_I",17,0,0,0.398655969870104
"170","mu_R",17,0,0,907.904748701995
"171","N",18,0,0,2253055.37733873
"172","S",18,0,0,350225.053851151
"173","I",18,0,0,894.768956216343
"174","R",18,0,0,1903009.55449512
"175","D",18,0,0,276.577947661959
"176","model_pop",18,0,0,2254129.38519733
"177","infection",18,0,0,448.861189746691
"178","mu_S",18,0,0,166.809379546299
"179","mu_I",18,0,0,0.416728387996883
"180","mu_R",18,0,0,907.120119756204
"181","N",19,0,0,2253055.37733873
"182","S",19,0,0,350677.261053418
"183","I",19,0,0,937.853819596278
"184","R",19,0,0,1902513.5135474
"185","D",19,0,0,293.852806662024
"186","model_pop",19,0,0,2254128.6314469
"187","infection",19,0,0,471.030716898446
"188","mu_S",19,0,0,166.919138615909
"189","mu_I",19,0,0,0.436329059820346
"190","mu_R",19,0,0,906.275613175307
"191","N",20,0,0,2253055.37733873
"192","S",20,0,0,351107.739538338
"193","I",20,0,0,982.165471258268
"194","R",20,0,0,1902037.92613914
"195","D",20,0,0,311.951663908199
"196","model_pop",20,0,0,2254127.82905427
"197","infection",20,0,0,492.669881880903
"198","mu_S",20,0,0,167.008690981034
"199","mu_I",20,0,0,0.456811484969781
"200","mu_R",20,0,0,905.389969751078
"201","N",21,0,0,2253055.37733873
"202","S",21,0,0,351517.748825509
"203","I",21,0,0,1026.22700599683
"204","R",21,0,0,1901583.03572863
"205","D",21,0,0,330.8839382612
"206","model_pop",21,0,0,2254127.00447391
"207","infection",21,0,0,513.065426673291
"208","mu_S",21,0,0,167.082343937112
"209","mu_I",21,0,0,0.477485696493756
"210","mu_R",21,0,0,904.484542394832
"211","N",22,0,0,2253055.37733873
"212","S",22,0,0,351909.055288945
"213","I",22,0,0,1068.707051275
"214","R",22,0,0,1901148.43350785
"215","D",22,0,0,350.632517700239
"216","model_pop",22,0,0,2254126.18435381
"217","infection",22,0,0,531.705652065854
"218","mu_S",22,0,0,167.144942279103
"219","mu_I",22,0,0,0.49769273139915
"220","mu_R",22,0,0,903.581555391032
"221","N",23,0,0,2253055.37733873
"222","S",23,0,0,352283.640780443
"223","I",23,0,0,1108.60135828201
"224","R",23,0,0,1900733.16513117
"225","D",23,0,0,371.158191785883
"226","model_pop",23,0,0,2254125.39242292
"227","infection",23,0,0,548.370257281099
"228","mu_S",23,0,0,167.201309002436
"229","mu_I",23,0,0,0.516888639202815
"230","mu_R",23,0,0,902.701764238323
"231","N",24,0,0,2253055.37733873
"232","S",24,0,0,352643.368783549
"233","I",24,0,0,1145.38012643827
"234","R",24,0,0,1900335.91417612
"235","D",24,0,0,392.407207698533
"236","model_pop",24,0,0,2254124.64635073
"237","infection",24,0,0,563.173450423888
"238","mu_S",24,0,0,167.255604251851
"239","mu_I",24,0,0,0.534720805855189
"240","mu_R",24,0,0,901.861900596478
"241","N",25,0,0,2253055.37733873
"242","S",25,0,0,352989.668794391
"243","I",25,0,0,1179.06486320468
"244","R",25,0,0,1899955.23850277
"245","D",25,0,0,414.320959223113
"246","model_pop",25,0,0,2254123.95525805
"247","infection",25,0,0,576.546319661743
"248","mu_S",25,0,0,167.31072727846
"249","mu_I",25,0,0,0.551078749163746
"250","mu_R",25,0,0,901.072425965808
"251","N",26,0,0,2253055.37733873
"252","S",26,0,0,353323.296893529
"253","I",26,0,0,1210.21454512022
"254","R",26,0,0,1899589.8223497
"255","D",26,0,0,436.84627868734
"256","model_pop",26,0,0,2254123.31847114
"257","infection",26,0,0,589.161068537366
"258","mu_S",26,0,0,167.367890105229
"259","mu_I",26,0,0,0.566106611404278
"260","mu_R",26,0,0,900.336113621361
"261","N",27,0,0,2253055.37733873
"262","S",27,0,0,353644.212987647
"263","I",27,0,0,1239.82262997517
"264","R",27,0,0,1899238.70243649
"265","D",27,0,0,459.944624484468
"266","model_pop",27,0,0,2254122.72584194
"267","infection",27,0,0,601.814506048267
"268","mu_S",27,0,0,167.426457615978
"269","mu_I",27,0,0,0.580173623045344
