"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101846798
"3","I",1,0,0,1010.65405328382
"4","R",1,0,0,1912032.75329591
"5","D",1,0,0,19.671461605837
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520254407
"8","mu_S",1,0,0,60.6394469030843
"9","mu_I",1,0,0,0.183810547353184
"10","mu_R",1,0,0,340.530481466368
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656431781
"13","I",2,0,0,952.037274633239
"14","R",2,0,0,1911776.46418503
"15","D",2,0,0,38.1705505737928
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.54562413214
"18","mu_S",2,0,0,124.056848666106
"19","mu_I",2,0,0,0.356251132997444
"20","mu_R",2,0,0,695.596173555481
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700523622
"23","I",3,0,0,900.486649284813
"24","R",3,0,0,1911361.97920907
"25","D",3,0,0,55.6317942028964
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874463178
"28","mu_S",3,0,0,148.140091477443
"29","mu_I",3,0,0,0.401422734985054
"30","mu_R",3,0,0,829.145809411452
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053159351
"33","I",4,0,0,855.76295425816
"34","R",4,0,0,1910875.53706291
"35","D",4,0,0,72.1862069005014
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549227729
"38","mu_S",4,0,0,157.443872825069
"39","mu_I",4,0,0,0.403963077303642
"40","mu_R",4,0,0,879.568014642442
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.40300628
"43","I",5,0,0,817.621931965528
"44","R",5,0,0,1910351.37819896
"45","D",5,0,0,87.9601697364915
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542318495
"48","mu_S",5,0,0,161.188668533687
"49","mu_I",5,0,0,0.39346416588814
"50","mu_R",5,0,0,898.751001549433
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013828558
"53","I",6,0,0,785.873607310735
"54","R",6,0,0,1909804.1881721
"55","D",6,0,0,103.075940078241
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431763971
