"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101922065
"3","I",1,0,0,1010.65405397004
"4","R",1,0,0,1912032.75321994
"5","D",1,0,0,19.6714616205703
"6","model_pop",1,0,0,2253858.07094204
"7","infection",1,0,0,421.208520475266
"8","mu_S",1,0,0,60.6394469156467
"9","mu_I",1,0,0,0.183810547480208
"10","mu_R",1,0,0,340.530481448013
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656506839
"13","I",2,0,0,952.037275209473
"14","R",2,0,0,1911776.46410939
"15","D",2,0,0,38.1705506009728
"16","model_pop",2,0,0,2254026.25124202
"17","infection",2,0,0,399.545624316536
"18","mu_S",2,0,0,124.056848691887
"19","mu_I",2,0,0,0.35625113322104
"20","mu_R",2,0,0,695.596173519154
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700598494
"23","I",3,0,0,900.486649768241
"24","R",3,0,0,1911361.9791337
"25","D",3,0,0,55.631794240583
"26","model_pop",3,0,0,2254089.96037555
"27","infection",3,0,0,380.972874617518
"28","mu_S",3,0,0,148.140091508323
"29","mu_I",3,0,0,0.401422735209731
"30","mu_R",3,0,0,829.145809369559
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.05323406
"33","I",4,0,0,855.762954663813
"34","R",4,0,0,1910875.53698778
"35","D",4,0,0,72.1862069470618
"36","model_pop",4,0,0,2254114.41077177
"37","infection",4,0,0,365.360549357348
"38","mu_S",4,0,0,157.443872857982
"39","mu_I",4,0,0,0.403963077503985
"40","mu_R",4,0,0,879.568014599394
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403080847
"43","I",5,0,0,817.621932306306
"44","R",5,0,0,1910351.37812405
"45","D",5,0,0,87.9601697905597
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542427763
"48","mu_S",5,0,0,161.188668567463
"49","mu_I",5,0,0,0.393464166060207
"50","mu_R",5,0,0,898.751001506714
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013902998
"53","I",6,0,0,785.873607597515
"54","R",6,0,0,1909804.18809737
"55","D",6,0,0,103.075940138679
"56","model_pop",6,0,0,2254128.08326801
"57","infection",6,0,0,342.709431856407
"58","mu_S",6,0,0,162.836803773559
"59","mu_I",6,0,0,0.380272853934273
"60","mu_R",6,0,0,906.151740046651
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838232813
"63","I",7,0,0,760.40654518713
"64","R",7,0,0,1909241.28726186
"65","D",7,0,0,117.652917137845
"66","model_pop",7,0,0,2254129.92183479
"67","infection",7,0,0,335.644644650047
"68","mu_S",7,0,0,163.688083316466
"69","mu_I",7,0,0,0.368010220410603
"70","mu_R",7,0,0,909.067555348528
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292582068
"73","I",8,0,0,741.190110667123
"74","R",8,0,0,1908667.22603852
"75","D",8,0,0,131.809144631994
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720847566
"78","mu_S",8,0,0,164.229987679092
"79","mu_I",8,0,0,0.357955706654255
"80","mu_R",8,0,0,910.236195508311
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.541001896
"83","I",9,0,0,728.262216246796
"84","R",9,0,0,1908085.5284666
"85","D",9,0,0,145.662715936408
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904339434
"88","mu_S",9,0,0,164.644733614528
"89","mu_I",9,0,0,0.350582293768401
"90","mu_R",9,0,0,910.685217076217
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605547484
"93","I",10,0,0,721.707171613056
"94","R",10,0,0,1907499.35967332
"95","D",10,0,0,159.332855113268
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092776014972
"98","mu_S",10,0,0,164.99973617802
"99","mu_I",10,0,0,0.346090237800584
"100","mu_R",10,0,0,910.800384516741
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424392384
"103","I",11,0,0,721.626095259412
"104","R",11,0,0,1906911.7810783
"105","D",11,0,0,172.940514478392
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021686323
"108","mu_S",11,0,0,165.319191195415
"109","mu_I",11,0,0,0.344586592332252
"110","mu_R",11,0,0,910.726447101872
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904913983
"113","I",12,0,0,728.100579826431
"114","R",12,0,0,1906325.84043348
"115","D",12,0,0,186.608356649623
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507647827
"118","mu_S",12,0,0,165.611028535122
"119","mu_I",12,0,0,0.346137810165586
"120","mu_R",12,0,0,910.517687917181
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.992025325
"123","I",13,0,0,741.149321030009
"124","R",13,0,0,1905744.58738177
"125","D",13,0,0,200.459992023805
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823542547
"128","mu_S",13,0,0,165.877122896635
"129","mu_I",13,0,0,0.350775300895733
"130","mu_R",13,0,0,910.194723375636
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.76127096
"133","I",14,0,0,760.677767287491
"134","R",14,0,0,1905171.04646239
"135","D",14,0,0,214.61833877557
"136","model_pop",14,0,0,2254131.50642882
"137","infection",14,0,0,370.27057435375
"138","mu_S",14,0,0,166.117237793062
"139","mu_I",14,0,0,0.358482113516487
"140","mu_R",14,0,0,909.766218611006
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539690351
"143","I",15,0,0,786.422948576864
"144","R",15,0,0,1904608.15795029
"145","D",15,0,0,229.202991364064
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001079009
"148","mu_S",15,0,0,166.330637310834
"149","mu_I",15,0,0,0.369171324558195
"150","mu_R",15,0,0,909.237507975629
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050267597
"153","I",16,0,0,817.899497034162
"154","R",16,0,0,1904058.69047823
"155","D",16,0,0,244.326558428842
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.129643090766
"158","mu_S",16,0,0,166.516837444858
