"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101842852
"3","I",1,0,0,1010.65405330129
"4","R",1,0,0,1912032.75329983
"5","D",1,0,0,19.6714616064571
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.20852025707
"8","mu_S",1,0,0,60.6394469023699
"9","mu_I",1,0,0,0.183810547356666
"10","mu_R",1,0,0,340.530481467001
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656427835
"13","I",2,0,0,952.037274644989
"14","R",2,0,0,1911776.46418897
"15","D",2,0,0,38.1705505748989
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624133222
"18","mu_S",2,0,0,124.0568486646
"19","mu_I",2,0,0,0.356251133002472
"20","mu_R",2,0,0,695.596173556517
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700519678
"23","I",3,0,0,900.486649292075
"24","R",3,0,0,1911361.979213
"25","D",3,0,0,55.6317942043806
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874463112
"28","mu_S",3,0,0,148.140091475685
"29","mu_I",3,0,0,0.401422734989013
"30","mu_R",3,0,0,829.145809412896
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.05315541
"33","I",4,0,0,855.762954261958
"34","R",4,0,0,1910875.53706684
"35","D",4,0,0,72.1862069022786
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549226835
"38","mu_S",4,0,0,157.443872823219
"39","mu_I",4,0,0,0.403963077306077
"40","mu_R",4,0,0,879.568014644056
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403002342
"43","I",5,0,0,817.621931966681
"44","R",5,0,0,1910351.3782029
"45","D",5,0,0,87.9601697384954
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542316997
"48","mu_S",5,0,0,161.188668531799
"49","mu_I",5,0,0,0.393464165889207
