"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.105547634
"3","I",1,0,0,1010.65405628639
"4","R",1,0,0,1912032.74959208
"5","D",1,0,0,19.6714615886626
"6","model_pop",1,0,0,2253858.07094206
"7","infection",1,0,0,421.208521659107
"8","mu_S",1,0,0,60.6394475633539
"9","mu_I",1,0,0,0.183810547891302
"10","mu_R",1,0,0,340.530480812312
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.660129885
"13","I",2,0,0,952.03727762139
"14","R",2,0,0,1911776.46048395
"15","D",2,0,0,38.1705505437255
"16","model_pop",2,0,0,2254026.25124204
"17","infection",2,0,0,399.545625517337
"18","mu_S",2,0,0,124.056850013794
"19","mu_I",2,0,0,0.356251134092688
"20","mu_R",2,0,0,695.59617221834
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.704218759
"23","I",3,0,0,900.486652244887
"24","R",3,0,0,1911361.97551098
"25","D",3,0,0,55.6317941634238
"26","model_pop",3,0,0,2254089.96037557
"27","infection",3,0,0,380.972875824865
"28","mu_S",3,0,0,148.140093082526
"29","mu_I",3,0,0,0.401422736280038
"30","mu_R",3,0,0,829.145807816172
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.056851449
"33","I",4,0,0,855.762957180924
"34","R",4,0,0,1910875.53336789
"35","D",4,0,0,72.186206854405
"36","model_pop",4,0,0,2254114.41077179
"37","infection",4,0,0,365.360550564885
"38","mu_S",4,0,0,157.443874526404
"39","mu_I",4,0,0,0.403963078661373
"40","mu_R",4,0,0,879.568012948984
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.406695327
"43","I",5,0,0,817.621934846497
"44","R",5,0,0,1910351.37450704
"45","D",5,0,0,87.9601696859505
"46","model_pop",5,0,0,2254124.06028701
"47","infection",5,0,0,352.618543632644
"48","mu_S",5,0,0,161.188670270705
"49","mu_I",5,0,0,0.393464167255918
"50","mu_R",5,0,0,898.750999817489
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.017514561
"53","I",6,0,0,785.873610149981
"54","R",6,0,0,1909804.18448326
"55","D",6,0,0,103.075940024936
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709433058647
"58","mu_S",6,0,0,162.836805489449
"59","mu_I",6,0,0,0.380272855147077
"60","mu_R",6,0,0,906.151738341732
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.841841454
"63","I",7,0,0,760.406547746907
"64","R",7,0,0,1909241.28365067
"65","D",7,0,0,117.652917017188
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644645851827
"68","mu_S",7,0,0,163.688085036595
"69","mu_I",7,0,0,0.3680102216312
"70","mu_R",7,0,0,909.067553636802
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.296187783
"73","I",8,0,0,741.190113234075
"74","R",8,0,0,1908667.22243024
"75","D",8,0,0,131.809144506148
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472722052545
"78","mu_S",8,0,0,164.229989400184
"79","mu_I",8,0,0,0.357955707879283
"80","mu_R",8,0,0,910.236193793211
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.544604677
"83","I",9,0,0,728.262218824459
"84","R",9,0,0,1908085.52486125
"85","D",9,0,0,145.662715806685
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.26390555209
"88","mu_S",9,0,0,164.644735335344
"89","mu_I",9,0,0,0.35058229499805
"90","mu_R",9,0,0,910.685215359759
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.60914732
"93","I",10,0,0,721.707174207426
"94","R",10,0,0,1907499.35607089
"95","D",10,0,0,159.33285498062
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092777240003
"98","mu_S",10,0,0,164.999737897965
"99","mu_I",10,0,0,0.346090239036809
