"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-1.72725917465867
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.64589717239159
"3",2,"logit_CFP_min",0,0,-2.94443897916644,-5.21095855160116
"4",3,"logit_CFP_max",0,0,-4.59511985013459,-3.16747714207763
"5",4,"log_disp",0,0,1,3.49098128320811
"6",5,"log_CFP_mid",0,0,7.18992217074581,7.83897500059224
"7",6,"log_CFP_rate",0,0,-3.91202300542815,-3.81275029339637
"8",7,"b0",0,0,0,0.98799655247349
"9",8,"log_rbf_beta_sd",0,0,0,-1.84135873662474
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.05808160367147
"11",10,"c",0,0,0,0.105011172019416
"12",11,"c",1,0,0,-0.0260906572885662
"13",12,"c",2,0,0,0.137607922800539
"14",13,"c",3,0,0,-0.0383529927217303
"15",14,"c",4,0,0,-0.0344022258172936
"16",15,"c",5,0,0,0.298365272458614
"17",16,"c",6,0,0,-0.19315907227551
"18",17,"c",7,0,0,0.221789099373988
"19",18,"c",8,0,0,-0.0942045360120672
"20",19,"c",9,0,0,0.0512687279869617
"21",20,"c",10,0,0,-0.0609016407514526
"22",21,"c",11,0,0,0.123570618639267
"23",22,"c",12,0,0,-0.150995256443293
"24",23,"c",13,0,0,0.0217147205770229
"25",24,"c",14,0,0,-0.0614561283913219
"26",25,"c",15,0,0,-0.0693551814152312
"27",26,"c",16,0,0,-0.0737266965368885
"28",27,"c",17,0,0,-0.0193073854053011
"29",28,"c",18,0,0,-0.114126217850752
"30",29,"c",19,0,0,-0.0300510208495644
"31",30,"c",20,0,0,-0.0578761131718921
"32",31,"c",21,0,0,-0.0663746486390919
"33",32,"c",22,0,0,-0.212275038287077
"34",33,"c",23,0,0,-0.00693476562265406
"35",34,"c",24,0,0,-0.150760067505575
"36",35,"c",25,0,0,-0.141535851904931
"37",36,"c",26,0,0,-0.119292087037779
"38",37,"c",27,0,0,-0.277370983106188
"39",38,"c",28,0,0,-0.109325958537547
"40",39,"c",29,0,0,-0.293403872118426
"41",40,"c",30,0,0,-0.184080063984281
"42",41,"c",31,0,0,-0.277329949576163
"43",42,"c",32,0,0,-0.083749911528818
"44",43,"c",33,0,0,-0.2162527053215
"45",44,"c",34,0,0,-0.0794716478826909
"46",45,"c",35,0,0,0.0142994030062576
"47",46,"c",36,0,0,-0.00550441077049065
"48",47,"c",37,0,0,-0.0953428838307706
"49",48,"c",38,0,0,0.344217052461215
"50",49,"c",39,0,0,-0.0140693356546701
"51",50,"c",40,0,0,0.421907367061933
"52",51,"c",41,0,0,0.0589031035543856
"53",52,"c",42,0,0,0.257228745857797
"54",53,"c",43,0,0,0.063329588244533
"55",54,"c",44,0,0,0.201135778418151
"56",55,"c",45,0,0,0.0108868463092
"57",56,"c",46,0,0,0.162996852013789
"58",57,"c",47,0,0,0.0564275925656249
"59",58,"c",48,0,0,0.121091266519335
"60",59,"c",49,0,0,-0.0351491884737346
"61",60,"c",50,0,0,0.0656760130261346
"62",61,"c",51,0,0,-0.0441521956395549
"63",62,"c",52,0,0,-0.0829231281141566
"64",63,"c",53,0,0,0.00914615170634992
"65",64,"c",54,0,0,-0.132917707995001
"66",65,"c",55,0,0,-0.0196661265335583
"67",66,"c",56,0,0,-0.228011755594929
"68",67,"c",57,0,0,0.0112257146710114
"69",68,"c",58,0,0,-0.278475613718519
"70",69,"c",59,0,0,-0.0467911702551458
"71",70,"c",60,0,0,-0.21469926552614
"72",71,"c",61,0,0,-0.201906391924062
"73",72,"c",62,0,0,-0.0951561518656543
"74",73,"c",63,0,0,-0.371939985795297
"75",74,"cos_coeffs_mat",0,0,0,-0.0694191845429184
"76",75,"cos_coeffs_mat",1,0,0,-0.0261051915468107
"77",76,"cos_coeffs_mat",2,0,0,-0.0312359554801972
"78",77,"cos_coeffs_mat",3,0,0,-0.0390600832904666
"79",78,"cos_coeffs_mat",4,0,0,-0.0141230836530544
"80",79,"cos_coeffs_mat",5,0,0,-0.0226699548994773
"81",80,"cos_coeffs_mat",6,0,0,-0.0331877405172597
"82",81,"cos_coeffs_mat",7,0,0,-0.0279084584602758
"83",82,"cos_coeffs_mat",8,0,0,-0.0113618550495716
"84",83,"cos_coeffs_mat",9,0,0,-0.0185796090112811
"85",84,"cos_coeffs_mat",10,0,0,-0.046408313016451
"86",85,"cos_coeffs_mat",11,0,0,-0.0420754242383869
"87",86,"cos_coeffs_mat",12,0,0,-0.0281927950245104
"88",87,"cos_coeffs_mat",13,0,0,-0.0230237925749442
"89",88,"cos_coeffs_mat",14,0,0,-0.0283802724964412
"90",89,"cos_coeffs_mat",15,0,0,-0.0288317751743429
"91",90,"cos_coeffs_mat",16,0,0,-0.0660414442013842
"92",91,"cos_coeffs_mat",17,0,0,-0.0493044312778901
"93",92,"cos_coeffs_mat",18,0,0,-0.0145341203608935
"94",93,"cos_coeffs_mat",19,0,0,-0.0268011917966431
"95",94,"cos_coeffs_mat",20,0,0,-0.0534623355797801
