"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101846957
"3","I",1,0,0,1010.65405328568
"4","R",1,0,0,1912032.75329575
"5","D",1,0,0,19.6714616058964
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520252911
"8","mu_S",1,0,0,60.6394469031125
"9","mu_I",1,0,0,0.183810547353689
"10","mu_R",1,0,0,340.530481466339
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656431942
"13","I",2,0,0,952.037274632821
"14","R",2,0,0,1911776.46418487
"15","D",2,0,0,38.1705505738616
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624130193
"18","mu_S",2,0,0,124.056848666164
"19","mu_I",2,0,0,0.356251132997671
"20","mu_R",2,0,0,695.596173555423
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700523785
"23","I",3,0,0,900.486649282797
"24","R",3,0,0,1911361.97920891
"25","D",3,0,0,55.6317942029384
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874461004
"28","mu_S",3,0,0,148.140091477537
"29","mu_I",3,0,0,0.401422734984576
"30","mu_R",3,0,0,829.145809411514
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053159516
"33","I",4,0,0,855.762954255085
"34","R",4,0,0,1910875.53706274
"35","D",4,0,0,72.186206900492
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549225477
"38","mu_S",4,0,0,157.44387282518
"39","mu_I",4,0,0,0.403963077302554
"40","mu_R",4,0,0,879.568014642564
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403006447
"43","I",5,0,0,817.621931961799
"44","R",5,0,0,1910351.3781988
"45","D",5,0,0,87.9601697364146
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542316249
"48","mu_S",5,0,0,161.188668533765
"49","mu_I",5,0,0,0.393464165886537
"50","mu_R",5,0,0,898.751001549356
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013828728
"53","I",6,0,0,785.873607306628
"54","R",6,0,0,1909804.18817193
"55","D",6,0,0,103.075940078087
"56","model_pop",6,0,0,2254128.08326802
