"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.104557802
"3","I",1,0,0,1010.65405560449
"4","R",1,0,0,1912032.75058259
"5","D",1,0,0,19.6714615957854
"6","model_pop",1,0,0,2253858.07094206
"7","infection",1,0,0,421.208521326213
"8","mu_S",1,0,0,60.6394473866219
"9","mu_I",1,0,0,0.183810547769563
"10","mu_R",1,0,0,340.530480986449
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.659140746
"13","I",2,0,0,952.037276927842
"14","R",2,0,0,1911776.46147378
"15","D",2,0,0,38.1705505565072
"16","model_pop",2,0,0,2254026.25124204
"17","infection",2,0,0,399.545625184265
"18","mu_S",2,0,0,124.056849653063
"19","mu_I",2,0,0,0.356251133840023
"20","mu_R",2,0,0,695.596172574434
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.703230381
"23","I",3,0,0,900.486651545515
"24","R",3,0,0,1911361.97650005
"25","D",3,0,0,55.6317941806561
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972875493529
"28","mu_S",3,0,0,148.140092652913
"29","mu_I",3,0,0,0.401422735975733
"30","mu_R",3,0,0,829.1458082412
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.055863855
"33","I",4,0,0,855.762956480146
"34","R",4,0,0,1910875.53435618
"35","D",4,0,0,72.1862068751076
"36","model_pop",4,0,0,2254114.41077179
"37","infection",4,0,0,365.360550236297
"38","mu_S",4,0,0,157.443874071039
"39","mu_I",4,0,0,0.403963078337322
"40","mu_R",4,0,0,879.568013400328
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.405708524
"43","I",5,0,0,817.621934147239
"44","R",5,0,0,1910351.37549454
"45","D",5,0,0,87.9601697093393
"46","model_pop",5,0,0,2254124.06028701
"47","infection",5,0,0,352.61854330703
"48","mu_S",5,0,0,161.188669805821
"49","mu_I",5,0,0,0.393464166925261
"50","mu_R",5,0,0,898.751000279366
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.016528549
"53","I",6,0,0,785.873609453723
"54","R",6,0,0,1909804.18546997
"55","D",6,0,0,103.075940050391
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709432735587
"58","mu_S",6,0,0,162.836805021091
"59","mu_I",6,0,0,0.380272854815009
"60","mu_R",6,0,0,906.151738807784
