"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101725039
"3","I",1,0,0,1010.65405349062
"4","R",1,0,0,1912032.75341745
"5","D",1,0,0,19.6714616143831
"6","model_pop",1,0,0,2253858.07094204
"7","infection",1,0,0,421.208520303454
"8","mu_S",1,0,0,60.6394468808958
"9","mu_I",1,0,0,0.183810547392
"10","mu_R",1,0,0,340.53048148518
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656310035
"13","I",2,0,0,952.037274788165
"14","R",2,0,0,1911776.46430662
"15","D",2,0,0,38.1705505895741
"16","model_pop",2,0,0,2254026.25124202
"17","infection",2,0,0,399.545624164508
"18","mu_S",2,0,0,124.056848620858
"19","mu_I",2,0,0,0.356251133059745
"20","mu_R",2,0,0,695.596173594381
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.70040191
"23","I",3,0,0,900.486649396587
"24","R",3,0,0,1911361.97933066
"25","D",3,0,0,55.6317942248037
"26","model_pop",3,0,0,2254089.96037555
"27","infection",3,0,0,380.97287448213
"28","mu_S",3,0,0,148.140091423667
"29","mu_I",3,0,0,0.401422735039894
"30","mu_R",3,0,0,829.145809458731
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053037688
"33","I",4,0,0,855.762954334364
"34","R",4,0,0,1910875.53718449
"35","D",4,0,0,72.1862069276061
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549235918
"38","mu_S",4,0,0,157.443872768181
"39","mu_I",4,0,0,0.403963077344433
"40","mu_R",4,0,0,879.568014693468
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.402884676
"43","I",5,0,0,817.621932012573
"44","R",5,0,0,1910351.37832052
"45","D",5,0,0,87.960169768023
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542318012
"48","mu_S",5,0,0,161.18866847568
"49","mu_I",5,0,0,0.393464165915071
"50","mu_R",5,0,0,898.751001602212
"51","N",6,0,0,2253055.37733873
