"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101845205
"3","I",1,0,0,1010.65405328415
"4","R",1,0,0,1912032.7532975
"5","D",1,0,0,19.671461605902
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520252199
"8","mu_S",1,0,0,60.6394469028122
"9","mu_I",1,0,0,0.183810547353453
"10","mu_R",1,0,0,340.530481466717
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656430192
"13","I",2,0,0,952.037274631303
"14","R",2,0,0,1911776.46418662
"15","D",2,0,0,38.170550573871
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624129493
"18","mu_S",2,0,0,124.056848665527
"19","mu_I",2,0,0,0.356251132997116
"20","mu_R",2,0,0,695.596173556061
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700522036
"23","I",3,0,0,900.486649281298
"24","R",3,0,0,1911361.97921066
"25","D",3,0,0,55.63179420295
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874460318
"28","mu_S",3,0,0,148.140091476766
"29","mu_I",3,0,0,0.401422734983889
"30","mu_R",3,0,0,829.145809412208
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053157768
"33","I",4,0,0,855.762954253609
"34","R",4,0,0,1910875.53706449
"35","D",4,0,0,72.1862069005046
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549224805
"38","mu_S",4,0,0,157.443872824375
"39","mu_I",4,0,0,0.403963077301869
"40","mu_R",4,0,0,879.56801464337
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403004701
"43","I",5,0,0,817.621931960347
"44","R",5,0,0,1910351.37820055
"45","D",5,0,0,87.9601697364274
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.61854231559
"48","mu_S",5,0,0,161.188668532944
"49","mu_I",5,0,0,0.393464165885848
"50","mu_R",5,0,0,898.751001550178
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013826983
"53","I",6,0,0,785.873607305201
"54","R",6,0,0,1909804.18817368
"55","D",6,0,0,103.0759400781
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431761114
"58","mu_S",6,0,0,162.836803738636
"59","mu_I",6,0,0,0.380272853785763
"60","mu_R",6,0,0,906.151740089405
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838156915
"63","I",7,0,0,760.406544939597
"64","R",7,0,0,1909241.28733801
"65","D",7,0,0,117.652917071761
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568836
"68","mu_S",7,0,0,163.688083281323
"69","mu_I",7,0,0,0.368010220284496
"70","mu_R",7,0,0,909.067555390471
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292506274
"73","I",8,0,0,741.190110457068
"74","R",8,0,0,1908667.22611453
"75","D",8,0,0,131.809144561191
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720778231
"78","mu_S",8,0,0,164.229987643768
"79","mu_I",8,0,0,0.357955706547063
"80","mu_R",8,0,0,910.236195549251
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540926196
"83","I",9,0,0,728.262216068292
"84","R",9,0,0,1908085.52854248
"85","D",9,0,0,145.662715861545
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904280267
"88","mu_S",9,0,0,164.644733579118
"89","mu_I",9,0,0,0.350582293677296
"90","mu_R",9,0,0,910.68521711653
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605471871
"93","I",10,0,0,721.707171461371
"94","R",10,0,0,1907499.35974909
"95","D",10,0,0,159.332855034899
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775964683
"98","mu_S",10,0,0,164.999736142531
"99","mu_I",10,0,0,0.346090237723102
"100","mu_R",10,0,0,910.80038455642
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424316848
"103","I",11,0,0,721.626095130834
"104","R",11,0,0,1906911.78115397
"105","D",11,0,0,172.94051439699
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021643965
"108","mu_S",11,0,0,165.319191159887
"109","mu_I",11,0,0,0.344586592266499
"110","mu_R",11,0,0,910.726447141113
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904838517
"113","I",12,0,0,728.100579718114
"114","R",12,0,0,1906325.84050906
"115","D",12,0,0,186.608356565594
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507612737
"118","mu_S",12,0,0,165.611028499556
"119","mu_I",12,0,0,0.346137810110023
"120","mu_R",12,0,0,910.517687955984
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991949924
"123","I",13,0,0,741.14932093983
"124","R",13,0,0,1905744.58745726
"125","D",13,0,0,200.459991937505
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.19282351429
"128","mu_S",13,0,0,165.877122861019
"129","mu_I",13,0,0,0.350775300849165
"130","mu_R",13,0,0,910.194723413936
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761195616
"133","I",14,0,0,760.677767213925
"134","R",14,0,0,1905171.04653781
"135","D",14,0,0,214.618338687317
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574332076
"138","mu_S",14,0,0,166.11723775747
"139","mu_I",14,0,0,0.358482113478206
"140","mu_R",14,0,0,909.766218649197
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539615058
