"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,401725.869386048
"3","I",1,0,0,743.648126539956
"4","R",1,0,0,1851259.24292022
"5","D",1,0,0,12.7702295586841
"6","model_pop",1,0,0,2253863.38359103
"7","infection",1,0,0,335.388204399366
"8","mu_S",1,0,0,71.9796782712704
"9","mu_I",1,0,0,0.134221015078159
"10","mu_R",1,0,0,331.88983485361
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,402339.185206941
"13","I",2,0,0,729.379113113725
"14","R",2,0,0,1850912.8712431
"15","D",2,0,0,25.2883856590381
"16","model_pop",2,0,0,2254031.92003671
"17","infection",2,0,0,329.681729507893
"18","mu_S",2,0,0,147.159507381481
"19","mu_I",2,0,0,0.269396402445012
"20","mu_R",2,0,0,677.534867556899
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,402929.047685516
"23","I",3,0,0,716.437369951584
"24","R",3,0,0,1850430.84697955
"25","D",3,0,0,37.5750361847303
"26","model_pop",3,0,0,2254095.26513578
"27","infection",3,0,0,324.705058575309
"28","mu_S",3,0,0,175.589520630866
"29","mu_I",3,0,0,0.315177435493159
"30","mu_R",3,0,0,807.069237320893
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,403512.117633954
"33","I",4,0,0,705.072152747082
"34","R",4,0,0,1849894.85597298
"35","D",4,0,0,49.6549301269621
"36","model_pop",4,0,0,2254119.14773838
"37","infection",4,0,0,320.624595953913
"38","mu_S",4,0,0,186.462513389538
"39","mu_I",4,0,0,0.328632323925829
"40","mu_R",4,0,0,855.57229346595
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,404093.885941245
"43","I",5,0,0,695.591083915822
"44","R",5,0,0,1849336.07019448
"45","D",5,0,0,61.5575093918009
"46","model_pop",5,0,0,2254128.21330328
"47","infection",5,0,0,317.648612574643
"48","mu_S",5,0,0,190.74013791633
"49","mu_I",5,0,0,0.330779140467039
"50","mu_R",5,0,0,873.682101501772
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,404675.475664373
"53","I",6,0,0,688.384157279512
"54","R",6,0,0,1848766.83674835
"55","D",6,0,0,73.3181244795325
"56","model_pop",6,0,0,2254131.70013976
"57","infection",6,0,0,316.029586288833
"58","mu_S",6,0,0,192.537748364255
"59","mu_I",6,0,0,0.329450069390485
"60","mu_R",6,0,0,880.379893893302
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,405256.180140179
"63","I",7,0,0,683.923216267858
"64","R",7,0,0,1848192.58336157
"65","D",7,0,0,84.97943268895
"66","model_pop",7,0,0,2254133.06794092
"67","infection",7,0,0,316.053065542232
