"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101843719
"3","I",1,0,0,1010.65405328636
"4","R",1,0,0,1912032.75329898
"5","D",1,0,0,19.6714616059117
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520252851
"8","mu_S",1,0,0,60.6394469025358
"9","mu_I",1,0,0,0.183810547353839
"10","mu_R",1,0,0,340.530481466915
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656428705
"13","I",2,0,0,952.037274633107
"14","R",2,0,0,1911776.46418811
"15","D",2,0,0,38.170550573884
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624130018
"18","mu_S",2,0,0,124.056848664975
"19","mu_I",2,0,0,0.356251132997807
"20","mu_R",2,0,0,695.596173556535
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.70052055
"23","I",3,0,0,900.486649282765
"24","R",3,0,0,1911361.97921214
"25","D",3,0,0,55.6317942029613
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874460744
"28","mu_S",3,0,0,148.140091476098
"29","mu_I",3,0,0,0.401422734984532
"30","mu_R",3,0,0,829.14580941272
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053156283
"33","I",4,0,0,855.762954254803
"34","R",4,0,0,1910875.53706598
"35","D",4,0,0,72.18620690051
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549225152
"38","mu_S",4,0,0,157.443872823668
"39","mu_I",4,0,0,0.403963077302422
"40","mu_R",4,0,0,879.568014643921
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403003216
"43","I",5,0,0,817.621931961322
"44","R",5,0,0,1910351.37820203
"45","D",5,0,0,87.9601697364238
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542315876
"48","mu_S",5,0,0,161.188668532257
"49","mu_I",5,0,0,0.393464165886387
"50","mu_R",5,0,0,898.751001550943
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013825498
"53","I",6,0,0,785.873607306
"54","R",6,0,0,1909804.18817516
"55","D",6,0,0,103.075940078084
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431761353
"58","mu_S",6,0,0,162.83680373792
"59","mu_I",6,0,0,0.380272853786157
"60","mu_R",6,0,0,906.151740090043
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.83815543
"63","I",7,0,0,760.406544940259
