"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101844108
"3","I",1,0,0,1010.65405328337
"4","R",1,0,0,1912032.7532986
"5","D",1,0,0,19.6714616059091
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520251816
"8","mu_S",1,0,0,60.6394469026403
"9","mu_I",1,0,0,0.183810547353386
"10","mu_R",1,0,0,340.530481467044
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656429096
"13","I",2,0,0,952.037274630511
"14","R",2,0,0,1911776.46418772
"15","D",2,0,0,38.1705505738834
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624129109
"18","mu_S",2,0,0,124.056848665128
"19","mu_I",2,0,0,0.356251132996831
"20","mu_R",2,0,0,695.59617355646
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700520941
"23","I",3,0,0,900.486649280495
"24","R",3,0,0,1911361.97921175
"25","D",3,0,0,55.6317942029665
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874459936
"28","mu_S",3,0,0,148.140091476291
"29","mu_I",3,0,0,0.401422734983543
"30","mu_R",3,0,0,829.145809412683
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053156674
"33","I",4,0,0,855.762954252803
"34","R",4,0,0,1910875.53706559
"35","D",4,0,0,72.1862069005239
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549224425
"38","mu_S",4,0,0,157.443872823848
"39","mu_I",4,0,0,0.40396307730144
"40","mu_R",4,0,0,879.568014643742
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403003608
"43","I",5,0,0,817.621931959542
"44","R",5,0,0,1910351.37820164
"45","D",5,0,0,87.9601697364486
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542315213
"48","mu_S",5,0,0,161.188668532417
"49","mu_I",5,0,0,0.39346416588544
"50","mu_R",5,0,0,898.751001550627
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013825891
"53","I",6,0,0,785.873607304398
"54","R",6,0,0,1909804.18817477
"55","D",6,0,0,103.075940078122
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431760741
"58","mu_S",6,0,0,162.836803738094
"59","mu_I",6,0,0,0.380272853785327
"60","mu_R",6,0,0,906.151740089792
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838155823
"63","I",7,0,0,760.406544938798
"64","R",7,0,0,1909241.2873391
"65","D",7,0,0,117.652917071784
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568465
"68","mu_S",7,0,0,163.688083280803
"69","mu_I",7,0,0,0.368010220284114
"70","mu_R",7,0,0,909.067555390992
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292505183
"73","I",8,0,0,741.190110456271
"74","R",8,0,0,1908667.22611562
"75","D",8,0,0,131.809144561215
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720777861
"78","mu_S",8,0,0,164.229987643272
"79","mu_I",8,0,0,0.357955706546734
"80","mu_R",8,0,0,910.236195549903
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540925106
"83","I",9,0,0,728.262216067497
"84","R",9,0,0,1908085.52854357
"85","D",9,0,0,145.662715861569
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904279897
"88","mu_S",9,0,0,164.644733578609
"89","mu_I",9,0,0,0.350582293676941
"90","mu_R",9,0,0,910.685217117116
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605470782
"93","I",10,0,0,721.707171460575
"94","R",10,0,0,1907499.35975018
"95","D",10,0,0,159.332855034923
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.09277596431
"98","mu_S",10,0,0,164.999736142023
"99","mu_I",10,0,0,0.346090237722747
"100","mu_R",10,0,0,910.800384557006
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.42431576
"103","I",11,0,0,721.626095130035
"104","R",11,0,0,1906911.78115506
"105","D",11,0,0,172.940514397014
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021643589
"108","mu_S",11,0,0,165.319191159356
"109","mu_I",11,0,0,0.344586592266093
"110","mu_R",11,0,0,910.726447141568
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.90483743
"113","I",12,0,0,728.10057971731
"114","R",12,0,0,1906325.84051015
"115","D",12,0,0,186.608356565617
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507612358
"118","mu_S",12,0,0,165.611028499048
"119","mu_I",12,0,0,0.346137810109665
"120","mu_R",12,0,0,910.51768795657
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991948837
"123","I",13,0,0,741.149320939019
"124","R",13,0,0,1905744.58745835
"125","D",13,0,0,200.459991937528
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823513906
"128","mu_S",13,0,0,165.877122860501
"129","mu_I",13,0,0,0.350775300848779
"130","mu_R",13,0,0,910.194723414456
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.76119453
"133","I",14,0,0,760.677767213107
"134","R",14,0,0,1905171.0465389
"135","D",14,0,0,214.61833868734
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574331687
"138","mu_S",14,0,0,166.117237756928
"139","mu_I",14,0,0,0.358482113477765
"140","mu_R",14,0,0,909.766218649585
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539613974
"143","I",15,0,0,786.422948518049
"144","R",15,0,0,1904608.15802673
"145","D",15,0,0,229.202991274173
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001063418
"148","mu_S",15,0,0,166.330637274653
"149","mu_I",15,0,0,0.369171324526994
"150","mu_R",15,0,0,909.237508013704
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050191265
"153","I",16,0,0,817.899496990274
"154","R",16,0,0,1904058.69055461
"155","D",16,0,0,244.326558337562
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.12964308165
"158","mu_S",16,0,0,166.516837408704
"159","mu_I",16,0,0,0.382661698825624
"160","mu_R",16,0,0,908.61433796966
"161","N",17,0,0,2253055.37733873
"162","S",17,0,0,349750.56639516
"163","I",17,0,0,854.357742095621
"164","R",17,0,0,1903525.13019429
"165","D",17,0,0,260.090088547449
"166","model_pop",17,0,0,2254130.06656184
"167","infection",17,0,0,426.964820134209
"168","mu_S",17,0,0,166.676033752742
"169","mu_I",17,0,0,0.398655969488321
"170","mu_R",17,0,0,907.90474916273
"171","N",18,0,0,2253055.37733873
"172","S",18,0,0,350225.052884511
"173","I",18,0,0,894.768955388407
"174","R",18,0,0,1903009.55546258
"175","D",18,0,0,276.577947706288
"176","model_pop",18,0,0,2254129.38519733
"177","infection",18,0,0,448.861189344953
"178","mu_S",18,0,0,166.809379085079
"179","mu_I",18,0,0,0.416728387606067
"180","mu_R",18,0,0,907.120120215875
"181","N",19,0,0,2253055.37733873
"182","S",19,0,0,350677.260087651
"183","I",19,0,0,937.853818748071
"184","R",19,0,0,1902513.51451401
"185","D",19,0,0,293.852806709155
"186","model_pop",19,0,0,2254128.6314469
"187","infection",19,0,0,471.030716486586
"188","mu_S",19,0,0,166.919138155373
"189","mu_I",19,0,0,0.436329059420205
"190","mu_R",19,0,0,906.275613634071
"191","N",20,0,0,2253055.37733873
"192","S",20,0,0,351107.738573453
"193","I",20,0,0,982.165470388618
"194","R",20,0,0,1902037.92710489
"195","D",20,0,0,311.951663958626
"196","model_pop",20,0,0,2254127.82905426
"197","infection",20,0,0,492.669881458129
"198","mu_S",20,0,0,167.008690521126
"199","mu_I",20,0,0,0.456811484559629
"200","mu_R",20,0,0,905.389970208446
"201","N",21,0,0,2253055.37733873
"202","S",21,0,0,351517.747861518
