"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101843828
"3","I",1,0,0,1010.65405328322
"4","R",1,0,0,1912032.75329888
"5","D",1,0,0,19.6714616059124
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520251736
"8","mu_S",1,0,0,60.6394469025551
"9","mu_I",1,0,0,0.183810547353252
"10","mu_R",1,0,0,340.530481466897
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656428815
"13","I",2,0,0,952.037274630348
"14","R",2,0,0,1911776.464188
"15","D",2,0,0,38.1705505738896
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624129027
"18","mu_S",2,0,0,124.056848665026
"19","mu_I",2,0,0,0.356251132996773
"20","mu_R",2,0,0,695.596173556562
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.70052066
"23","I",3,0,0,900.486649280327
"24","R",3,0,0,1911361.97921203
"25","D",3,0,0,55.631794202975
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874459853
"28","mu_S",3,0,0,148.140091476193
"29","mu_I",3,0,0,0.401422734983535
"30","mu_R",3,0,0,829.145809412937
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053156394
"33","I",4,0,0,855.762954252631
"34","R",4,0,0,1910875.53706587
"35","D",4,0,0,72.1862069005344
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549224342
"38","mu_S",4,0,0,157.443872823719
"39","mu_I",4,0,0,0.40396307730136
"40","mu_R",4,0,0,879.568014643871
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403003328
"43","I",5,0,0,817.621931959367
"44","R",5,0,0,1910351.37820192
"45","D",5,0,0,87.9601697364608
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.61854231513
"48","mu_S",5,0,0,161.188668532297
"49","mu_I",5,0,0,0.393464165885388
"50","mu_R",5,0,0,898.751001550825
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013825611
"53","I",6,0,0,785.873607304221
"54","R",6,0,0,1909804.18817505
"55","D",6,0,0,103.075940078136
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431760657
"58","mu_S",6,0,0,162.836803737973
"59","mu_I",6,0,0,0.38027285378527
"60","mu_R",6,0,0,906.151740089991
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838155543
"63","I",7,0,0,760.406544938619
"64","R",7,0,0,1909241.28733938
"65","D",7,0,0,117.652917071799
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568381
"68","mu_S",7,0,0,163.68808328067
"69","mu_I",7,0,0,0.368010220284029
"70","mu_R",7,0,0,909.067555391125
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292504904
"73","I",8,0,0,741.190110456091
"74","R",8,0,0,1908667.2261159
"75","D",8,0,0,131.809144561231
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720777776
"78","mu_S",8,0,0,164.229987643115
"79","mu_I",8,0,0,0.357955706546597
"80","mu_R",8,0,0,910.236195549905
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540924827
"83","I",9,0,0,728.262216067315
"84","R",9,0,0,1908085.52854385
"85","D",9,0,0,145.662715861585
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.26390427981
"88","mu_S",9,0,0,164.644733578476
"89","mu_I",9,0,0,0.350582293676855
"90","mu_R",9,0,0,910.68521711725
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605470503
"93","I",10,0,0,721.707171460391
"94","R",10,0,0,1907499.35975046
"95","D",10,0,0,159.332855034941
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775964222
"98","mu_S",10,0,0,164.999736141878
