"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101845113
"3","I",1,0,0,1010.65405328409
"4","R",1,0,0,1912032.75329759
"5","D",1,0,0,19.6714616059027
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520252169
"8","mu_S",1,0,0,60.6394469027841
"9","mu_I",1,0,0,0.183810547353406
"10","mu_R",1,0,0,340.530481466667
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.6564301
"13","I",2,0,0,952.037274631244
"14","R",2,0,0,1911776.46418672
"15","D",2,0,0,38.1705505738722
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624129464
"18","mu_S",2,0,0,124.056848665494
"19","mu_I",2,0,0,0.356251132997095
"20","mu_R",2,0,0,695.596173556094
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700521944
"23","I",3,0,0,900.486649281237
"24","R",3,0,0,1911361.97921075
"25","D",3,0,0,55.6317942029516
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874460289
"28","mu_S",3,0,0,148.140091476715
"29","mu_I",3,0,0,0.401422734983832
"30","mu_R",3,0,0,829.145809412182
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053157677
"33","I",4,0,0,855.762954253547
"34","R",4,0,0,1910875.53706458
"35","D",4,0,0,72.1862069005064
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549224775
"38","mu_S",4,0,0,157.443872824345
"39","mu_I",4,0,0,0.403963077301872
"40","mu_R",4,0,0,879.568014643478
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.40300461
"43","I",5,0,0,817.621931960285
"44","R",5,0,0,1910351.37820064
"45","D",5,0,0,87.9601697364294
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.61854231556
"48","mu_S",5,0,0,161.188668532901
"49","mu_I",5,0,0,0.393464165885819
"50","mu_R",5,0,0,898.751001550222
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013826892
"53","I",6,0,0,785.873607305138
"54","R",6,0,0,1909804.18817377
"55","D",6,0,0,103.075940078102
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431761085
"58","mu_S",6,0,0,162.836803738617
"59","mu_I",6,0,0,0.380272853785789
"60","mu_R",6,0,0,906.15174008958
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838156823
"63","I",7,0,0,760.406544939535
"64","R",7,0,0,1909241.2873381
"65","D",7,0,0,117.652917071763
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568807
"68","mu_S",7,0,0,163.688083281268
"69","mu_I",7,0,0,0.36801022028444
"70","mu_R",7,0,0,909.067555390449
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292506183
"73","I",8,0,0,741.190110457005
"74","R",8,0,0,1908667.22611462
"75","D",8,0,0,131.809144561194
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720778202
"78","mu_S",8,0,0,164.229987643737
"79","mu_I",8,0,0,0.357955706547059
"80","mu_R",8,0,0,910.236195549361
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540926105
"83","I",9,0,0,728.26221606823
"84","R",9,0,0,1908085.52854258
"85","D",9,0,0,145.662715861547
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904280238
