"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101841975
"3","I",1,0,0,1010.65405329365
"4","R",1,0,0,1912032.75330072
"5","D",1,0,0,19.6714616062556
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.2085202547
"8","mu_S",1,0,0,60.6394469022136
"9","mu_I",1,0,0,0.183810547355217
"10","mu_R",1,0,0,340.530481467159
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656426961
"13","I",2,0,0,952.037274638678
"14","R",2,0,0,1911776.46418985
"15","D",2,0,0,38.1705505745254
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624131295
"18","mu_S",2,0,0,124.056848664305
"19","mu_I",2,0,0,0.356251133000021
"20","mu_R",2,0,0,695.59617355697
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700518806
"23","I",3,0,0,900.486649286885
"24","R",3,0,0,1911361.97921388
"25","D",3,0,0,55.6317942038605
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874461551
"28","mu_S",3,0,0,148.140091475342
"29","mu_I",3,0,0,0.401422734986622
"30","mu_R",3,0,0,829.145809413474
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053154539
"33","I",4,0,0,855.762954257709
"34","R",4,0,0,1910875.53706772
"35","D",4,0,0,72.1862069016333
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549225574
"38","mu_S",4,0,0,157.443872822853
"39","mu_I",4,0,0,0.403963077304001
"40","mu_R",4,0,0,879.568014644657
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.403001473
"43","I",5,0,0,817.621931963217
"44","R",5,0,0,1910351.37820377
"45","D",5,0,0,87.9601697377428
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542315983
"48","mu_S",5,0,0,161.188668531413
"49","mu_I",5,0,0,0.393464165887454
"50","mu_R",5,0,0,898.75100155163
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013823756
"53","I",6,0,0,785.873607307054
"54","R",6,0,0,1909804.18817691
"55","D",6,0,0,103.075940079575
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431761198
"58","mu_S",6,0,0,162.836803737082
"59","mu_I",6,0,0,0.380272853786825
"60","mu_R",6,0,0,906.151740090804
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838153689
"63","I",7,0,0,760.406544940608
"64","R",7,0,0,1909241.28734123
"65","D",7,0,0,117.652917073376
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644568661
"68","mu_S",7,0,0,163.688083279776
"69","mu_I",7,0,0,0.368010220285149
"70","mu_R",7,0,0,909.067555391941
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292503051
"73","I",8,0,0,741.190110457373
"74","R",8,0,0,1908667.22611775
"75","D",8,0,0,131.809144562927
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720777831
"78","mu_S",8,0,0,164.229987642255
"79","mu_I",8,0,0,0.357955706547426
"80","mu_R",8,0,0,910.23619555092
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540922975
"83","I",9,0,0,728.262216067994
"84","R",9,0,0,1908085.52854571
"85","D",9,0,0,145.662715863387
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904279664
"88","mu_S",9,0,0,164.644733577544
"89","mu_I",9,0,0,0.350582293677221
"90","mu_R",9,0,0,910.685217117871
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605468652
"93","I",10,0,0,721.707171460542
"94","R",10,0,0,1907499.35975231
"95","D",10,0,0,159.332855036836
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775963888
"98","mu_S",10,0,0,164.999736140982
"99","mu_I",10,0,0,0.346090237722808
"100","mu_R",10,0,0,910.800384557892
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.424313632
"103","I",11,0,0,721.626095129521
"104","R",11,0,0,1906911.78115719
"105","D",11,0,0,172.940514399011
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.01902164298
"108","mu_S",11,0,0,165.319191158339
"109","mu_I",11,0,0,0.344586592265962
"110","mu_R",11,0,0,910.726447142585
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904835304
"113","I",12,0,0,728.100579716342
"114","R",12,0,0,1906325.84051227
"115","D",12,0,0,186.608356567691
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507611558
"118","mu_S",12,0,0,165.611028498008
"119","mu_I",12,0,0,0.346137810109261
"120","mu_R",12,0,0,910.517687957455
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991946713
"123","I",13,0,0,741.149320937606
"124","R",13,0,0,1905744.58746048
"125","D",13,0,0,200.45999193967
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.192823512906
"128","mu_S",13,0,0,165.877122859474
"129","mu_I",13,0,0,0.350775300848186
"130","mu_R",13,0,0,910.194723415406
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761192408
"133","I",14,0,0,760.677767211244
"134","R",14,0,0,1905171.04654102
"135","D",14,0,0,214.618338689545
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574330473
"138","mu_S",14,0,0,166.117237755914
"139","mu_I",14,0,0,0.358482113476984
"140","mu_R",14,0,0,909.766218650599
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539611854
"143","I",15,0,0,786.42294851572
"144","R",15,0,0,1904608.15802885
"145","D",15,0,0,229.202991276435
"146","model_pop",15,0,0,2254131.13932535
"147","infection",15,0,0,387.048001061973
"148","mu_S",15,0,0,166.330637273617
"149","mu_I",15,0,0,0.369171324525941
"150","mu_R",15,0,0,909.237508014586
"151","N",16,0,0,2253055.37733873
"152","S",16,0,0,349254.050189148
"153","I",16,0,0,817.899496987457
"154","R",16,0,0,1904058.69055673
"155","D",16,0,0,244.326558339875
"156","model_pop",16,0,0,2254130.65610568
"157","infection",16,0,0,406.129643079961
"158","mu_S",16,0,0,166.516837407669
"159","mu_I",16,0,0,0.382661698824343
"160","mu_R",16,0,0,908.614337970541
"161","N",17,0,0,2253055.37733873
"162","S",17,0,0,349750.566393046
"163","I",17,0,0,854.357742092292
"164","R",17,0,0,1903525.13019641
"165","D",17,0,0,260.090088549808
"166","model_pop",17,0,0,2254130.06656184
"167","infection",17,0,0,426.964820132262
"168","mu_S",17,0,0,166.676033751709
"169","mu_I",17,0,0,0.398655969486799
"170","mu_R",17,0,0,907.904749163609
"171","N",18,0,0,2253055.37733873
"172","S",18,0,0,350225.0528824
"173","I",18,0,0,894.768955384544
"174","R",18,0,0,1903009.5554647
"175","D",18,0,0,276.577947708688
"176","model_pop",18,0,0,2254129.38519733
"177","infection",18,0,0,448.861189342741
"178","mu_S",18,0,0,166.80937908406
"179","mu_I",18,0,0,0.416728387604325
"180","mu_R",18,0,0,907.120120216817
"181","N",19,0,0,2253055.37733873
"182","S",19,0,0,350677.260085544
"183","I",19,0,0,937.853818743658
"184","R",19,0,0,1902513.51451613
"185","D",19,0,0,293.85280671159
"186","model_pop",19,0,0,2254128.6314469
"187","infection",19,0,0,471.030716484105
"188","mu_S",19,0,0,166.91913815432
"189","mu_I",19,0,0,0.436329059418109
"190","mu_R",19,0,0,906.275613634815
"191","N",20,0,0,2253055.37733873
"192","S",20,0,0,351107.73857135
"193","I",20,0,0,982.165470383647
"194","R",20,0,0,1902037.927107
"195","D",20,0,0,311.951663961092
"196","model_pop",20,0,0,2254127.82905426
"197","infection",20,0,0,492.669881455381
"198","mu_S",20,0,0,167.008690520136
"199","mu_I",20,0,0,0.45681148455743
"200","mu_R",20,0,0,905.389970209516
"201","N",21,0,0,2253055.37733873
"202","S",21,0,0,351517.747859419
"203","I",21,0,0,1026.22700509835
"204","R",21,0,0,1901583.03669561
"205","D",21,0,0,330.883938317891
"206","model_pop",21,0,0,2254127.0044739
"207","infection",21,0,0,513.065426235209
"208","mu_S",21,0,0,167.082343476902
"209","mu_I",21,0,0,0.477485696070518
"210","mu_R",21,0,0,904.484542852051
"211","N",22,0,0,2253055.37733873
"212","S",22,0,0,351909.054323768
"213","I",22,0,0,1068.70705034987
"214","R",22,0,0,1901148.43447395
"215","D",22,0,0,350.632517761137
"216","model_pop",22,0,0,2254126.18435381
"217","infection",22,0,0,531.705651613195
"218","mu_S",22,0,0,167.144941819601
"219","mu_I",22,0,0,0.497692730963962
"220","mu_R",22,0,0,903.581555847089
"221","N",23,0,0,2253055.37733873
"222","S",23,0,0,352283.639816194
"223","I",23,0,0,1108.60135732644
"224","R",23,0,0,1900733.16609637
"225","D",23,0,0,371.158191851293
"226","model_pop",23,0,0,2254125.39242292
"227","infection",23,0,0,548.370256811315
"228","mu_S",23,0,0,167.201308543666
"229","mu_I",23,0,0,0.516888638754187
"230","mu_R",23,0,0,902.70176469335
"231","N",24,0,0,2253055.37733873
"232","S",24,0,0,352643.367820248
"233","I",24,0,0,1145.38012544759
"234","R",24,0,0,1900335.91514041
"235","D",24,0,0,392.40720776862
"236","model_pop",24,0,0,2254124.64635073
"237","infection",24,0,0,563.173449934142
"238","mu_S",24,0,0,167.255603793842
"239","mu_I",24,0,0,0.534720805391229
"240","mu_R",24,0,0,901.861901050682
"241","N",25,0,0,2253055.37733873
"242","S",25,0,0,352989.667832059
"243","I",25,0,0,1179.06486217373
"244","R",25,0,0,1899955.23946613
"245","D",25,0,0,414.320959297888
"246","model_pop",25,0,0,2254123.95525805
"247","infection",25,0,0,576.546319149234
"248","mu_S",25,0,0,167.310726821139
"249","mu_I",25,0,0,0.551078748681924
"250","mu_R",25,0,0,901.072426418877
"251","N",26,0,0,2253055.37733873
"252","S",26,0,0,353323.295932192
"253","I",26,0,0,1210.21454404382
"254","R",26,0,0,1899589.82331211
"255","D",26,0,0,436.846278766658
"256","model_pop",26,0,0,2254123.31847114
"257","infection",26,0,0,589.161067999669
"258","mu_S",26,0,0,167.367889648705
"259","mu_I",26,0,0,0.566106610902543
"260","mu_R",26,0,0,900.336114073964
"261","N",27,0,0,2253055.37733873
"262","S",27,0,0,353644.21202733
"263","I",27,0,0,1239.82262884869
"264","R",27,0,0,1899238.70339793
"265","D",27,0,0,459.944624568049
"266","model_pop",27,0,0,2254122.72584193
"267","infection",27,0,0,601.814505483618
"268","mu_S",27,0,0,167.42645716018
"269","mu_I",27,0,0,0.580173622521175
"270","mu_R",27,0,0,899.647815433832
"271","N",28,0,0,2253055.37733873
