"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-1.72725917468032
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.64589717237765
"3",2,"logit_CFP_min",0,0,-4.59511985013459,-5.21095855232155
"4",3,"logit_CFP_max",0,0,-2.94443897916644,-3.16747714207476
"5",4,"log_disp",0,0,1,3.49098128325251
"6",5,"log_CFP_mid",0,0,7.97837953111008,7.83897500079919
"7",6,"log_CFP_rate",0,0,-4.60517018598809,-3.8127502934522
"8",7,"b0",0,0,0,0.987996552469861
"9",8,"log_rbf_beta_sd",0,0,0,-1.84135873677495
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.05808160365395
"11",10,"c",0,0,0,0.105011172037639
"12",11,"c",1,0,0,-0.0260906572896788
"13",12,"c",2,0,0,0.137607922817341
"14",13,"c",3,0,0,-0.0383529927215729
"15",14,"c",4,0,0,-0.0344022258060106
"16",15,"c",5,0,0,0.298365272461619
"17",16,"c",6,0,0,-0.193159072267714
"18",17,"c",7,0,0,0.2217890993748
"19",18,"c",8,0,0,-0.0942045360001085
"20",19,"c",9,0,0,0.0512687279836155
"21",20,"c",10,0,0,-0.0609016407393351
"22",21,"c",11,0,0,0.123570618637494
"23",22,"c",12,0,0,-0.150995256433754
"24",23,"c",13,0,0,0.0217147205748272
"25",24,"c",14,0,0,-0.0614561283808292
"26",25,"c",15,0,0,-0.0693551814186342
"27",26,"c",16,0,0,-0.0737266965259597
"28",27,"c",17,0,0,-0.0193073854114125
"29",28,"c",18,0,0,-0.114126217837243
"30",29,"c",19,0,0,-0.030051020861047
"31",30,"c",20,0,0,-0.0578761131479181
"32",31,"c",21,0,0,-0.0663746486633414
"33",32,"c",22,0,0,-0.21227503824704
"34",33,"c",23,0,0,-0.00693476567173003
"35",34,"c",24,0,0,-0.150760067422668
"36",35,"c",25,0,0,-0.141535852013408
"37",36,"c",26,0,0,-0.11929208688135
"38",37,"c",27,0,0,-0.277370983307957
"39",38,"c",28,0,0,-0.109325958327646
"40",39,"c",29,0,0,-0.293403872434756
"41",40,"c",30,0,0,-0.184080064060752
"42",41,"c",31,0,0,-0.27732995018752
"43",42,"c",32,0,0,-0.0837499122341369
"44",43,"c",33,0,0,-0.216252705741144
"45",44,"c",34,0,0,-0.0794716484804472
"46",45,"c",35,0,0,0.0142994025535119
"47",46,"c",36,0,0,-0.00550441112685628
"48",47,"c",37,0,0,-0.0953428841983767
"49",48,"c",38,0,0,0.344217052215491
"50",49,"c",39,0,0,-0.0140693357873019
"51",50,"c",40,0,0,0.421907366963023
"52",51,"c",41,0,0,0.0589031037501318
"53",52,"c",42,0,0,0.257228745721727
"54",53,"c",43,0,0,0.0633295885687013
"55",54,"c",44,0,0,0.201135778415913
"56",55,"c",45,0,0,0.0108868465974871
"57",56,"c",46,0,0,0.162996852103912
"58",57,"c",47,0,0,0.0564275929888321
"59",58,"c",48,0,0,0.121091266675154
"60",59,"c",49,0,0,-0.0351491881263298
"61",60,"c",50,0,0,0.0656760131429691
"62",61,"c",51,0,0,-0.0441521953003956
"63",62,"c",52,0,0,-0.0829231279487134
"64",63,"c",53,0,0,0.00914615197979811
"65",64,"c",54,0,0,-0.13291770782688
"66",65,"c",55,0,0,-0.0196661262917012
"67",66,"c",56,0,0,-0.228011755378565
"68",67,"c",57,0,0,0.011225714873768
"69",68,"c",58,0,0,-0.278475613510293
"70",69,"c",59,0,0,-0.0467911700648512
"71",70,"c",60,0,0,-0.214699265345434
"72",71,"c",61,0,0,-0.201906391707735
"73",72,"c",62,0,0,-0.0951561517538188
"74",73,"c",63,0,0,-0.371939985490346
"75",74,"cos_coeffs_mat",0,0,0,-0.0694191845451878
"76",75,"cos_coeffs_mat",1,0,0,-0.0261051915456345
"77",76,"cos_coeffs_mat",2,0,0,-0.0312359554801896
"78",77,"cos_coeffs_mat",3,0,0,-0.0390600832915127
"79",78,"cos_coeffs_mat",4,0,0,-0.0141230836521211
"80",79,"cos_coeffs_mat",5,0,0,-0.0226699548992574
"81",80,"cos_coeffs_mat",6,0,0,-0.033187740517423
"82",81,"cos_coeffs_mat",7,0,0,-0.0279084584605675
"83",82,"cos_coeffs_mat",8,0,0,-0.0113618550498816
"84",83,"cos_coeffs_mat",9,0,0,-0.0185796090109481
"85",84,"cos_coeffs_mat",10,0,0,-0.0464083130164718
"86",85,"cos_coeffs_mat",11,0,0,-0.0420754242387957
"87",86,"cos_coeffs_mat",12,0,0,-0.0281927950243851
"88",87,"cos_coeffs_mat",13,0,0,-0.023023792574961
