"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101744445
"3","I",1,0,0,1010.65405327266
"4","R",1,0,0,1912032.75339827
"5","D",1,0,0,19.6714616075713
"6","model_pop",1,0,0,2253858.07094205
"7","infection",1,0,0,421.208520236628
"8","mu_S",1,0,0,60.6394468847473
"9","mu_I",1,0,0,0.183810547351797
"10","mu_R",1,0,0,340.530481484007
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.656329487
"13","I",2,0,0,952.03727460905
"14","R",2,0,0,1911776.46428735
"15","D",2,0,0,38.1705505768787
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545624110783
"18","mu_S",2,0,0,124.056848628691
"19","mu_I",2,0,0,0.356251132990268
"20","mu_R",2,0,0,695.596173591662
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700421397
"23","I",3,0,0,900.486649250436
"24","R",3,0,0,1911361.97931133
"25","D",3,0,0,55.631794207021
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874439254
"28","mu_S",3,0,0,148.140091432912
"29","mu_I",3,0,0,0.401422734971777
"30","mu_R",3,0,0,829.145809454832
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.053057198
"33","I",4,0,0,855.76295421596
"34","R",4,0,0,1910875.5371651
"35","D",4,0,0,72.1862069054127
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549201978
"38","mu_S",4,0,0,157.443872777908
"39","mu_I",4,0,0,0.403963077285632
"40","mu_R",4,0,0,879.568014688766
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.402904203
"43","I",5,0,0,817.621931917389
"44","R",5,0,0,1910351.37830109
"45","D",5,0,0,87.9601697419889
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542291421
"48","mu_S",5,0,0,161.188668485535
"49","mu_I",5,0,0,0.393464165866568
"50","mu_R",5,0,0,898.751001596831
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013726558
"53","I",6,0,0,785.873607258078
"54","R",6,0,0,1909804.18827415
"55","D",6,0,0,103.075940084166
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431735886
"58","mu_S",6,0,0,162.83680369087
"59","mu_I",6,0,0,0.380272853764122
"60","mu_R",6,0,0,906.151740136494
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.838056563
"63","I",7,0,0,760.406544889164
"64","R",7,0,0,1909241.28743841
"65","D",7,0,0,117.652917078215
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.644644542721
"68","mu_S",7,0,0,163.688083233437
"69","mu_I",7,0,0,0.368010220261042
"70","mu_R",7,0,0,909.067555437761
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292405997
"73","I",8,0,0,741.19011040393
"74","R",8,0,0,1908667.22621486
"75","D",8,0,0,131.809144567938
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720751322
"78","mu_S",8,0,0,164.229987595889
"79","mu_I",8,0,0,0.357955706522252
"80","mu_R",8,0,0,910.236195596845
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540825995
"83","I",9,0,0,728.262216012863
"84","R",9,0,0,1908085.52864274
"85","D",9,0,0,145.662715868509
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904252607
"88","mu_S",9,0,0,164.644733531236
"89","mu_I",9,0,0,0.350582293651279
"90","mu_R",9,0,0,910.685217164127
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605371746
"93","I",10,0,0,721.707171403923
"94","R",10,0,0,1907499.35984927
"95","D",10,0,0,159.332855042025
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.09277593629
"98","mu_S",10,0,0,164.999736094665
"99","mu_I",10,0,0,0.346090237696049
"100","mu_R",10,0,0,910.800384604003
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.4242168
"103","I",11,0,0,721.62609507155
"104","R",11,0,0,1906911.78125407
"105","D",11,0,0,172.940514404235
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021614855
"108","mu_S",11,0,0,165.319191112082
"109","mu_I",11,0,0,0.344586592238595
"110","mu_R",11,0,0,910.726447188869
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904738547
"113","I",12,0,0,728.100579657132
"114","R",12,0,0,1906325.84060909
"115","D",12,0,0,186.608356572931
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507582943
"118","mu_S",12,0,0,165.611028451796
"119","mu_I",12,0,0,0.346137810081299
"120","mu_R",12,0,0,910.517688003773
"121","N",13,0,0,2253055.37733873
"122","S",13,0,0,347645.991850031
"123","I",13,0,0,741.149320877286
"124","R",13,0,0,1905744.58755722
"125","D",13,0,0,200.459991944919
"126","model_pop",13,0,0,2254131.75146128
"127","infection",13,0,0,356.19282348387
"128","mu_S",13,0,0,165.877122813263
"129","mu_I",13,0,0,0.350775300819589
"130","mu_R",13,0,0,910.19472346149
"131","N",14,0,0,2253055.37733873
"132","S",14,0,0,348199.761095802
"133","I",14,0,0,760.67776714998
"134","R",14,0,0,1905171.04663769
"135","D",14,0,0,214.618338694808
"136","model_pop",14,0,0,2254131.50642883
"137","infection",14,0,0,370.270574301124
"138","mu_S",14,0,0,166.117237709771
"139","mu_I",14,0,0,0.358482113447951
"140","mu_R",14,0,0,909.766218696771
"141","N",15,0,0,2253055.37733873
"142","S",15,0,0,348736.539515324
