"","matrix","time","row","col","value"
"1","N",1,0,0,2253055.37733873
"2","S",1,0,0,340681.101375673
"3","I",1,0,0,1010.65405297887
"4","R",1,0,0,1912032.75376733
"5","D",1,0,0,19.6714616097818
"6","model_pop",1,0,0,2253858.07094204
"7","infection",1,0,0,421.208520097287
"8","mu_S",1,0,0,60.639446818927
"9","mu_I",1,0,0,0.183810547299192
"10","mu_R",1,0,0,340.530481549027
"11","N",2,0,0,2253055.37733873
"12","S",2,0,0,341247.655960987
"13","I",2,0,0,952.037274314637
"14","R",2,0,0,1911776.46465614
"15","D",2,0,0,38.1705505808085
"16","model_pop",2,0,0,2254026.25124203
"17","infection",2,0,0,399.545623972734
"18","mu_S",2,0,0,124.056848494352
"19","mu_I",2,0,0,0.356251132882555
"20","mu_R",2,0,0,695.596173724634
"21","N",3,0,0,2253055.37733873
"22","S",3,0,0,341808.700053193
"23","I",3,0,0,900.486648957124
"24","R",3,0,0,1911361.97967982
"25","D",3,0,0,55.6317942122674
"26","model_pop",3,0,0,2254089.96037556
"27","infection",3,0,0,380.972874303029
"28","mu_S",3,0,0,148.140091272928
"29","mu_I",3,0,0,0.401422734843686
"30","mu_R",3,0,0,829.145809613547
"31","N",4,0,0,2253055.37733873
"32","S",4,0,0,342376.052689298
"33","I",4,0,0,855.762953924977
"34","R",4,0,0,1910875.53753329
"35","D",4,0,0,72.1862069116522
"36","model_pop",4,0,0,2254114.41077178
"37","infection",4,0,0,365.360549067785
"38","mu_S",4,0,0,157.443872608318
"39","mu_I",4,0,0,0.403963077150614
"40","mu_R",4,0,0,879.568014857173
"41","N",5,0,0,2253055.37733873
"42","S",5,0,0,342952.402536608
"43","I",5,0,0,817.621931629438
"44","R",5,0,0,1910351.37866897
"45","D",5,0,0,87.9601697489659
"46","model_pop",5,0,0,2254124.060287
"47","infection",5,0,0,352.618542159192
"48","mu_S",5,0,0,161.188668312405
"49","mu_I",5,0,0,0.393464165730018
"50","mu_R",5,0,0,898.751001769165
"51","N",6,0,0,2253055.37733873
"52","S",6,0,0,343537.013359268
"53","I",6,0,0,785.873606973362
"54","R",6,0,0,1909804.18864173
"55","D",6,0,0,103.075940091682
"56","model_pop",6,0,0,2254128.08326802
"57","infection",6,0,0,342.709431605326
"58","mu_S",6,0,0,162.836803516448
"59","mu_I",6,0,0,0.380272853628
"60","mu_R",6,0,0,906.151740310355
"61","N",7,0,0,2253055.37733873
"62","S",7,0,0,344127.837689577
"63","I",7,0,0,760.406544607434
"64","R",7,0,0,1909241.28780568
"65","D",7,0,0,117.652917086115
"66","model_pop",7,0,0,2254129.9218348
"67","infection",7,0,0,335.64464441337
"68","mu_S",7,0,0,163.688083058582
"69","mu_I",7,0,0,0.368010220126017
"70","mu_R",7,0,0,909.067555612284
"71","N",8,0,0,2253055.37733873
"72","S",8,0,0,344722.292039315
"73","I",8,0,0,741.190110124574
"74","R",8,0,0,1908667.22658182
"75","D",8,0,0,131.809144576109
"76","model_pop",8,0,0,2254130.86751909
"77","infection",8,0,0,331.472720622612
"78","mu_S",8,0,0,164.229987420938
"79","mu_I",8,0,0,0.357955706388376
"80","mu_R",8,0,0,910.236195771697
"81","N",9,0,0,2253055.37733873
"82","S",9,0,0,345317.540459617
"83","I",9,0,0,728.262215735
"84","R",9,0,0,1908085.5290094
"85","D",9,0,0,145.662715876869
"86","model_pop",9,0,0,2254131.40447705
"87","infection",9,0,0,330.263904123921
"88","mu_S",9,0,0,164.644733356267
"89","mu_I",9,0,0,0.350582293518171
"90","mu_R",9,0,0,910.685217338841
"91","N",10,0,0,2253055.37733873
"92","S",10,0,0,345910.605005671
"93","I",10,0,0,721.707171126506
"94","R",10,0,0,1907499.36021562
"95","D",10,0,0,159.332855050519
"96","model_pop",10,0,0,2254131.71342404
"97","infection",10,0,0,332.092775807012
"98","mu_S",10,0,0,164.999735919824
"99","mu_I",10,0,0,0.346090237563473
"100","mu_R",10,0,0,910.800384778976
"101","N",11,0,0,2253055.37733873
"102","S",11,0,0,346498.423851031
"103","I",11,0,0,721.626094793471
"104","R",11,0,0,1906911.78162012
"105","D",11,0,0,172.940514412837
"106","model_pop",11,0,0,2254131.86093521
"107","infection",11,0,0,337.019021484418
"108","mu_S",11,0,0,165.319190937312
"109","mu_I",11,0,0,0.344586592105864
"110","mu_R",11,0,0,910.726447363539
"111","N",12,0,0,2253055.37733873
"112","S",12,0,0,347077.904373085
"113","I",12,0,0,728.100579377317
"114","R",12,0,0,1906325.84097483
"115","D",12,0,0,186.608356581641
"116","model_pop",12,0,0,2254131.87083702
"117","infection",12,0,0,345.065507450871
"118","mu_S",12,0,0,165.611028277122
"119","mu_I",12,0,0,0.346137809947909
"120","mu_R",12,0,0,910.517688178115
"121","N",13,0,0,2253055.37733873
