"","par_id","mat","row","col","default","current"
"1",0,"logit_Sp",0,0,-1.70474809223843,-1.7272591748439
"2",1,"logit_Ip",0,0,-8.51699317141357,-7.64589717242279
"3",2,"logit_CFP_min",0,0,-4.36944785246702,-5.21095855050232
"4",3,"logit_CFP_max",0,0,-4.59511985013459,-3.16747714202078
"5",4,"log_disp",0,0,1,3.49098128335653
"6",5,"log_CFP_mid",0,0,7.18992217074581,7.83897500003732
"7",6,"log_CFP_rate",0,0,-4.60517018598809,-3.81275030419214
"8",7,"b0",0,0,0,0.987996552699654
"9",8,"log_rbf_beta_sd",0,0,0,-1.8413587360478
"10",9,"log_rbf_fourrier_sd",0,0,0,-4.05808160359975
"11",10,"c",0,0,0,0.105011171981199
"12",11,"c",1,0,0,-0.0260906573344295
"13",12,"c",2,0,0,0.137607922775452
"14",13,"c",3,0,0,-0.0383529927868298
"15",14,"c",4,0,0,-0.034402225873184
"16",15,"c",5,0,0,0.29836527241209
"17",16,"c",6,0,0,-0.193159072367298
"18",17,"c",7,0,0,0.221789099330966
"19",18,"c",8,0,0,-0.0942045361303598
"20",19,"c",9,0,0,0.0512687279442678
"21",20,"c",10,0,0,-0.0609016408776406
"22",21,"c",11,0,0,0.12357061857297
"23",22,"c",12,0,0,-0.15099525656282
"24",23,"c",13,0,0,0.0217147205030454
"25",24,"c",14,0,0,-0.0614561285225354
"26",25,"c",15,0,0,-0.069355181500152
"27",26,"c",16,0,0,-0.0737266966531953
"28",27,"c",17,0,0,-0.0193073855304639
"29",28,"c",18,0,0,-0.114126217956752
"30",29,"c",19,0,0,-0.0300510209677101
"31",30,"c",20,0,0,-0.0578761133166113
"32",31,"c",21,0,0,-0.0663746487237117
"33",32,"c",22,0,0,-0.212275038460427
"34",33,"c",23,0,0,-0.00693476564920139
"35",34,"c",24,0,0,-0.150760067787837
"36",35,"c",25,0,0,-0.141535851819323
"37",36,"c",26,0,0,-0.119292087395237
"38",37,"c",27,0,0,-0.277370982968108
"39",38,"c",28,0,0,-0.109325958861993
"40",39,"c",29,0,0,-0.293403872174477
"41",40,"c",30,0,0,-0.184080063386834
"42",41,"c",31,0,0,-0.277329949721689
"43",42,"c",32,0,0,-0.0837499090302531
"44",43,"c",33,0,0,-0.216252705873509
"45",44,"c",34,0,0,-0.0794716460226099
"46",45,"c",35,0,0,0.0142994032978471
"47",46,"c",36,0,0,-0.00550440954060518
"48",47,"c",37,0,0,-0.0953428836380049
"49",48,"c",38,0,0,0.34421705336039
"50",49,"c",39,0,0,-0.0140693355484445
"51",50,"c",40,0,0,0.421907367469301
"52",51,"c",41,0,0,0.0589031034279563
"53",52,"c",42,0,0,0.257228746085481
"54",53,"c",43,0,0,0.0633295879157674
"55",54,"c",44,0,0,0.201135778429135
"56",55,"c",45,0,0,0.010886845950936
"57",56,"c",46,0,0,0.162996851890608
"58",57,"c",47,0,0,0.0564275919773565
"59",58,"c",48,0,0,0.121091266279541
"60",59,"c",49,0,0,-0.0351491889873669
"61",60,"c",50,0,0,0.0656760128271406
"62",61,"c",51,0,0,-0.0441521961561663
"63",62,"c",52,0,0,-0.082923128405437
"64",63,"c",53,0,0,0.00914615128389522
"65",64,"c",54,0,0,-0.132917708302909
"66",65,"c",55,0,0,-0.0196661269163451
"67",66,"c",56,0,0,-0.228011755988501
"68",67,"c",57,0,0,0.0112257143437504
"69",68,"c",58,0,0,-0.278475614104942
"70",69,"c",59,0,0,-0.0467911705754082
"71",70,"c",60,0,0,-0.214699265860897
"72",71,"c",61,0,0,-0.201906392308756
"73",72,"c",62,0,0,-0.0951561520696189
"74",73,"c",63,0,0,-0.371939986359087
"75",74,"cos_coeffs_mat",0,0,0,-0.0694191845503505
"76",75,"cos_coeffs_mat",1,0,0,-0.0261051915424113
"77",76,"cos_coeffs_mat",2,0,0,-0.0312359554801091
"78",77,"cos_coeffs_mat",3,0,0,-0.0390600832939921
"79",78,"cos_coeffs_mat",4,0,0,-0.0141230836521048
"80",79,"cos_coeffs_mat",5,0,0,-0.0226699548981603
"81",80,"cos_coeffs_mat",6,0,0,-0.0331877405182312
"82",81,"cos_coeffs_mat",7,0,0,-0.0279084584613867
"83",82,"cos_coeffs_mat",8,0,0,-0.0113618550479875
"84",83,"cos_coeffs_mat",9,0,0,-0.0185796090114816
"85",84,"cos_coeffs_mat",10,0,0,-0.0464083130203425
"86",85,"cos_coeffs_mat",11,0,0,-0.0420754242377784
"87",86,"cos_coeffs_mat",12,0,0,-0.0281927950242946
"88",87,"cos_coeffs_mat",13,0,0,-0.02302379257525
"89",88,"cos_coeffs_mat",14,0,0,-0.0283802724981186
"90",89,"cos_coeffs_mat",15,0,0,-0.0288317751721067
"91",90,"cos_coeffs_mat",16,0,0,-0.0660414442027325
"92",91,"cos_coeffs_mat",17,0,0,-0.0493044312793031
"93",92,"cos_coeffs_mat",18,0,0,-0.0145341203612056
"94",93,"cos_coeffs_mat",19,0,0,-0.0268011917958382
"95",94,"cos_coeffs_mat",20,0,0,-0.053462335582913
"96",95,"cos_coeffs_mat",21,0,0,-0.0269563290296983
"97",96,"cos_coeffs_mat",22,0,0,-0.0349569511153599
"98",97,"cos_coeffs_mat",23,0,0,-0.0349375166247257
"99",98,"cos_coeffs_mat",24,0,0,-0.040212819099571
"100",99,"cos_coeffs_mat",25,0,0,-0.0166979106412479
"101",100,"cos_coeffs_mat",26,0,0,-0.0270183648833025
"102",101,"cos_coeffs_mat",27,0,0,-0.0328164927542486
"103",102,"cos_coeffs_mat",28,0,0,-0.0487073689090486
"104",103,"cos_coeffs_mat",29,0,0,-0.0244399286905649
