600 0.99999934 0 1 -2.9343295e-07 -61.109211 
601 0.99999934 0 1 -2.8762258e-07 -61.109215 
602 0.99999934 0 1 -2.8192727e-07 -61.109222 
603 0.99999934 0 1 -2.7634474e-07 -61.10923 
604 0.9999994 0 1 -2.7087273e-07 -61.109238 
605 0.9999994 0 1 -2.655091e-07 -61.109245 
606 0.9999994 0 1 -2.6025165e-07 -61.109249 
607 0.9999994 0 1 -2.5509834e-07 -61.109257 
608 0.9999994 0 1 -2.5004704e-07 -61.109261 
609 0.99999946 0 1 -2.4509578e-07 -61.109268 
610 0.99999946 0 1 -2.4024257e-07 -61.109276 
611 0.99999946 0 1 -2.3548544e-07 -61.10928 
612 0.99999946 0 1 -2.3082251e-07 -61.109287 
613 0.99999946 0 1 -2.2625191e-07 -61.109291 
614 0.99999946 0 1 -2.2177183e-07 -61.109295 
615 0.99999952 0 1 -2.1738045e-07 -61.109303 
616 0.99999952 0 1 -2.1307604e-07 -61.109306 
617 0.99999952 0 1 -2.0885685e-07 -61.109314 
618 0.99999952 0 1 -2.047212e-07 -61.109318 
619 0.99999952 0 1 -2.0066744e-07 -61.109322 
620 0.99999952 0 1 -1.9669396e-07 -61.109325 
621 0.99999958 0 1 -1.9279916e-07 -61.109333 
622 0.99999958 0 1 -1.8898149e-07 -61.109337 
623 0.99999958 0 1 -1.852394e-07 -61.109341 
624 0.99999958 0 1 -1.8157141e-07 -61.109344 
625 0.99999958 0 1 -1.7797605e-07 -61.109348 
626 0.99999958 0 1 -1.744519e-07 -61.109356 
627 0.99999958 0 1 -1.7099751e-07 -61.10936 
628 0.99999964 0 1 -1.6761153e-07 -61.109364 
629 0.99999964 0 1 -1.642926e-07 -61.109367 
630 0.99999964 0 1 -1.610394e-07 -61.109371 
631 0.99999964 0 1 -1.5785059e-07 -61.109375 
632 0.99999964 0 1 -1.5472494e-07 -61.109379 
633 0.99999964 0 1 -1.5166118e-07 -61.109383 
634 0.99999964 0 1 -1.4865809e-07 -61.109386 
635 0.99999964 0 1 -1.4571447e-07 -61.10939 
636 0.99999964 0 1 -1.4282912e-07 -61.109394 
637 0.9999997 0 1 -1.4000092e-07 -61.109398 
638 0.9999997 0 1 -1.3722871e-07 -61.109398 
639 0.9999997 0 1 -1.345114e-07 -61.109402 
640 0.9999997 0 1 -1.318479e-07 -61.109406 
641 0.9999997 0 1 -1.2923714e-07 -61.109409 
642 0.9999997 0 1 -1.2667806e-07 -61.109413 
643 0.9999997 0 1 -1.2416967e-07 -61.109417 
644 0.9999997 0 1 -1.2171095e-07 -61.109417 
645 0.9999997 0 1 -1.1930091e-07 -61.109421 
646 0.9999997 0 1 -1.1693859e-07 -61.109425 
647 0.99999976 0 1 -1.1462305e-07 -61.109428 
648 0.99999976 0 1 -1.1235336e-07 -61.109428 
649 0.99999976 0 1 -1.1012862e-07 -61.109432 
600 0.990224 5.5151168e-07 1.01 -0.0042665508 -6.2584453 
601 0.99040043 5.5440006e-07 1.01 -0.0041891797 -6.2561769 
602 0.99057323 5.5970253e-07 1.01 -0.0041134125 -6.2520428 
603 0.99074239 5.6743738e-07 1.01 -0.0040392494 -6.2460818 
604 0.99090797 5.7765237e-07 1.01 -0.0039666919 -6.2383332 
605 0.99106985 5.9042429e-07 1.01 -0.0038957419 -6.2288356 
606 0.9912281 6.0585973e-07 1.01 -0.0038264024 -6.217628 
607 0.99138266 6.2409561e-07 1.01 -0.003758678 -6.2047486 
608 0.99153358 6.4530076e-07 1.01 -0.003692576 -6.190238 
609 0.9916808 6.6967766e-07 1.01 -0.0036281054 -6.1741343 
610 0.99182427 6.97465e-07 1.01 -0.0035652784 -6.1564775 
611 0.99196392 7.2894028e-07 1.01 -0.00350411 -6.1373081 
612 0.99209982 7.6442342e-07 1.01 -0.0034446199 -6.1166658 
613 0.99223185 8.0428055e-07 1.01 -0.0033868314 -6.0945926 
614 0.99235994 8.4892832e-07 1.01 -0.0033307725 -6.0711288 
615 0.99248403 8.9883923e-07 1.01 -0.0032764778 -6.0463181 
616 0.99260396 9.5454675e-07 1.01 -0.0032239868 -6.0202026 
617 0.99271971 1.0166518e-06 1.01 -0.0031733471 -5.9928279 
618 0.99283111 1.0858292e-06 1.01 -0.0031246131 -5.9642386 
619 0.99293804 1.1628346e-06 1.01 -0.0030778483 -5.9344821 
620 0.99304032 1.248512e-06 1.01 -0.0030331262 -5.9036074 
621 0.99313772 1.3438021e-06 1.01 -0.0029905306 -5.8716645 
622 0.99323004 1.4497487e-06 1.01 -0.0029501573 -5.8387074 
623 0.99331707 1.5675074e-06 1.01 -0.0029121153 -5.8047905 
624 0.99339843 1.6983524e-06 1.01 -0.0028765278 -5.7699723 
625 0.99347389 1.8436816e-06 1.01 -0.0028435339 -5.734314 
626 0.99354309 2.0050211e-06 1.01 -0.0028132903 -5.6978812 
627 0.99360561 2.1840258e-06 1.01 -0.0027859714 -5.6607423 
628 0.99366099 2.382478e-06 1.01 -0.0027617726 -5.6229711 
629 0.99370867 2.6022783e-06 1.01 -0.0027409098 -5.5846462 
630 0.99374825 2.8454319e-06 1.01 -0.0027236214 -5.5458517 
631 0.99377906 3.1140248e-06 1.01 -0.0027101694 -5.5066781 
632 0.9938004 3.410189e-06 1.01 -0.002700839 -5.4672217 
633 0.99381161 3.7360549e-06 1.01 -0.0026959383 -5.4275866 
634 0.99381191 4.0936861e-06 1.01 -0.0026957991 -5.3878856 
635 0.99380052 4.4849958e-06 1.01 -0.0027007726 -5.348238 
636 0.99377662 4.9116429e-06 1.01 -0.0027112276 -5.308773 
637 0.99373925 5.3749018e-06 1.01 -0.0027275458 -5.2696295 
638 0.99368763 5.8755127e-06 1.01 -0.0027501145 -5.2309542 
639 0.99362081 6.4135052e-06 1.01 -0.0027793183 -5.1929045 
640 0.99353796 6.9880075e-06 1.01 -0.0028155285 -5.1556468 
641 0.9934383 7.5970415e-06 1.01 -0.0028590893 -5.1193557 
642 0.99332118 8.2373217e-06 1.01 -0.0029103013 -5.0842142 
643 0.993186 8.9040659e-06 1.01 -0.002969404 -5.0504117 
644 0.99303246 9.5908526e-06 1.01 -0.0030365549 -5.0181427 
645 0.99286038 1.028953e-05 1.01 -0.0031118083 -4.9876046 
646 0.99267 1.0990222e-05 1.01 -0.0031950939 -4.9589934 
647 0.9924618 1.1681444e-05 1.01 -0.0032861964 -4.9325037 
648 0.99223667 1.2350355e-05 1.01 -0.0033847375 -4.9083204 
649 0.99199581 1.2983155e-05 1.01 -0.0034901651 -4.8866196 
600 0.98027056 1.031027e-05 1.02 -0.0086540347 -4.9867301 
601 0.98034185 1.0290488e-05 1.02 -0.0086224517 -4.9875641 
602 0.98041201 1.0288812e-05 1.02 -0.0085913697 -4.9876347 
603 0.98048055 1.0304881e-05 1.02 -0.0085610235 -4.9869571 
604 0.98054689 1.0338294e-05 1.02 -0.0085316403 -4.9855509 
605 0.98061055 1.0388601e-05 1.02 -0.0085034352 -4.9834428 
606 0.98067111 1.0455302e-05 1.02 -0.0084766131 -4.9806633 
607 0.98072815 1.053784e-05 1.02 -0.0084513659 -4.9772482 
608 0.9807812 1.0635595e-05 1.02 -0.008427876 -4.973238 
609 0.98082989 1.074787e-05 1.02 -0.0084063122 -4.9686775 
610 0.98087388 1.0873889e-05 1.02 -0.008386828 -4.9636149 
611 0.98091286 1.101278e-05 1.02 -0.008369565 -4.9581032 
612 0.98094654 1.1163572e-05 1.02 -0.008354648 -4.9521971 
613 0.98097473 1.132518e-05 1.02 -0.008342186 -4.9459548 
614 0.98099715 1.1496403e-05 1.02 -0.0083322674 -4.9394379 
615 0.9810136 1.1675918e-05 1.02 -0.008324964 -4.9327087 
616 0.98102409 1.1862275e-05 1.02 -0.0083203278 -4.9258323 
617 0.9810285 1.2053897e-05 1.02 -0.008318386 -4.9188724 
618 0.98102677 1.224909e-05 1.02 -0.0083191441 -4.9118962 
619 0.98101902 1.2446048e-05 1.02 -0.0083225835 -4.9049687 
620 0.98100525 1.2642866e-05 1.02 -0.0083286613 -4.8981543 
621 0.98098576 1.283756e-05 1.02 -0.0083373068 -4.8915176 
622 0.98096061 1.3028095e-05 1.02 -0.008348424 -4.885119 
623 0.98093021 1.3212407e-05 1.02 -0.0083618918 -4.8790183 
624 0.9808948 1.3388439e-05 1.02 -0.0083775604 -4.87327 
625 0.98085487 1.355418e-05 1.02 -0.0083952574 -4.8679266 
626 0.98081076 1.3707703e-05 1.02 -0.0084147854 -4.8630352 
627 0.98076302 1.3847205e-05 1.02 -0.0084359273 -4.8586378 
628 0.98071218 1.3971046e-05 1.02 -0.0084584448 -4.8547711 
629 0.98065877 1.407779e-05 1.02 -0.0084820846 -4.8514657 
630 0.98060346 1.4166237e-05 1.02 -0.0085065784 -4.8487453 
631 0.98054683 1.4235453e-05 1.02 -0.0085316515 -4.8466287 
632 0.98048955 1.4284793e-05 1.02 -0.0085570235 -4.8451262 
633 0.98043227 1.4313915e-05 1.02 -0.0085824104 -4.8442416 
634 0.98037553 1.4322786e-05 1.02 -0.0086075347 -4.8439727 
635 0.98032004 1.4311684e-05 1.02 -0.0086321263 -4.8443093 
636 0.98026633 1.4281179e-05 1.02 -0.0086559225 -4.8452358 
637 0.98021495 1.4232121e-05 1.02 -0.0086786812 -4.8467302 
638 0.98016644 1.4165609e-05 1.02 -0.0087001761 -4.8487649 
639 0.98012125 1.4082965e-05 1.02 -0.0087202014 -4.851306 
640 0.98007977 1.3985696e-05 1.02 -0.0087385764 -4.8543158 
641 0.9800424 1.3875449e-05 1.02 -0.0087551456 -4.8577528 
642 0.98000938 1.3753985e-05 1.02 -0.0087697804 -4.8615713 
643 0.97998095 1.3623125e-05 1.02 -0.0087823793 -4.8657231 
644 0.97995728 1.3484726e-05 1.02 -0.0087928679 -4.8701577 
645 0.97993845 1.3340638e-05 1.02 -0.0088011986 -4.8748236 
646 0.97992456 1.3192677e-05 1.02 -0.00880735 -4.8796673 
647 0.97991562 1.3042599e-05 1.02 -0.0088113276 -4.8846359 
648 0.97991145 1.2892075e-05 1.02 -0.0088131577 -4.889677 
649 0.9799121 1.2742678e-05 1.02 -0.0088128885 -4.8947392 
600 0.97058451 1.9972307e-05 1.03 -0.012966634 -4.6995716 
601 0.97055006 1.9828154e-05 1.03 -0.012982065 -4.7027178 
602 0.97052097 1.966926e-05 1.03 -0.012995066 -4.706212 
603 0.97049767 1.9498719e-05 1.03 -0.013005508 -4.7099938 
604 0.97048026 1.9319674e-05 1.03 -0.013013303 -4.7140002 
605 0.97046882 1.9135248e-05 1.03 -0.013018412 -4.7181659 
606 0.9704634 1.894848e-05 1.03 -0.013020836 -4.7224255 
607 0.97046387 1.8762275e-05 1.03 -0.013020621 -4.7267146 
608 0.97047007 1.8579361e-05 1.03 -0.013017848 -4.7309694 
609 0.97048175 1.8402263e-05 1.03 -0.013012636 -4.7351289 
610 0.9704985 1.823327e-05 1.03 -0.01300513 -4.7391353 
611 0.97052002 1.807443e-05 1.03 -0.012995507 -4.7429352 
612 0.97054583 1.7927543e-05 1.03 -0.012983964 -4.746479 
613 0.97057539 1.7794151e-05 1.03 -0.012970719 -4.749723 
614 0.97060829 1.7675551e-05 1.03 -0.012956002 -4.7526269 
615 0.97064394 1.7572802e-05 1.03 -0.012940057 -4.7551589 
616 0.97068173 1.7486722e-05 1.03 -0.012923135 -4.7572918 
617 0.97072119 1.7417911e-05 1.03 -0.012905494 -4.7590041 
618 0.97076166 1.7366754e-05 1.03 -0.012887389 -4.7602816 
619 0.97080261 1.7333432e-05 1.03 -0.012869078 -4.7611156 
620 0.97084343 1.7317931e-05 1.03 -0.012850811 -4.7615042 
621 0.97088361 1.7320048e-05 1.03 -0.012832833 -4.7614508 
622 0.97092265 1.7339407e-05 1.03 -0.012815381 -4.7609658 
623 0.97095996 1.7375449e-05 1.03 -0.012798679 -4.7600641 
624 0.97099513 1.742745e-05 1.03 -0.012782938 -4.7587662 
625 0.97102779 1.7494523e-05 1.03 -0.012768352 -4.7570977 
626 0.97105742 1.7575619e-05 1.03 -0.012755102 -4.7550893 
627 0.9710837 1.7669538e-05 1.03 -0.012743343 -4.7527747 
628 0.97110635 1.7774926e-05 1.03 -0.012733215 -4.7501922 
629 0.97112507 1.7890294e-05 1.03 -0.012724831 -4.7473826 
630 0.97113973 1.8014021e-05 1.03 -0.012718284 -4.7443895 
631 0.9711501 1.8144374e-05 1.03 -0.012713637 -4.7412581 
632 0.97115618 1.8279508e-05 1.03 -0.012710933 -4.7380357 
633 0.97115785 1.841751e-05 1.03 -0.012710182 -4.7347689 
634 0.97115517 1.8556399e-05 1.03 -0.012711369 -4.7315063 
635 0.97114825 1.8694167e-05 1.03 -0.012714454 -4.7282939 
636 0.97113729 1.8828805e-05 1.03 -0.012719366 -4.7251773 
637 0.97112244 1.8958332e-05 1.03 -0.012726009 -4.7221999 
638 0.97110397 1.9080837e-05 1.03 -0.012734263 -4.7194028 
639 0.97108227 1.9194507e-05 1.03 -0.012743985 -4.7168231 
