2 1 0 9.16 0.1 0 -0.926958 -4.9968 -0.926958 -4.9968 0.0885881 0.624573 0.0885881 -0.624573 
1 1 0 9.16 0.1 3.55924 -0.926959 -4.9968 -0.926959 -4.9968 -0.133387 0.67705 -0.133387 -0.67705 
1 1 0 9.16 0.1 3.55924 -0.926959 -4.9968 -0.926959 -4.9968 -0.133387 0.67705 -0.133387 -0.67705 
1 1 0 9.16 0.1 3.55924 -0.926959 -4.9968 -0.926959 -4.9968 -0.133387 0.67705 -0.133387 -0.67705 
1 1 0 9.16 0.1 3.55924 -0.926959 -4.9968 -0.926959 -4.9968 -0.133387 0.67705 -0.133387 -0.67705 
1 1 0 9.16001 0.1 3.55924 -0.926959 -4.9968 -0.926959 -4.9968 -0.133388 0.677049 -0.133388 -0.677049 
1 1 0 9.16002 0.1 3.55923 -0.926959 -4.9968 -0.926959 -4.9968 -0.13339 0.677049 -0.13339 -0.677049 
1 1 0 9.16004 0.1 3.55922 -0.92696 -4.99681 -0.92696 -4.99681 -0.133392 0.677048 -0.133392 -0.677048 
1 1 0 9.16006 0.1 3.55921 -0.926961 -4.99682 -0.926961 -4.99682 -0.133397 0.677046 -0.133397 -0.677046 
1 1 0 9.1601 0.1 3.55919 -0.926963 -4.99684 -0.926963 -4.99684 -0.133404 0.677044 -0.133404 -0.677044 
1 1 0 9.16016 0.1 3.55916 -0.926965 -4.99686 -0.926965 -4.99686 -0.133414 0.67704 -0.133414 -0.67704 
1 1 0 9.16025 0.1 3.55911 -0.926969 -4.99689 -0.926969 -4.99689 -0.133429 0.677034 -0.133429 -0.677034 
1 1 0 9.16039 0.1 3.55904 -0.926975 -4.99694 -0.926975 -4.99694 -0.133451 0.677025 -0.133451 -0.677025 
1 1 0 9.1606 0.1 3.55894 -0.926984 -4.99702 -0.926984 -4.99702 -0.133485 0.677012 -0.133485 -0.677012 
1 1 0 9.1609 0.1 3.55878 -0.926997 -4.99713 -0.926997 -4.99713 -0.133536 0.676993 -0.133536 -0.676993 
1 1 0 9.16136 0.1 3.55854 -0.927017 -4.9973 -0.927017 -4.9973 -0.133613 0.676964 -0.133613 -0.676964 
1 1 0 9.16206 0.1 3.55819 -0.927046 -4.99756 -0.927046 -4.99756 -0.133727 0.67692 -0.133727 -0.67692 
1 1 0 9.16309 0.1 3.55766 -0.927091 -4.99795 -0.927091 -4.99795 -0.133898 0.676854 -0.133898 -0.676854 
1 1 0 9.16465 0.1 3.55687 -0.927157 -4.99852 -0.927157 -4.99852 -0.134154 0.676756 -0.134154 -0.676756 
1 1 0 9.16698 0.1 3.55569 -0.927257 -4.99939 -0.927257 -4.99939 -0.134537 0.676608 -0.134537 -0.676608 
1 1 0 9.17048 0.1 3.55393 -0.927406 -5.00069 -0.927406 -5.00069 -0.135109 0.676387 -0.135109 -0.676387 
1 1 0 9.17433 0.1 3.55201 -0.92757 -5.00212 -0.92757 -5.00212 -0.135734 0.676144 -0.135734 -0.676144 
1 1 0 9.17857 0.1 3.54991 -0.927751 -5.00369 -0.927751 -5.00369 -0.136416 0.675877 -0.136416 -0.675877 
1 1 0 9.18323 0.1 3.54762 -0.927949 -5.00541 -0.927949 -5.00541 -0.137161 0.675583 -0.137161 -0.675583 
1 1 0 9.18792 0.1 3.54533 -0.928149 -5.00715 -0.928149 -5.00715 -0.137903 0.675288 -0.137903 -0.675288 
1 1 0 9.1926 0.1 3.54307 -0.928348 -5.00888 -0.928348 -5.00888 -0.138639 0.674994 -0.138639 -0.674994 
1 1 0 9.19729 0.1 3.54083 -0.928547 -5.01061 -0.928547 -5.01061 -0.139369 0.6747 -0.139369 -0.6747 
1 1 0 9.20197 0.1 3.5386 -0.928746 -5.01234 -0.928746 -5.01234 -0.140093 0.674406 -0.140093 -0.674406 
1 1 0 9.20666 0.1 3.5364 -0.928945 -5.01407 -0.928945 -5.01407 -0.14081 0.674113 -0.14081 -0.674113 
1 1 0 9.21135 0.1 3.53422 -0.929144 -5.0158 -0.929144 -5.0158 -0.141521 0.67382 -0.141521 -0.67382 
1 1 0 9.21603 0.1 3.53205 -0.929343 -5.01753 -0.929343 -5.01753 -0.142226 0.673528 -0.142226 -0.673528 
1 1 0 9.22072 0.1 3.52991 -0.929541 -5.01926 -0.929541 -5.01926 -0.142925 0.673236 -0.142925 -0.673236 
1 1 0 9.22541 0.1 3.52778 -0.92974 -5.02099 -0.92974 -5.02099 -0.143617 0.672944 -0.143617 -0.672944 
1 1 0 9.2301 0.1 3.52568 -0.929938 -5.02271 -0.929938 -5.02271 -0.144304 0.672654 -0.144304 -0.672654 
1 1 0 9.23479 0.1 3.52359 -0.930137 -5.02444 -0.930137 -5.02444 -0.144984 0.672363 -0.144984 -0.672363 
1 1 0 9.23948 0.1 3.52152 -0.930335 -5.02616 -0.930335 -5.02616 -0.145657 0.672074 -0.145657 -0.672074 
1 1 0 9.24417 0.1 3.51948 -0.930533 -5.02789 -0.930533 -5.02789 -0.146325 0.671785 -0.146325 -0.671785 
1 1 0 9.24886 0.1 3.51745 -0.930731 -5.02961 -0.930731 -5.02961 -0.146986 0.671496 -0.146986 -0.671496 
1 1 0 9.25355 0.1 3.51544 -0.930929 -5.03133 -0.930929 -5.03133 -0.147641 0.671208 -0.147641 -0.671208 
1 1 0 9.25824 0.1 3.51345 -0.931127 -5.03305 -0.931127 -5.03305 -0.14829 0.670921 -0.14829 -0.670921 
1 1 0 9.26293 0.1 3.51148 -0.931324 -5.03477 -0.931324 -5.03477 -0.148932 0.670635 -0.148932 -0.670635 
1 1 0 9.26762 0.1 3.50953 -0.931522 -5.03649 -0.931522 -5.03649 -0.149569 0.670349 -0.149569 -0.670349 
1 1 0 9.27231 0.1 3.5076 -0.931719 -5.03821 -0.931719 -5.03821 -0.150199 0.670064 -0.150199 -0.670064 
1 1 0 9.277 0.1 3.50568 -0.931916 -5.03993 -0.931916 -5.03993 -0.150823 0.669779 -0.150823 -0.669779 
1 1 0 9.28169 0.1 3.50379 -0.932114 -5.04164 -0.932114 -5.04164 -0.151441 0.669496 -0.151441 -0.669496 
1 1 0 9.28639 0.1 3.50192 -0.932311 -5.04336 -0.932311 -5.04336 -0.152052 0.669213 -0.152052 -0.669213 
1 1 0 9.29108 0.1 3.50006 -0.932508 -5.04507 -0.932508 -5.04507 -0.152658 0.668931 -0.152658 -0.668931 
1 1 0 9.29577 0.1 3.49822 -0.932704 -5.04679 -0.932704 -5.04679 -0.153257 0.668649 -0.153257 -0.668649 
1 1 0 9.30046 0.1 3.4964 -0.932901 -5.0485 -0.932901 -5.0485 -0.15385 0.668369 -0.15385 -0.668369 
1 1 0 9.30516 0.1 3.4946 -0.933098 -5.05021 -0.933098 -5.05021 -0.154437 0.668089 -0.154437 -0.668089 
1 1 0 9.30985 0.1 3.49282 -0.933294 -5.05192 -0.933294 -5.05192 -0.155017 0.66781 -0.155017 -0.66781 
1 1 0 9.31455 0.1 3.49106 -0.933491 -5.05363 -0.933491 -5.05363 -0.155592 0.667532 -0.155592 -0.667532 
1 1 0 9.31924 0.1 3.48932 -0.933687 -5.05534 -0.933687 -5.05534 -0.15616 0.667255 -0.15616 -0.667255 
1 1 0 9.32394 0.1 3.48759 -0.933883 -5.05705 -0.933883 -5.05705 -0.156722 0.666979 -0.156722 -0.666979 
1 1 0 9.32863 0.1 3.48588 -0.934079 -5.05876 -0.934079 -5.05876 -0.157278 0.666703 -0.157278 -0.666703 
