2 1 0 9.4 0.110584 0 -0.978647 -3.15623 -0.978647 -3.15623 0 0 0 0 
1 1 0 9.4 0.110584 3.081 -0.978647 -3.15623 -0.978647 -3.15623 -0.411459 0.812961 -0.411459 -0.812961 
1 1 0 9.4 0.110584 3.081 -0.978647 -3.15623 -0.978647 -3.15623 -0.411459 0.812961 -0.411459 -0.812961 
1 1 0 9.4 0.110584 3.081 -0.978647 -3.15623 -0.978647 -3.15623 -0.411459 0.812961 -0.411459 -0.812961 
1 1 0 9.4 0.110584 3.081 -0.978647 -3.15623 -0.978647 -3.15623 -0.411459 0.812961 -0.411459 -0.812961 
1 1 0 9.40001 0.110584 3.081 -0.978648 -3.15623 -0.978648 -3.15623 -0.41146 0.812961 -0.41146 -0.812961 
1 1 0 9.40002 0.110584 3.081 -0.978648 -3.15623 -0.978648 -3.15623 -0.411461 0.81296 -0.411461 -0.81296 
1 1 0 9.40004 0.110584 3.081 -0.978649 -3.15623 -0.978649 -3.15623 -0.411462 0.812959 -0.411462 -0.812959 
1 1 0 9.40008 0.110584 3.08099 -0.978651 -3.15623 -0.978651 -3.15623 -0.411466 0.812957 -0.411466 -0.812957 
1 1 0 9.40015 0.110584 3.08097 -0.978654 -3.15623 -0.978654 -3.15623 -0.411474 0.812952 -0.411474 -0.812952 
1 1 0 9.40031 0.110584 3.08095 -0.978661 -3.15623 -0.978661 -3.15623 -0.411489 0.812943 -0.411489 -0.812943 
1 1 0 9.40061 0.110584 3.08089 -0.978676 -3.15623 -0.978676 -3.15623 -0.411519 0.812925 -0.411519 -0.812925 
1 1 0 9.40123 0.110584 3.08077 -0.978705 -3.15623 -0.978705 -3.15623 -0.411579 0.812888 -0.411579 -0.812888 
1 1 0 9.40245 0.110584 3.08054 -0.978762 -3.15622 -0.978762 -3.15622 -0.411699 0.812815 -0.411699 -0.812815 
1 1 0 9.40491 0.110584 3.08007 -0.978877 -3.15621 -0.978877 -3.15621 -0.41194 0.812668 -0.41194 -0.812668 
1 1 0 9.40982 0.110584 3.07914 -0.979108 -3.15619 -0.979108 -3.15619 -0.41242 0.812375 -0.41242 -0.812375 
1 1 0 9.41481 0.110584 3.0782 -0.979342 -3.15617 -0.979342 -3.15617 -0.412909 0.812076 -0.412909 -0.812076 
1 1 0 9.41981 0.110584 3.07725 -0.979576 -3.15615 -0.979576 -3.15615 -0.413397 0.811777 -0.413397 -0.811777 
1 1 0 9.4248 0.110584 3.07631 -0.979809 -3.15613 -0.979809 -3.15613 -0.413885 0.811478 -0.413885 -0.811478 
1 1 0 9.4298 0.110584 3.07537 -0.980043 -3.15611 -0.980043 -3.15611 -0.414372 0.811179 -0.414372 -0.811179 
1 1 0 9.43479 0.110584 3.07443 -0.980277 -3.15609 -0.980277 -3.15609 -0.41486 0.810879 -0.41486 -0.810879 
1 1 0 9.43979 0.110584 3.07348 -0.98051 -3.15607 -0.98051 -3.15607 -0.415346 0.810579 -0.415346 -0.810579 
1 1 0 9.44478 0.110584 3.07254 -0.980743 -3.15605 -0.980743 -3.15605 -0.415833 0.810279 -0.415833 -0.810279 
1 1 0 9.44978 0.110584 3.0716 -0.980977 -3.15603 -0.980977 -3.15603 -0.416319 0.809979 -0.416319 -0.809979 
1 1 0 9.45477 0.110584 3.07066 -0.98121 -3.15601 -0.98121 -3.15601 -0.416805 0.809678 -0.416805 -0.809678 
1 1 0 9.45976 0.110584 3.06973 -0.981443 -3.15599 -0.981443 -3.15599 -0.417291 0.809377 -0.417291 -0.809377 
1 1 0 9.46476 0.110584 3.06879 -0.981675 -3.15597 -0.981675 -3.15597 -0.417776 0.809076 -0.417776 -0.809076 
1 1 0 9.46975 0.110584 3.06785 -0.981908 -3.15595 -0.981908 -3.15595 -0.418261 0.808775 -0.418261 -0.808775 
1 1 0 9.47475 0.110584 3.06692 -0.982141 -3.15593 -0.982141 -3.15593 -0.418746 0.808474 -0.418746 -0.808474 
1 1 0 9.47974 0.110584 3.06598 -0.982373 -3.15591 -0.982373 -3.15591 -0.41923 0.808172 -0.41923 -0.808172 
1 1 0 9.48474 0.110584 3.06505 -0.982606 -3.15589 -0.982606 -3.15589 -0.419714 0.80787 -0.419714 -0.80787 
1 1 0 9.48973 0.110584 3.06411 -0.982838 -3.15587 -0.982838 -3.15587 -0.420197 0.807568 -0.420197 -0.807568 
1 1 0 9.49473 0.110584 3.06318 -0.98307 -3.15585 -0.98307 -3.15585 -0.420681 0.807265 -0.420681 -0.807265 
1 1 0 9.49972 0.110584 3.06225 -0.983302 -3.15583 -0.983302 -3.15583 -0.421164 0.806963 -0.421164 -0.806963 
1 1 0 9.50472 0.110584 3.06132 -0.983534 -3.15581 -0.983534 -3.15581 -0.421646 0.80666 -0.421646 -0.80666 
1 1 0 9.50971 0.110584 3.06039 -0.983766 -3.15579 -0.983766 -3.15579 -0.422129 0.806357 -0.422129 -0.806357 
1 1 0 9.5147 0.110584 3.05946 -0.983997 -3.15577 -0.983997 -3.15577 -0.422611 0.806054 -0.422611 -0.806054 
1 1 0 9.5197 0.110584 3.05853 -0.984229 -3.15575 -0.984229 -3.15575 -0.423092 0.80575 -0.423092 -0.80575 
1 1 0 9.52469 0.110584 3.0576 -0.98446 -3.15574 -0.98446 -3.15574 -0.423574 0.805446 -0.423574 -0.805446 
1 1 0 9.52969 0.110584 3.05668 -0.984691 -3.15572 -0.984691 -3.15572 -0.424055 0.805142 -0.424055 -0.805142 
1 1 0 9.53468 0.110584 3.05575 -0.984923 -3.1557 -0.984923 -3.1557 -0.424535 0.804838 -0.424535 -0.804838 
1 1 0 9.53968 0.110584 3.05482 -0.985154 -3.15568 -0.985154 -3.15568 -0.425016 0.804534 -0.425016 -0.804534 
1 1 0 9.54467 0.110584 3.0539 -0.985385 -3.15566 -0.985385 -3.15566 -0.425496 0.804229 -0.425496 -0.804229 
1 1 0 9.54967 0.110584 3.05297 -0.985615 -3.15564 -0.985615 -3.15564 -0.425975 0.803924 -0.425975 -0.803924 
1 1 0 9.55466 0.110584 3.05205 -0.985846 -3.15562 -0.985846 -3.15562 -0.426455 0.803619 -0.426455 -0.803619 
